,t0,LZ,dt_LZ,IOI,nCounts
0.0,0.0,0.026923014640489698,0.0,0.6666666666666666,6
4.0,4.0,0.035897352853986264,0.0022435845533741415,0.4,10
8.0,8.0,0.03290590678282074,-0.0007478615177913817,0.2857142857142857,14
12.0,12.0,0.035897352853986264,0.0007478615177913817,0.2857142857142857,14
16.0,16.0,0.035897352853986264,0.0,0.3076923076923077,13
20.0,20.0,0.04487169106748283,0.0022435845533741415,0.21052631578947367,19
24.0,24.0,0.035897352853986264,-0.0022435845533741415,0.3076923076923077,13
28.0,28.0,0.035897352853986264,0.0,0.26666666666666666,15
32.0,32.0,0.038888798925151784,0.0007478615177913799,0.2222222222222222,18
36.0,36.0,0.04487169106748283,0.0014957230355827616,0.2,20
40.0,40.0,0.035897352853986264,-0.0022435845533741415,0.2857142857142857,14
44.0,44.0,0.029914460711655218,-0.0014957230355827616,0.3333333333333333,12
48.0,48.0,0.038888798925151784,0.0022435845533741415,0.26666666666666666,15
52.0,52.0,0.023931568569324175,-0.0037393075889569022,0.5,8
56.0,56.0,0.035897352853986264,0.0029914460711655223,0.2857142857142857,14
60.0,60.0,0.035897352853986264,0.0,0.2857142857142857,14
64.0,64.0,0.026923014640489698,-0.0022435845533741415,0.5,8
68.0,68.0,0.026923014640489698,0.0,0.36363636363636365,11
72.0,72.0,0.04487169106748283,0.004487169106748283,0.25,16
76.0,76.0,0.035897352853986264,-0.0022435845533741415,0.23529411764705882,17
80.0,80.0,0.04487169106748283,0.0022435845533741415,0.16,25
84.0,84.0,0.026923014640489698,-0.004487169106748283,0.4,10
88.0,88.0,0.04786313713864835,0.005235030624539663,0.19047619047619047,21
92.0,92.0,0.0418802449963173,-0.0014957230355827616,0.2857142857142857,14
96.0,96.0,0.05085458320981387,0.0022435845533741415,0.16666666666666666,24
100.0,100.0,0.017948676426993132,-0.008226476695705184,0.8,5
104.0,104.0,0.023931568569324175,0.0014957230355827607,0.36363636363636365,11
108.0,108.0,0.035897352853986264,0.0029914460711655223,0.26666666666666666,15
112.0,112.0,0.04487169106748283,0.0022435845533741415,0.19047619047619047,21
116.0,116.0,0.05085458320981387,0.0014957230355827598,0.2,20
120.0,120.0,0.0418802449963173,-0.0022435845533741415,0.18181818181818182,22
124.0,124.0,0.0418802449963173,0.0,0.21052631578947367,19
128.0,128.0,0.035897352853986264,-0.0014957230355827598,0.23529411764705882,17
132.0,132.0,0.0418802449963173,0.0014957230355827598,0.19047619047619047,21
136.0,136.0,0.038888798925151784,-0.0007478615177913799,0.25,16
140.0,140.0,0.04487169106748283,0.0014957230355827616,0.21052631578947367,19
144.0,144.0,0.053846029280979396,0.0022435845533741415,0.14814814814814814,27
148.0,148.0,0.035897352853986264,-0.004487169106748283,0.3333333333333333,12
152.0,152.0,0.038888798925151784,0.0007478615177913799,0.26666666666666666,15
156.0,156.0,0.017948676426993132,-0.005235030624539663,0.5,8
160.0,160.0,0.03290590678282074,0.0037393075889569014,0.4,10
164.0,164.0,0.0418802449963173,0.0022435845533741415,0.2857142857142857,14
168.0,168.0,0.026923014640489698,-0.0037393075889569014,0.2857142857142857,14
172.0,172.0,0.0418802449963173,0.0037393075889569014,0.23529411764705882,17
176.0,176.0,0.038888798925151784,-0.0007478615177913799,0.2857142857142857,14
180.0,180.0,0.0418802449963173,0.0007478615177913799,0.25,16
184.0,184.0,0.04487169106748283,0.0007478615177913817,0.16,25
188.0,188.0,0.04786313713864835,0.0007478615177913799,0.19047619047619047,21
192.0,192.0,0.038888798925151784,-0.0022435845533741415,0.2222222222222222,18
196.0,196.0,0.03290590678282074,-0.0014957230355827616,0.3076923076923077,13
