,Name,Assigned_t,t_var,t_LZ_guitar_zd,t_ratings_FLOW,t_LZ_drum,t_var_drum,t_var_guitar_zd,t_ratings_IMPRO,t_LZ
28,P3_D1_G1_M1_R1_T1,0.9,52.23192363091948,0.11016766622725288,3.1666666666666665,0.10598408396545846,18.933151796692858,17.24473557177634,3.1666666666666665,0.08959838677343034
29,P3_D1_G1_M1_R1_T1,1.0,54.71802418360884,0.1796633635484894,5.125,0.35978283193003163,21.55848785422945,18.10286165548284,5.0,0.4572630108216324
30,P3_D1_G1_M1_R2_T1,0.1,48.055922616171564,0.16525149934087932,4.0,0.0092038809759477,-inf,12.152118501146193,3.6666666666666665,0.004532214116943933
31,P3_D1_G1_M1_R2_T1,0.2,46.968478587925546,0.06108030102219841,6.25,0.0041835822617944,,4.246288928938574,5.333333333333333,0.0041835822617944
32,P3_D1_G1_M1_R2_T1,0.3,49.56107468235802,0.0163159708209982,,0.0204995530827926,9.618708118631321,1.1410016568266164,,0.01882612017807484
33,P3_D1_G1_M1_R2_T1,0.4,50.7260725057812,0.0041835822617944,6.733333333333333,0.0334686580943553,10.666403034786901,-114.66272060831632,6.375,0.03095850873727864
34,P3_D1_G1_M1_R2_T1,0.5,52.75308517086775,0.0627537339269162,6.666666666666667,0.13722149818685678,14.955428384869496,,6.75,0.11295672106844919
35,P3_D1_G1_M1_R2_T1,0.6,51.53658311856535,0.1932815004949019,6.0,0.10542627299721921,13.85546811014845,8.08617080731357,6.2,0.0631720921530956
36,P3_D1_G1_M1_R2_T1,0.7,54.88365205481998,0.24735430122859475,,0.3325947898126559,17.463737836287514,8.005523306955165,,0.3405435961100653
37,P3_D1_G1_M1_R2_T1,0.8,50.24809578338978,0.0882735857238621,5.8,0.0497846289153535,9.734738782419942,3.708059723141063,6.111111111111111,0.043509255522661876
38,P3_D1_G1_M1_R2_T1,0.9,53.633876696721345,0.12425239317529409,6.2,0.2819734444449435,17.55083071750897,7.552041828449704,6.0,0.21168926244679728
39,P3_D1_G1_M1_R2_T1,1.0,54.85875839371496,0.2009063696935682,6.8,0.32242636070412783,16.045974841907892,8.635210456612167,6.4,0.5273669788222687
40,P3_D1_G1_M6_R1_T1,0.1,49.90320959955464,0.11504851219934635,1.0,0.00502029871415328,14.169039791636573,17.29676936569535,1.0,0.006693731618871041
41,P3_D1_G1_M6_R1_T1,0.2,50.26245259114794,0.12132388559203798,7.0,0.0041835822617944,13.728084006822646,17.849711869431673,1.0,0.00585701516651216
42,P3_D1_G1_M6_R1_T1,0.3,53.00790420310202,0.3012179228491978,,0.0695520551023321,18.653702787198704,18.908958098265067,,0.06526388328399282
43,P3_D1_G1_M6_R1_T1,0.4,55.24116741086662,0.13889493109157452,6.0,0.20792403841118237,22.21429880155089,17.534051645192932,4.5,0.25519851796945925
44,P3_D1_G1_M6_R1_T1,0.5,54.643326945407196,0.29128191497743605,5.666666666666667,0.30069497506647347,23.12111736604361,18.778039014286104,4.75,0.30205463930155674
45,P3_D1_G1_M6_R1_T1,0.6,50.10157566064121,0.037652240356149703,6.0,0.0088901123063131,15.117579961112202,16.914668221554052,4.4,0.00711208984505048
46,P3_D1_G1_M6_R1_T1,0.7,53.47892283987967,0.10793642235429583,,0.12508910962765296,19.65521107620099,17.65710491479096,,0.14328769246645864
47,P3_D1_G1_M6_R1_T1,0.8,55.4424421901489,0.26670336918939386,4.2727272727272725,0.275593481495707,22.86631758552576,19.028695939504185,3.25,0.28532031025437904
48,P3_D1_G1_M6_R1_T1,0.9,54.6047945500797,0.1202779900265894,5.166666666666667,0.23271176331231425,21.839371734685713,17.929343210379642,5.333333333333333,0.27988165331404624
49,P3_D1_G1_M6_R1_T1,1.0,55.38325278636298,0.3467856910074927,4.833333333333333,0.21922604927903,21.977323518435206,19.69290492309563,3.2,0.3195937268810378
50,P3_D1_G1_M6_R2_T1,0.1,48.50560205819195,0.010040597428306559,3.3333333333333335,0.00585701516651216,12.411355976782207,8.562121829134385,1.6666666666666667,0.006693731618871041
51,P3_D1_G1_M6_R2_T1,0.2,49.22182764822123,0.020394963526247725,3.5,0.0041835822617944,9.086766572676217,13.367576384758133,3.0,0.00794880629740936
52,P3_D1_G1_M6_R2_T1,0.3,51.09209540942216,0.21493153869968798,,0.053340673837878744,13.432973922055583,16.211050855941878,,0.0653684728405377
53,P3_D1_G1_M6_R2_T1,0.4,52.639208032265174,0.37809124690967016,5.857142857142857,0.1856464628671271,21.075308146324573,17.13791929912177,5.2,0.17989403725715977
54,P3_D1_G1_M6_R2_T1,0.5,51.23831344232283,0.13722149818685675,5.5,0.04727447955827686,15.286422817525366,15.999555968660491,5.5,0.0631720921530956
55,P3_D1_G1_M6_R2_T1,0.6,51.227824630758704,0.08367164523588824,5.0,0.06118489057874327,17.952609372365238,12.723689214525175,3.6666666666666665,0.06955205510233212
56,P3_D1_G1_M6_R2_T1,0.7,52.41299111054584,0.33939311098807184,,0.0998830265003416,19.48314816981938,17.345348069344723,,0.10668134767575754
57,P3_D1_G1_M6_R2_T1,0.8,53.982829900910794,0.1244615722883838,5.8,0.3169063563309269,21.06137920004659,13.573965594283635,5.166666666666667,0.36292576121066544
58,P3_D1_G1_M6_R2_T1,0.9,54.02947926156124,0.14694832694552878,4.333333333333333,0.23794124113955728,20.630519104106817,15.740830514069309,5.0,0.3886547921207011
59,P3_D1_G1_M6_R2_T1,1.0,54.38875002075478,0.0991168471907688,6.166666666666667,0.28523761153525057,21.947916309103825,13.988909679246792,4.166666666666667,0.3565242869341963
60,P3_D5_G1_M5_R1_T1,0.1,49.082655800333725,0.19872015743523463,6.0,0.014642537916280432,7.094918400425044,16.038425084150493,5.333333333333333,0.012550746785383217
61,P3_D5_G1_M5_R1_T1,0.2,48.79622848721602,0.09378196903522475,5.75,0.0041835822617944,3.0212618315875095,13.697415153827437,5.75,0.0041835822617944
62,P3_D5_G1_M5_R1_T1,0.3,49.947692489112164,0.3162788189916577,,0.015060896142459878,6.726558816286003,16.923601368525542,,0.019523383888373918
63,P3_D5_G1_M5_R1_T1,0.4,53.23287285586651,0.24508819417012276,6.428571428571429,0.1540952799760942,20.467782064150153,16.170917788908664,5.375,0.141544533190711
64,P3_D5_G1_M5_R1_T1,0.5,54.18180187706424,0.20743595381397303,4.8,0.34444827288774005,21.78199508846033,16.524413841181758,5.2,0.39430262817412354
65,P3_D5_G1_M5_R1_T1,0.6,51.38574971016866,0.07655955539083777,6.75,0.04016238971322636,15.819800874664887,15.175483353373503,5.8,0.08994701862857989
66,P3_D5_G1_M5_R1_T1,0.7,50.743256915292314,0.05055161899668247,,0.08053395853954243,17.893985813712934,12.567102834467832,,0.06589142062326199
67,P3_D5_G1_M5_R1_T1,0.8,51.95777662294888,0.25812702555271533,4.2727272727272725,0.09580403379509203,19.157677328479217,16.65300936486967,5.125,0.1255074678538324
68,P3_D5_G1_M5_R1_T1,0.9,52.93009638360014,0.018128856467775782,4.6,0.2297483925435432,20.455241433590352,11.741909818348946,3.5,0.21719764575816
69,P3_D5_G1_M5_R1_T1,1.0,54.47709052545682,0.16908382845538023,6.2,0.35094383482052616,21.509105970935025,15.480159690450284,5.5,0.52150967632181
70,P3_D5_G1_M5_R2_T1,0.1,49.1191259386332,0.00502029871415328,5.25,0.00794880629740936,9.528415361962406,9.079895242563543,4.25,0.00543865694033272
71,P3_D5_G1_M5_R2_T1,0.2,49.2814824202206,0.028239180267112272,6.75,0.0041835822617944,9.624952195789913,10.676262123451167,6.666666666666667,0.00502029871415328
72,P3_D5_G1_M5_R2_T1,0.3,52.40939837593579,0.3268423642026886,,0.10615839989303323,17.025694613494274,14.173973656707087,,0.0998830265003416
73,P3_D5_G1_M5_R2_T1,0.4,53.9965369940932,0.07635037627774803,6.363636363636363,0.2457854578804218,20.19009543740314,10.72850427712513,6.111111111111111,0.2397192636008199
74,P3_D5_G1_M5_R2_T1,0.5,52.95919213160859,0.0041835822617944,6.6,0.20206702324467019,17.99145306583798,0.22054164589304817,4.75,0.17027179805503262
75,P3_D5_G1_M5_R2_T1,0.6,47.72035453918624,0.0041835822617944,6.333333333333333,0.02144085909169635,12.340628128977919,6.263182362843101,5.0,0.013596642350831824
76,P3_D5_G1_M5_R2_T1,0.7,52.1924464368989,0.0088901123063131,,0.11086492993755193,18.862443768181002,4.823152373095033,,0.06693731618871054
77,P3_D5_G1_M5_R2_T1,0.8,52.34392985593246,0.25258377905583773,6.714285714285714,0.10145186984851452,18.067360296193172,13.293194946419158,6.333333333333333,0.08053395853954246
78,P3_D5_G1_M5_R2_T1,0.9,53.1511588288631,0.4335237118784462,5.5,0.2055184786106506,18.476345064828898,14.736143467509969,4.0,0.2715144887904575
79,P3_D5_G1_M5_R2_T1,1.0,54.39261695519489,0.21106010356401583,6.4,0.3292625178948313,20.037133343511204,12.555292818242343,5.333333333333333,0.5175254447218697
80,P3_D5_G1_M6_R1_T1,0.1,50.8118261012806,0.05354985295096848,3.6666666666666665,0.016734329047177622,16.367687281499183,13.913813297766719,1.3333333333333333,0.00585701516651216
81,P3_D5_G1_M6_R1_T1,0.2,54.97378549376545,0.19453657517344025,5.0,0.07781463006937606,20.887176243199743,19.493186187748602,3.6,0.07990642120027328
82,P3_D5_G1_M6_R1_T1,0.3,53.06667351548447,0.29337370610833324,,0.025624441353490773,17.626936509659288,19.522768867497643,,0.04141746439176468
83,P3_D5_G1_M6_R1_T1,0.4,54.30037527387098,0.14600702093662501,4.0,0.14475194625808668,20.993912819582036,19.240150177710596,2.0,0.17152687273357098
84,P3_D5_G1_M6_R1_T1,0.5,54.37766791285416,0.1610679170790849,5.0,0.13805821463921564,21.33443586992651,19.282555761886623,1.6666666666666667,0.20123030679231127
85,P3_D5_G1_M6_R1_T1,0.6,55.12697509769153,0.03305029986817583,5.0,0.20374045614938793,22.826296346653113,18.1022479241588,2.6666666666666665,0.1581394094958288
86,P3_D5_G1_M6_R1_T1,0.7,55.875052277433916,0.27297874258208554,,0.23166586774686568,23.27099089748549,19.802011631825636,,0.22716851681543665
87,P3_D5_G1_M6_R1_T1,0.8,55.325658282852814,0.317533893670196,4.444444444444445,0.18909791823310748,21.866297829907932,20.19331507031572,3.888888888888889,0.22340329277982168
88,P3_D5_G1_M6_R1_T1,0.9,55.78779787474601,0.2567673613176321,5.666666666666667,0.2839606460192958,22.99288226189671,19.796587946594965,4.0,0.36229822387139626
89,P3_D5_G1_M6_R1_T1,1.0,56.107709897221675,0.25537283389703397,4.8,0.2788372735392723,23.403192383104017,20.405914187036664,3.875,0.34704906652715567
90,P3_D5_G1_M6_R2_T1,0.1,48.379395645019905,0.0255198517969459,3.3333333333333335,0.00753044807122992,10.03026470327706,8.953518768793325,1.0,0.02091791130897202
91,P3_D5_G1_M6_R2_T1,0.2,48.91482843498535,0.0177802246126262,4.75,0.0041835822617944,9.68373213331382,14.33591455403919,1.5,0.0112956721068449
92,P3_D5_G1_M6_R2_T1,0.3,51.93986061537792,0.0768733240604723,,0.0622307861441919,12.910728523892843,14.81764507967904,,0.08524048858406116
93,P3_D5_G1_M6_R2_T1,0.4,52.01519327302784,0.10720429545848184,5.0,0.08367164523588827,16.801381794670327,15.255955874250057,3.2,0.12969105011562682
94,P3_D5_G1_M6_R2_T1,0.5,51.78747756488667,0.2125259788991562,5.666666666666667,0.13512970705595956,19.03866920925138,16.414200874739294,3.0,0.10720429545848183
95,P3_D5_G1_M6_R2_T1,0.6,52.175626422823015,0.1584531781654634,7.0,0.18407761951895418,19.153861793810762,16.128224182433275,2.6666666666666665,0.17487373854300647
96,P3_D5_G1_M6_R2_T1,0.7,52.00530819720355,0.2813459071056743,,0.1323057890292483,18.614219494139896,17.08428537815771,,0.18407761951895418
97,P3_D5_G1_M6_R2_T1,0.8,52.69640164580001,0.4230647562239601,5.125,0.1202779900265894,19.285186019103502,17.482551259139,4.6,0.14726209561516335
98,P3_D5_G1_M6_R2_T1,0.9,54.97980040954524,0.13858116242193994,6.4,0.48215785567180625,22.06808836445374,15.949964641589021,3.0,0.5768114043449049
99,P3_D5_G1_M6_R2_T1,1.0,53.686990361079324,0.16846215549527968,6.2,0.1994903906035883,20.731237101626796,16.229502596873296,2.5714285714285716,0.3282141547631683
100,P3_D6_G1_M6_R1_T1,0.1,50.296726185413426,0.07028418199814615,3.3333333333333335,0.00502029871415328,15.306670105463937,10.029820250924953,1.3333333333333333,0.009064428233887867
101,P3_D6_G1_M6_R1_T1,0.2,54.53884801336049,0.1890979182331075,3.0,0.12467075140147352,21.091948737570213,19.549747665910125,4.0,0.12885433366326793
102,P3_D6_G1_M6_R1_T1,0.3,53.216540602033476,0.31324572185185673,,0.06589142062326198,18.29823677322394,19.763760124852528,,0.05815179343894235
103,P3_D6_G1_M6_R1_T1,0.4,53.77451414803956,0.16441478288852046,2.5,0.08450836168824712,20.37658446671058,19.26075680428817,3.25,0.10960985525901364
104,P3_D6_G1_M6_R1_T1,0.5,54.47106611673231,0.181985828388057,2.5,0.11504851219934634,21.316567122250472,18.885612649139752,3.5,0.15646597659111106
105,P3_D6_G1_M6_R1_T1,0.6,53.29881361915285,0.02876212804983655,4.0,0.0674602639714349,20.465283687975944,17.660277536539343,2.0,0.0460194048797385
106,P3_D6_G1_M6_R1_T1,0.7,55.769328597716786,0.22800523326779554,,0.18951627645928695,22.810306440159234,19.211726602296878,,0.18533269419749251
107,P3_D6_G1_M6_R1_T1,0.8,56.14430880682879,0.2918048627601604,4.571428571428571,0.265134525841221,23.40898938945479,19.981938554529037,4.142857142857143,0.28741210138527623
108,P3_D6_G1_M6_R1_T1,0.9,56.51045044570717,0.21587284470859175,4.0,0.32590105819378484,23.627574332394467,19.705696249555995,5.0,0.42463359957213304
109,P3_D6_G1_M6_R1_T1,1.0,56.99714951998116,0.27754804519425813,3.5,0.3104529581611376,24.096276664797667,20.372559650174473,4.0,0.39268251543548743
110,P3_D6_G1_M6_R2_T1,0.1,48.03031618279888,0.025938210023125317,7.0,0.00711208984505048,10.00084084962222,11.031660438236589,1.0,0.00794880629740936
111,P3_D6_G1_M6_R2_T1,0.2,49.15691515528552,0.012550746785383201,,0.0041835822617944,9.705092509584384,14.310169109966639,2.5,0.01087731388066546
112,P3_D6_G1_M6_R2_T1,0.3,50.526376667452055,0.29598844502195476,,0.05543246496877595,10.804355882008856,17.37684856350429,,0.07739627184319665
113,P3_D6_G1_M6_R2_T1,0.4,52.42173369409984,0.3388701632053475,,0.1506089614245989,19.53337870618375,17.259976243954423,2.75,0.1673432904717765
114,P3_D6_G1_M6_R2_T1,0.5,51.467486352369576,0.07112089845050504,,0.1087731388066547,19.028757717576298,15.051727414563524,2.0,0.08001101075681816
115,P3_D6_G1_M6_R2_T1,0.6,52.15532217562154,0.07896511519136952,,0.1286451545501782,19.577905472450094,16.063452032836246,2.0,0.13931328931775394
116,P3_D6_G1_M6_R2_T1,0.7,52.652525524807274,0.22225280765782826,,0.18878414956347292,20.24492868842086,16.866162055148898,,0.1945365751734402
117,P3_D6_G1_M6_R2_T1,0.8,53.620304000144834,0.37652240356149724,,0.2567673613176321,21.375856907340722,17.71942939563306,2.5714285714285716,0.3284112075508615
118,P3_D6_G1_M6_R2_T1,0.9,53.77871350949129,0.15008601364187457,,0.3582192311661467,21.30921869854329,16.34517804839623,2.5,0.48215785567180625
119,P3_D6_G1_M6_R2_T1,1.0,53.904355836925824,0.15032519130994226,6.5,0.23115102768170295,21.67758651021213,16.5241041490363,3.0,0.33882468948511063
120,P4_D0_G2_M6_R1_T1,0.1,48.9075655972939,,,,,,,0.07995290544762655
121,P4_D0_G2_M6_R1_T1,0.2,48.99056935659951,,,,,,,0.039511610250280535
122,P4_D0_G2_M6_R1_T1,0.3,48.60766456714586,,,,,,,0.019290962651607544
123,P4_D0_G2_M6_R1_T1,0.4,49.98594169660149,,,,,,,0.17733740365272987
124,P4_D0_G2_M6_R1_T1,0.5,51.45558395315283,,,,,,,0.42184454473093674
125,P4_D0_G2_M6_R1_T1,0.6,50.099125576446234,,,,,,,0.19383931146314118
126,P4_D0_G2_M6_R1_T1,0.7,50.905441729985775,,,,,,,0.3597880745143196
127,P4_D0_G2_M6_R1_T1,0.8,50.644130406875746,,,,,,,0.2926183370888426
128,P4_D0_G2_M6_R1_T1,0.9,49.78942802146022,,,,,,,0.11063250870078559
129,P4_D0_G2_M6_R1_T1,1.0,51.17498954304281,,,,,,,0.38052237304624625
130,P4_D0_G2_M6_R2_T1,0.1,48.88251126705126,0.02771623248438795,,0.2070873219588235,7.90496836113639,12.675693750828017,,0.052817726055154425
131,P4_D0_G2_M6_R2_T1,0.2,48.72117095481809,0.08680933193223404,,0.052817726055154446,6.8438932617318535,13.569088057860961,,0.12916810233290255
132,P4_D0_G2_M6_R2_T1,0.3,50.9415290125146,0.14712264287310353,,0.06554278876811244,7.277851058277771,14.530329401142792,,0.36501755234156263
133,P4_D0_G2_M6_R2_T1,0.4,50.13225454831971,0.20761026974154778,,0.017257276829901927,3.3758184791053356,14.907511389330274,,0.24787724901131902
134,P4_D0_G2_M6_R2_T1,0.5,49.37585033669512,0.143810640249183,,0.013073694568107525,3.3315029302031505,14.113273458185683,,0.11191082550300055
135,P4_D0_G2_M6_R2_T1,0.6,48.87772864140076,0.33468658094355314,,0.2398587163428797,12.663730092325265,16.0026315328721,,0.06902910731960778
136,P4_D0_G2_M6_R2_T1,0.7,49.55880132976617,0.09465354867309861,,0.11766325111296788,8.468488850962997,14.2754668973852,,0.11870914667841645
137,P4_D0_G2_M6_R2_T1,0.8,49.462137818109156,0.0732126895814022,,0.0188261201780748,5.38242591804352,13.507397444570058,,0.1563613870345662
138,P4_D0_G2_M6_R2_T1,0.9,50.23810935694509,0.13858116242193996,,0.12550746785383238,11.103918311631912,14.722329451732437,,0.2839606460192958
139,P4_D0_G2_M6_R2_T1,1.0,51.03822991270358,0.4211284360554945,,0.11819185238523514,12.945803702774526,16.55975022734562,,0.40376798304143346
140,P4_D1_G2_M1_R1_T1,0.1,45.873467041274054,0.04105140094385765,,0.004968003935880851,5.401203930831938,11.632026053747682,,0.00444505615315655
141,P4_D1_G2_M1_R1_T1,0.2,47.402205517473064,0.0041835822617944,4.0,0.0041835822617944,4.147797438223423,9.993070029908798,,0.007059795066778051
142,P4_D1_G2_M1_R1_T1,0.3,47.872648807959514,0.1664468085585349,,0.0071718553059332574,8.56848595676838,12.404546679921271,,0.009151586197675263
143,P4_D1_G2_M1_R1_T1,0.4,49.6286615400988,0.03018155774580253,5.5,0.04512292296649688,13.896669454695123,11.230832289097721,4.0,0.04811119601063572
144,P4_D1_G2_M1_R1_T1,0.5,51.827238942255015,0.08341017134452611,6.0,0.23767976724819515,18.272874626726672,12.886181865532157,5.0,0.2117938520033422
145,P4_D1_G2_M1_R1_T1,0.6,52.076734514131054,0.22352282370158724,5.5,0.22949936978986502,17.24221846735316,14.81025746935865,5.0,0.24656987955450826
146,P4_D1_G2_M1_R1_T1,0.7,50.34249711165264,0.26386450979746195,,0.07918923566967995,16.8513689988977,12.16339449508479,,0.06196931225282973
147,P4_D1_G2_M1_R1_T1,0.8,51.329413326381676,0.07530448071229943,5.5,0.14493124264073504,16.89105172507534,11.965863395277081,4.666666666666667,0.21257827367742865
148,P4_D1_G2_M1_R1_T1,0.9,50.19305871028944,0.10727900228458531,6.0,0.07321268958140224,14.577604186587516,12.417275175551955,6.0,0.10720429545848183
149,P4_D1_G2_M1_R1_T1,1.0,53.298110968191004,0.34653051246096195,6.0,0.24736624067568888,19.186068721761526,14.895984741868276,5.5,0.5191099270521974
150,P4_D1_G2_M1_R2_T1,0.1,49.17965567405425,0.046318232184152396,,0.02061908400455816,8.91984852816732,14.366605679024559,,0.0197226020913165
151,P4_D1_G2_M1_R2_T1,0.2,48.554484007718784,0.05612972867907503,4.0,0.03346865809435528,13.156075668889812,15.24405851519491,4.0,0.01822846556924707
152,P4_D1_G2_M1_R2_T1,0.3,49.92692420104432,0.18372898766380463,,0.03834950406644875,16.526198595321954,15.73994672346609,,0.041835822617944114
153,P4_D1_G2_M1_R2_T1,0.4,52.988273185762,0.18477488322925326,4.0,0.23009702439869276,20.02001513556587,15.870596286815037,3.5,0.2805988388446396
154,P4_D1_G2_M1_R2_T1,0.5,50.51785559849743,0.051099469054774596,,0.13088635933328238,16.779627884222716,14.214561787488316,4.0,0.11714030333024357
155,P4_D1_G2_M1_R2_T1,0.6,51.85227323307416,0.1614165489342345,4.5,0.22905112883324416,19.31383985148985,15.02424133040965,,0.2625197869275995
156,P4_D1_G2_M1_R2_T1,0.7,51.473866899616624,0.3423564817568429,,0.1303883138259259,18.26811486722231,16.156949066550673,,0.18826120178074862
157,P4_D1_G2_M1_R2_T1,0.8,51.065725464735344,0.3263194164199643,4.5,0.08820385935283219,16.71235918599457,16.192434964626884,5.0,0.13955235116128506
158,P4_D1_G2_M1_R2_T1,0.9,53.10001285895353,0.18128856467775792,3.5,0.3852381999402356,21.07085917954734,16.2312753281058,,0.427323045311858
159,P4_D1_G2_M1_R2_T1,1.0,51.9152557216235,0.08299513342172903,2.0,0.15480084444484923,18.52835126550949,13.422133275610962,3.0,0.29595055025509076
160,P4_D1_G2_M6_R1_T1,0.1,48.56791817037245,0.015107380389813123,3.0,0.03649013417231791,9.047492754861898,13.307519822468532,4.0,0.016734329047177622
161,P4_D1_G2_M6_R1_T1,0.2,51.360494338679125,0.010720429545848162,4.0,0.10537397821894678,16.36066430269509,11.049730725868082,4.0,0.09436302212714065
162,P4_D1_G2_M6_R1_T1,0.3,51.696684358718215,0.03018155774580253,,0.1631597082099821,18.38657329620734,11.967541886889903,,0.1292262076420941
163,P4_D1_G2_M6_R1_T1,0.4,52.87827552377776,0.10482197778162668,5.0,0.25519851796945925,19.849813575432908,12.931277303257604,5.25,0.2319273416382278
164,P4_D1_G2_M6_R1_T1,0.5,53.01942761412238,0.2625197869275995,5.0,0.1830317239535056,18.762288399128728,14.794738455845675,4.5,0.3184170943699082
165,P4_D1_G2_M6_R1_T1,0.6,51.52049923374501,0.2991261317183006,4.5,0.08707080582359622,15.01559930652852,14.657033549881357,4.0,0.2031361609337954
166,P4_D1_G2_M6_R1_T1,0.7,51.56815041144142,0.2884057021724524,,0.13779674074785347,18.444866282249784,14.422497412023267,,0.19192183625981873
167,P4_D1_G2_M6_R1_T1,0.8,52.84222205868961,0.284222119910658,4.5,0.1286451545501782,18.99609138463105,12.454236895146458,3.2,0.26007936394155273
168,P4_D1_G2_M6_R1_T1,0.9,50.62720485748857,0.14224179690101005,5.5,0.07164384623322931,16.539701838310588,12.736591880654759,4.0,0.06066194279601897
169,P4_D1_G2_M6_R1_T1,1.0,53.64790417908577,0.30318632986674987,4.333333333333333,0.24875958889163574,20.30732315155447,14.653258240933809,4.0,0.4640591083187934
170,P4_D1_G2_M6_R2_T1,0.1,48.87138553848648,0.0094130600890374,,0.0094130600890374,7.006399201174688,12.852045031861714,,0.00711208984505048
171,P4_D1_G2_M6_R2_T1,0.2,51.155785626923134,0.060138995013294644,3.0,0.08419459301861254,12.631837039861548,11.738876708393907,3.0,0.11191082550300055
172,P4_D1_G2_M6_R2_T1,0.3,52.60854661882856,0.3922108370432263,,0.13387463237742123,16.355139651616945,14.029592378791138,,0.2295740766159685
