,Name,t_%,var,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
39,P9_D6_G4_M6_R1_T1.csv,0.44000000000000006,,25.49755834535348,47.89115646258504,P9,D6,M6,R1,D6_M6,0.5
40,P9_D6_G4_M6_R1_T1.csv,0.4800000000000001,,24.882088897476287,52.24489795918368,P9,D6,M6,R1,D6_M6,0.5
41,P9_D6_G4_M6_R1_T1.csv,0.52,,21.9731048988328,56.59863945578231,P9,D6,M6,R1,D6_M6,0.6
42,P9_D6_G4_M6_R1_T1.csv,0.56,,25.104618864901493,60.95238095238095,P9,D6,M6,R1,D6_M6,0.6
43,P9_D6_G4_M6_R1_T1.csv,0.6000000000000001,,21.73465298153744,65.3061224489796,P9,D6,M6,R1,D6_M6,0.7
44,P9_D6_G4_M6_R1_T1.csv,0.6400000000000001,,25.73671450808635,69.65986394557824,P9,D6,M6,R1,D6_M6,0.7
45,P9_D6_G4_M6_R1_T1.csv,0.68,,25.19758459733601,74.01360544217687,P9,D6,M6,R1,D6_M6,0.7
46,P9_D6_G4_M6_R1_T1.csv,0.7200000000000001,,24.187093363963527,78.36734693877551,P9,D6,M6,R1,D6_M6,0.8
47,P9_D6_G4_M6_R1_T1.csv,0.7600000000000001,,24.19375847576389,82.72108843537416,P9,D6,M6,R1,D6_M6,0.8
48,P9_D6_G4_M6_R1_T1.csv,0.8,,24.59471948307461,87.07482993197279,P9,D6,M6,R1,D6_M6,0.8
49,P9_D6_G4_M6_R1_T1.csv,0.8400000000000002,,24.961455832506395,91.42857142857144,P9,D6,M6,R1,D6_M6,0.9
50,P9_D6_G4_M6_R1_T1.csv,0.8800000000000001,,25.517433755342548,95.78231292517007,P9,D6,M6,R1,D6_M6,0.9
51,P9_D6_G4_M6_R1_T1.csv,0.92,,26.09642676162072,100.1360544217687,P9,D6,M6,R1,D6_M6,1.0
52,P9_D6_G4_M6_R1_T1.csv,0.9600000000000002,,26.008352688570724,104.48979591836736,P9,D6,M6,R1,D6_M6,1.0
53,P9_D6_G4_M6_R1_T1.csv,1.0,,25.88615556457514,108.84353741496598,P9,D6,M6,R1,D6_M6,1.0
54,P9_D5_G4_M6_R2_T1.csv,0.0,,11.80279458414193,0.0,P9,D5,M6,R2,D5_M6,0.1
55,P9_D5_G4_M6_R2_T1.csv,0.021276595744680857,,14.240879774509231,4.35374149659864,P9,D5,M6,R2,D5_M6,0.1
56,P9_D5_G4_M6_R2_T1.csv,0.042553191489361715,,5.672436104116314,8.70748299319728,P9,D5,M6,R2,D5_M6,0.1
57,P9_D5_G4_M6_R2_T1.csv,0.06382978723404258,,7.446370107381027,13.06122448979592,P9,D5,M6,R2,D5_M6,0.1
58,P9_D5_G4_M6_R2_T1.csv,0.08510638297872343,,7.978260842492948,17.41496598639456,P9,D5,M6,R2,D5_M6,0.1
59,P9_D5_G4_M6_R2_T1.csv,0.10638297872340428,,1.605271518702891,21.7687074829932,P9,D5,M6,R2,D5_M6,0.2
60,P9_D5_G4_M6_R2_T1.csv,0.12765957446808515,,2.0509937739268302,26.12244897959184,P9,D5,M6,R2,D5_M6,0.2
61,P9_D5_G4_M6_R2_T1.csv,0.14893617021276598,,1.9462022410413853,30.476190476190474,P9,D5,M6,R2,D5_M6,0.2
62,P9_D5_G4_M6_R2_T1.csv,0.17021276595744686,,1.7712375938982707,34.82993197278912,P9,D5,M6,R2,D5_M6,0.2
63,P9_D5_G4_M6_R2_T1.csv,0.19148936170212771,,6.409006852229693,39.18367346938776,P9,D5,M6,R2,D5_M6,0.2
64,P9_D5_G4_M6_R2_T1.csv,0.21276595744680854,,9.52944642415468,43.53741496598639,P9,D5,M6,R2,D5_M6,0.3
