,Name,Music_Imp,Dance_Imp,Baile_Level,Guitarra_Level,Step,Imp_subj,Imp_avg,Flow_subj,Flow_avg,CTW,LZ,Assigned_Cat,Rounds,Q1a,Q1b,Q2a,Q2b,Q2c,Q2d,Q2e,Q2f,Q2g,Q2h,Q2i,Q2j,Q3a,Q3b,Q4a,Q4b,Abs_Av,Perf_Av,SFS,Dance_mode,Music_mode,Palo,LZ_Av,CTW_Av,MIR_entropy,MIR_entropy_avg,MIR_rms,MIR_rms_avg,MIR_novelty,MIR_novelty_avg,Participant
191,P7_D1_G1_M1_R2_T1,MI,DI,Z1,A2,9.19,7.0,5.25,7.0,5.142857142857143,0.26029342745113293,0.19017050023837956,IMP2,2.0,7,7,1,7,7,2,7,7,7,7,7,1,7,7,7.0,7.0,4.0,6.166666666666667,5.083333333333334,D1,M1,R2,0.4716307707869518,0.5045960384967937,0.7837177964489935,0.7646695303405108,0.007564170015845545,0.01743685302229928,0.3823651523728818,0.5366153889740843,P7
192,P5_D5_G3_M5_R2_T1,MI,DI,Z3,A1,6.1,4.0,3.3333333333333335,2.0,2.272727272727273,0.5404644392599447,0.4065647160356777,IMP1,1.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,0.3020643025832084,0.6937354644672895,0.6963742175706752,0.004502992602457773,0.004155176580479883,0.14356114701164008,0.44754850956638137,P5
193,P5_D5_G3_M5_R2_T1,MI,DI,Z3,A1,6.1,4.1742579132814654,3.3333333333333335,2.377947311194476,2.272727272727273,0.7510041185252887,0.6923535740264202,IMP1,1.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,0.3020643025832084,0.706501868214054,0.6963742175706752,0.008042129052436014,0.004155176580479883,0.16073468759999437,0.44754850956638137,P5
194,P5_D5_G3_M5_R2_T1,MI,DI,Z3,A1,6.2,4.0968563068300075,3.3333333333333335,1.9652377730704003,2.272727272727273,0.555140627770084,0.49547793610304725,IMP1,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,0.3020643025832084,0.6998494162755853,0.6963742175706752,0.009347025921701642,0.004155176580479883,1.0946439011768803,0.44754850956638137,P5
195,P5_D5_G3_M5_R2_T1,MI,DI,Z1,A2,6.3,3.0,3.3333333333333335,1.4543875593976674,2.272727272727273,0.08781855854987089,0.0635682290122673,IMP1,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,0.3020643025832084,0.6394610615091816,0.6963742175706752,0.001085236341920727,0.004155176580479883,0.9164508412988157,0.44754850956638137,P5
196,P5_D5_G3_M5_R2_T1,MI,DI,Z1,A3,6.4,2.3336867138218116,3.3333333333333335,2.0,2.272727272727273,0.007746265315106867,0.011538434845924114,IMP0,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,0.3020643025832084,0.6739672219554558,0.6963742175706752,0.0003046509160108936,0.004155176580479883,0.38115906760242113,0.44754850956638137,P5
197,P5_D5_G3_M5_R2_T1,MI,DI,Z1,A3,6.5,2.569062147748401,3.3333333333333335,1.5249636673598261,2.272727272727273,0.059978904781806314,0.036752051731462086,IMP0,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,0.3020643025832084,0.6800132110862579,0.6963742175706752,0.0007214647353416236,0.004155176580479883,0.44937480996715123,0.44754850956638137,P5
198,P5_D5_G3_M5_R2_T1,MI,DI,Z3,A1,6.6,2.4994126228620015,3.3333333333333335,2.842777410993389,2.272727272727273,0.5165326206832581,0.30064033015213487,IMP0,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,0.3020643025832084,0.6667698949042157,0.6963742175706752,0.003375181021008227,0.004155176580479883,0.1871452475388178,0.44754850956638137,P5
199,P5_D5_G3_M5_R2_T1,MI,DI,Z3,A1,6.7,3.6670893060424445,3.3333333333333335,2.165655638582339,2.272727272727273,0.6795363678806882,0.6277051005995654,IMP1,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,0.3020643025832084,0.7109741401986941,0.6963742175706752,0.00619399967697835,0.004155176580479883,0.1808501604630164,0.44754850956638137,P5
200,P5_D5_G3_M5_R2_T1,MI,DC,Z3,A1,6.8,1.4204725052718141,3.3333333333333335,1.0,2.272727272727273,0.7747099011826637,0.7353971591615241,IMP0,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,0.3020643025832084,0.7177262456308491,0.6963742175706752,0.0060274464634874556,0.004155176580479883,0.1487521202805339,0.44754850956638137,P5
201,P5_D5_G3_M5_R2_T1,MI,DC,Z3,A1,6.9,3.25707806884541,3.3333333333333335,1.5555555555555558,2.272727272727273,0.7802943666504699,0.7500371149340463,IMP1,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,0.3020643025832084,0.737319397390205,0.6963742175706752,0.008024937676671458,0.004155176580479883,0.5815302464611232,0.44754850956638137,P5
202,P5_D5_G3_M5_R2_T1,MC,DC,Z3,A1,6.1,4.0,3.3333333333333335,4.0,2.272727272727273,0.6703465074872965,0.6407677484436547,IMP1,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,0.3020643025832084,0.7516177224569468,0.6963742175706752,0.008356545886489286,0.004155176580479883,,0.44754850956638137,P5
203,P6_D5_G1_M6_R2_T1,MC,DC,Z1,A1,8.1,4.0,4.333333333333333,6.0,4.833333333333333,0.7222968385715118,0.6850411502969044,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.7355255762205485,0.7269585547477762,0.025930035488137035,0.02241694389050609,0.16454624353622666,0.41453296851011745,P6
204,P6_D5_G1_M6_R2_T1,MC,DC,Z1,A1,8.2,4.0,4.333333333333333,6.0,4.833333333333333,0.5578914187627086,0.5349409444907757,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.720425651892635,0.7269585547477762,0.019269839018563186,0.02241694389050609,0.2900440691694789,0.41453296851011745,P6
205,P6_D5_G1_M6_R2_T1,MC,DC,Z1,A3,8.3,4.0,4.333333333333333,6.0,4.833333333333333,0.2651782285737872,0.2057800007901756,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.6721117767612876,0.7269585547477762,0.010904495087375815,0.02241694389050609,0.4592254216557786,0.41453296851011745,P6
206,P6_D5_G1_M6_R2_T1,MC,DC,Z2,A3,8.4,4.0,4.333333333333333,6.0,4.833333333333333,0.3657924728136144,0.31111039140121427,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.6793488566248086,0.7269585547477762,0.014015843949513477,0.02241694389050609,0.9673935075374046,0.41453296851011745,P6
207,P6_D5_G1_M6_R2_T1,MC,DI,Z1,A3,8.5,5.658552578194628,4.333333333333333,6.0,4.833333333333333,0.3098354350919296,0.2514389145079652,IMP2,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.7005567213642374,0.7269585547477762,0.012634553539615137,0.02241694389050609,0.25148244372282896,0.41453296851011745,P6
208,P6_D5_G1_M6_R2_T1,MC,DI,Z1,A3,8.6,6.0,4.333333333333333,6.0,4.833333333333333,0.2390044388917953,0.2020888012520708,IMP2,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.6859905354957162,0.7269585547477762,0.011419914631196307,0.02241694389050609,0.26788315171783345,0.41453296851011745,P6
209,P6_D5_G1_M6_R2_T1,MC,DI,Z1,A2,8.7,6.0,4.333333333333333,6.0,4.833333333333333,0.38468284965481936,0.3199087621987599,IMP2,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.6908983514873409,0.7269585547477762,0.013362774902135485,0.02241694389050609,0.24199721636110624,0.41453296851011745,P6
210,P6_D5_G1_M6_R2_T1,MI,DI,Z1,A2,8.8,6.0,4.333333333333333,6.0,4.833333333333333,0.30201205130785475,0.2695625293016931,IMP2,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.6892323201523906,0.7269585547477762,0.012428336661199546,0.02241694389050609,0.9672904291150248,0.41453296851011745,P6
211,P6_D5_G1_M6_R2_T1,MC,DC,Z3,A1,8.9,3.915442043760377,4.333333333333333,6.0,4.833333333333333,0.8116502860286637,0.7492076685234049,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.7616695452257456,0.7269585547477762,0.03379300212241044,0.02241694389050609,0.2520223566528182,0.41453296851011745,P6
212,P6_D5_G1_M6_R2_T1,MC,DI,Z3,A1,8.1,3.0,4.333333333333333,6.0,4.833333333333333,0.89346031273451,0.8635832473864677,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.7759997179978138,0.7269585547477762,0.040359630165784977,0.02241694389050609,0.20895823881704528,0.41453296851011745,P6
213,P6_D5_G1_M6_R2_T1,MC,DC,Z3,A1,8.11,3.0,4.333333333333333,6.0,4.833333333333333,0.8721944557131218,0.8673056859186321,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.7785157431091028,0.7269585547477762,0.0443127130178811,0.02241694389050609,0.26744906106956223,0.41453296851011745,P6
214,P6_D5_G1_M6_R2_T1,MC,DC,Z3,A1,8.12,3.0,4.333333333333333,6.0,4.833333333333333,0.8403215344314628,0.7835594409072889,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.782521667717831,0.7269585547477762,0.04983886907144804,0.02241694389050609,0.2255967758378117,0.41453296851011745,P6
215,P6_D5_G1_M6_R2_T1,MC,DI,Z2,A3,8.13,3.3425515114885704,4.333333333333333,6.0,4.833333333333333,0.35311900538833285,0.27010998348465154,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.6948856190040074,0.7269585547477762,0.015361735157343773,0.02241694389050609,0.5615423483099744,0.41453296851011745,P6
216,P6_D5_G1_M6_R2_T1,MC,DI,Z2,A3,8.14,4.0,4.333333333333333,6.0,4.833333333333333,0.2867118212766771,0.2608855863116458,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.7347538697921666,0.7269585547477762,0.012624077439452078,0.02241694389050609,0.5300266324482624,0.41453296851011745,P6
217,P6_D5_G1_M6_R2_T1,MC,DI,Z2,A3,8.15,4.216685852753486,4.333333333333333,6.0,4.833333333333333,0.41277929305565686,0.3647263094459502,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.7279430729016786,0.7269585547477762,0.015313793000390827,0.02241694389050609,0.24211701673983066,0.41453296851011745,P6
218,P6_D5_G1_M6_R2_T1,MC,DI,Z2,A1,8.16,5.0,4.333333333333333,6.0,4.833333333333333,0.6568221147368318,0.6482890985654424,IMP2,1.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.7341276360058527,0.7269585547477762,0.022267943005290218,0.02241694389050609,0.2133051046533942,0.41453296851011745,P6
219,P6_D5_G1_M6_R2_T1,MC,DC,Z3,A1,8.17,5.0,4.333333333333333,5.936720295917029,4.833333333333333,0.808733052392616,0.7974073433450595,IMP2,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.7681537955550932,0.7269585547477762,0.035296578495935656,0.02241694389050609,0.6654266232833875,0.41453296851011745,P6
220,P6_D5_G1_M6_R2_T1,MC,DI,Z2,A2,8.18,4.528709960495048,4.333333333333333,4.258448970184844,4.833333333333333,0.5075063346174989,0.45619552585274203,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.7353415892513938,0.7269585547477762,0.017616720042140155,0.02241694389050609,0.31602839192594645,0.41453296851011745,P6
221,P6_D5_G1_M6_R2_T1,MC,DI,Z2,A2,8.19,3.0,4.333333333333333,4.0,4.833333333333333,0.5798604532099206,0.5594004153079526,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.7296496487380844,0.7269585547477762,0.021524121747342244,0.02241694389050609,0.33661155577561586,0.41453296851011745,P6
222,P6_D5_G1_M6_R2_T1,MC,DI,Z1,A2,8.2,3.0,4.333333333333333,4.0,4.833333333333333,0.3211910083722537,0.30961466836563145,IMP1,1.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.707668647613169,0.7269585547477762,0.0140344319399688,0.02241694389050609,0.3464407523164272,0.41453296851011745,P6
223,P6_D5_G1_M6_R2_T1,MC,DC,Z3,A2,8.2,3.0,4.333333333333333,4.0,4.833333333333333,0.6294865727080021,0.6136203753478277,IMP1,1.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.7208884696632188,0.7269585547477762,0.02133468958039525,0.02241694389050609,0.1824625115022359,0.41453296851011745,P6
224,P6_D5_G1_M6_R2_T1,MC,DI,Z3,A2,8.21,3.766283524904215,4.333333333333333,4.151625773043286,4.833333333333333,0.769721024547794,0.7385132488189883,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,0.4579882861866292,0.7604857583401988,0.7269585547477762,0.03709190575691386,0.02241694389050609,0.5501389677433186,0.41453296851011745,P6
225,P6_D6_G1_M6_R1_T1,MC,DC,Z2,A3,7.1,1.0,2.0,2.4121038808592266,3.8,0.3058320870373133,0.2541532582062227,IMP0,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,0.454477576405441,0.7126219817753849,0.741795135778956,0.013494403150337425,0.023570808515209152,0.7014017517177272,0.4933312325333617,P6
226,P6_D6_G1_M6_R1_T1,MC,DC,Z2,A3,7.2,3.526376888156641,2.0,6.0,3.8,0.23309596843138575,0.20617966767417742,IMP1,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,0.454477576405441,0.700449869485674,0.741795135778956,0.011811333740039546,0.023570808515209152,0.41349923079043993,0.4933312325333617,P6
227,P6_D6_G1_M6_R1_T1,MC,DC,Z3,A3,7.3,5.0,2.0,5.263240879197095,3.8,0.4621298753766363,0.44559540173100326,IMP2,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,0.454477576405441,0.7410022625362885,0.741795135778956,0.02092379030510988,0.023570808515209152,0.4029363936515525,0.4933312325333617,P6
228,P6_D6_G1_M6_R1_T1,MC,DC,Z3,A3,7.4,5.0,2.0,4.0,3.8,0.7770609290363194,0.742694474577549,IMP2,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,0.454477576405441,0.7492130893896022,0.741795135778956,0.03295608431205962,0.023570808515209152,0.3205265540495784,0.4933312325333617,P6
229,P6_D6_G1_M6_R1_T1,MC,DC,Z2,A2,7.5,5.0,2.0,5.706733367259563,3.8,0.678630472311471,0.5650984078244582,IMP2,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,0.454477576405441,0.7592597175541755,0.741795135778956,0.02561742988083742,0.023570808515209152,0.3627971637489961,0.4933312325333617,P6
230,P6_D6_G1_M6_R1_T1,MC,DC,Z3,A1,7.6,5.0,2.0,6.0,3.8,0.9307125661518247,0.8401689965587738,IMP2,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,0.454477576405441,0.7837833128997966,0.741795135778956,0.043330922590820144,0.023570808515209152,0.3132472658704753,0.4933312325333617,P6
231,P6_D6_G1_M6_R1_T1,MC,DC,Z3,A1,7.7,5.0,2.0,6.0,3.8,0.7265974784324121,0.6741631645835754,IMP2,1.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,0.454477576405441,0.7772187194223865,0.741795135778956,0.041244583262296575,0.023570808515209152,0.9559364868314931,0.4933312325333617,P6
232,P6_D6_G1_M6_R1_T1,MC,DC,Z1,A1,7.8,1.7559757824290836,2.0,6.0,3.8,0.3538153212503135,0.3301060739531153,IMP0,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,0.454477576405441,0.7144628760795981,0.741795135778956,0.012696685613083257,0.023570808515209152,0.5912323012083414,0.4933312325333617,P6
233,P6_D6_G1_M6_R1_T1,MC,DC,Z2,A1,7.9,1.0,2.0,6.0,3.8,0.6572447951772249,0.6214729212846372,IMP0,0.5,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,0.454477576405441,0.7507112939611748,0.741795135778956,0.028883022665406207,0.023570808515209152,0.6189435747622908,0.4933312325333617,P6
234,P6_D6_G1_M6_R1_T1,MC,DC,Z1,A1,7.1,1.0,2.0,6.0,3.8,0.5742352044600356,0.5478833479339651,IMP0,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,0.454477576405441,0.7470185019107111,0.741795135778956,0.02174853864431285,0.023570808515209152,0.6150877008089393,0.4933312325333617,P6
235,P6_D6_G1_M6_R1_T1,MC,DC,Z3,A1,7.11,1.0,2.0,6.0,3.8,0.8417567751232072,0.7666648930958493,IMP0,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,0.454477576405441,0.7813138226637236,0.741795135778956,0.04042758356405017,0.023570808515209152,0.4350806067370014,0.4933312325333617,P6
236,P6_D6_G1_M6_R1_T1,MC,DC,Z1,A1,7.12,1.0,2.0,3.4358974358974397,3.8,0.22480095340641518,0.15156660093905308,IMP0,1.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,0.454477576405441,0.7210889515352402,0.741795135778956,0.0125191439356924,0.023570808515209152,0.6772833532054978,0.4933312325333617,P6
237,P7_D1_G1_M6_R2_T1,MC,DC,Z2,A1,9.1,4.0,6.0,6.0,6.222222222222222,0.24739933846550802,0.1524212998165289,IMP1,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.8115645141988497,0.7653505530864595,0.005992652787221839,0.021006012020158484,0.6729559517899266,0.4978701358572324,P7
238,P7_D1_G1_M6_R2_T1,MC,DI,Z3,A1,9.2,5.113848443580092,6.0,6.0,6.222222222222222,0.7264980959338059,0.7025411098132228,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.7875639119927765,0.7653505530864595,0.025797719001549698,0.021006012020158484,0.3081416742583044,0.4978701358572324,P7
239,P7_D1_G1_M6_R2_T1,MC,DI,Z2,A1,9.3,7.0,6.0,6.261847271056052,6.222222222222222,0.6534798976491875,0.5987615478232885,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.7785936544293259,0.7653505530864595,0.02459414846990183,0.021006012020158484,1.0871863703557754,0.4978701358572324,P7
240,P7_D1_G1_M6_R2_T1,MC,DI,Z1,A2,9.4,7.0,6.0,6.60743027041724,6.222222222222222,0.23102927343901145,0.20401662205348856,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.7375817318574202,0.7653505530864595,0.008858020595152507,0.021006012020158484,0.3280862424574187,0.4978701358572324,P7
241,P7_D1_G1_M6_R2_T1,MC,DI,Z2,A2,9.5,7.0,6.0,6.0,6.222222222222222,0.5554653338609881,0.4770569260858701,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.7542661019485827,0.7653505530864595,0.014780027355263323,0.021006012020158484,0.5487378723977504,0.4978701358572324,P7
242,P7_D1_G1_M6_R2_T1,MC,DI,Z1,A2,9.6,7.0,6.0,6.0,6.222222222222222,0.36161469643042754,0.28347512769616134,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.7312119948228922,0.7653505530864595,0.010778334881923944,0.021006012020158484,0.7281241506549472,0.4978701358572324,P7
243,P7_D1_G1_M6_R2_T1,MI,DI,Z3,A1,9.7,7.0,6.0,6.0,6.222222222222222,0.7146304898195964,0.6650456949791138,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.7656726402859075,0.7653505530864595,0.024635038611084382,0.021006012020158484,0.28996063544319195,0.4978701358572324,P7
244,P7_D1_G1_M6_R2_T1,MI,DI,Z3,A1,9.8,7.0,6.0,6.0,6.222222222222222,0.7929287979380648,0.7639820882859947,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.7909941316675437,0.7653505530864595,0.03953540133598655,0.021006012020158484,0.4890082925063677,0.4978701358572324,P7
245,P7_D1_G1_M6_R2_T1,MC,DI,Z2,A3,9.9,7.0,6.0,6.0,6.222222222222222,0.2908374361931169,0.23216945341212408,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.7454429869893427,0.7653505530864595,0.013301391137496227,0.021006012020158484,0.39829260729869603,0.4978701358572324,P7
246,P7_D1_G1_M6_R2_T1,MC,DC,Z2,A3,9.1,7.0,6.0,6.0,6.222222222222222,0.495579635254185,0.4452531310134788,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.7693031241885133,0.7653505530864595,0.020929494642075917,0.021006012020158484,0.6508945045362844,0.4978701358572324,P7
247,P7_D1_G1_M6_R2_T1,MC,DI,Z1,A3,9.11,7.0,6.0,6.0,6.222222222222222,0.054275678994237554,0.042717849896243616,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.677465818584809,0.7653505530864595,0.00533438355934429,0.021006012020158484,0.8092571307306836,0.4978701358572324,P7
248,P7_D1_G1_M6_R2_T1,MC,DC,Z3,A2,9.12,6.5108773544419485,6.0,5.686092141663651,6.222222222222222,0.6246946404845595,0.5299582881864813,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.7476960026678164,0.7653505530864595,0.019181490029184192,0.021006012020158484,0.16373334061855427,0.4978701358572324,P7
249,P7_D1_G1_M6_R2_T1,MC,DC,Z3,A2,9.13,6.0,6.0,4.0,6.222222222222222,0.8390475681678136,0.8023723128659521,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.7724749344146855,0.7653505530864595,0.02948129212520325,0.021006012020158484,0.2623438205138346,0.4978701358572324,P7
250,P7_D1_G1_M6_R2_T1,MC,DC,Z3,A1,9.14,6.0,6.0,4.0,6.222222222222222,0.8598485851975757,0.8548057148355479,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.7837824279269103,0.7653505530864595,0.029216565010636925,0.021006012020158484,0.23357127547046067,0.4978701358572324,P7
251,P7_D1_G1_M6_R2_T1,MC,DI,Z3,A1,9.15,6.0,6.0,4.355596517701204,6.222222222222222,0.7982653140848068,0.7732888093962873,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,0.5091790046108774,0.7904407491491937,0.7653505530864595,0.02558157334823725,0.021006012020158484,0.2666487690518299,0.4978701358572324,P7
