,t0,var
0.0,0.0,48.40834065339689
0.6666666666666666,0.6666666666666666,52.30793670132588
1.3333333333333333,1.3333333333333333,45.13620279786395
2.0,2.0,54.97755164461192
2.6666666666666665,2.6666666666666665,40.80001727957211
3.3333333333333335,3.3333333333333335,50.47869766146437
4.0,4.0,47.43304263943439
4.666666666666667,4.666666666666667,44.712923862683866
5.333333333333333,5.333333333333333,43.39100501833882
6.0,6.0,43.85815788041809
6.666666666666667,6.666666666666667,47.334869178040734
7.333333333333333,7.333333333333333,48.82638843630503
8.0,8.0,50.5140218614816
8.666666666666666,8.666666666666666,49.961920801048
9.333333333333334,9.333333333333334,50.67274949675231
10.0,10.0,50.32819046595477
10.666666666666666,10.666666666666666,50.526455919658744
11.333333333333334,11.333333333333334,50.81839587130407
12.0,12.0,52.01647665125956
12.666666666666666,12.666666666666666,51.935476654219144
13.333333333333334,13.333333333333334,49.27095239909763
14.0,14.0,50.61702209791114
14.666666666666666,14.666666666666666,49.347748856116226
15.333333333333334,15.333333333333334,50.845957199324154
16.0,16.0,51.655723087325875
16.666666666666668,16.666666666666668,50.445404555927034
17.333333333333332,17.333333333333332,49.07860830330267
18.0,18.0,47.92148628405425
18.666666666666668,18.666666666666668,50.45180323913128
19.333333333333332,19.333333333333332,50.198177156520465
20.0,20.0,50.97039190942924
20.666666666666668,20.666666666666668,49.98217870406942
21.333333333333332,21.333333333333332,51.4161675523527
22.0,22.0,50.76885080850702
22.666666666666668,22.666666666666668,49.651269628397905
23.333333333333332,23.333333333333332,50.746165275562106
24.0,24.0,48.632584677114586
24.666666666666668,24.666666666666668,51.9599258855563
25.333333333333332,25.333333333333332,50.19526119353174
26.0,26.0,50.24784649740415
26.666666666666668,26.666666666666668,50.62283214087181
27.333333333333332,27.333333333333332,50.47369746407005
28.0,28.0,49.997794560023756
28.666666666666668,28.666666666666668,49.492347186367226
29.333333333333332,29.333333333333332,48.44414848689667
30.0,30.0,49.006441066179825
30.666666666666668,30.666666666666668,48.008065144525034
31.333333333333332,31.333333333333332,49.83214049679464
32.0,32.0,49.664218905290376
32.666666666666664,32.666666666666664,48.57114526761685
33.333333333333336,33.333333333333336,50.51146263143938
34.0,34.0,50.26151023588132
34.666666666666664,34.666666666666664,49.777053261970266
35.333333333333336,35.333333333333336,48.92681646055704
36.0,36.0,49.94979329006397
36.666666666666664,36.666666666666664,50.45049264240988
37.333333333333336,37.333333333333336,51.889289492462886
38.0,38.0,50.45691223534456
38.666666666666664,38.666666666666664,50.43342136889534
39.333333333333336,39.333333333333336,50.14366668766398
40.0,40.0,51.0550183867269
40.666666666666664,40.666666666666664,50.421431753612616
41.333333333333336,41.333333333333336,51.13444455960211
42.0,42.0,51.901910166105175
42.666666666666664,42.666666666666664,51.481265424637996
43.333333333333336,43.333333333333336,51.263013112036376
44.0,44.0,56.39268606628581
44.666666666666664,44.666666666666664,54.92999483713712
45.333333333333336,45.333333333333336,50.30802818473642
46.0,46.0,50.91129087741425
46.666666666666664,46.666666666666664,51.65556156682623
47.333333333333336,47.333333333333336,53.354796365627855
48.0,48.0,51.33054137710605
48.666666666666664,48.666666666666664,50.71794185116307
49.333333333333336,49.333333333333336,51.23738821545781
50.0,50.0,51.099534543336325
50.666666666666664,50.666666666666664,51.30568592946743
51.333333333333336,51.333333333333336,51.57960993339738
52.0,52.0,52.43576940032249
52.666666666666664,52.666666666666664,51.433521179479115
53.333333333333336,53.333333333333336,51.5656646214476
54.0,54.0,57.34456679008219
54.666666666666664,54.666666666666664,56.66477821432405
55.333333333333336,55.333333333333336,52.53294209625331
56.0,56.0,51.53634404132057
56.666666666666664,56.666666666666664,49.50227676893995
57.333333333333336,57.333333333333336,53.18742520524715
58.0,58.0,53.39634610339758
58.666666666666664,58.666666666666664,52.85367084814164
59.333333333333336,59.333333333333336,53.88872030086262
60.0,60.0,53.691623269967096
60.666666666666664,60.666666666666664,51.60864449920341
61.333333333333336,61.333333333333336,55.936950795521284
62.0,62.0,55.87044622143406
62.666666666666664,62.666666666666664,55.020994353807275
63.333333333333336,63.333333333333336,54.63025295328941
64.0,64.0,53.91755116381919
64.66666666666667,64.66666666666667,50.74718799637546
65.33333333333333,65.33333333333333,53.96165901529414
66.0,66.0,53.547901475864734
66.66666666666667,66.66666666666667,54.66379252947256
67.33333333333333,67.33333333333333,56.41789396518082
68.0,68.0,56.85868886365487
68.66666666666667,68.66666666666667,54.456460675137606
69.33333333333333,69.33333333333333,56.350292857496036
70.0,70.0,57.707248545523534
70.66666666666667,70.66666666666667,55.297237494277695
71.33333333333333,71.33333333333333,55.77748867369387
72.0,72.0,50.52399844444711
72.66666666666667,72.66666666666667,54.14665026609685
73.33333333333333,73.33333333333333,52.89914463808807
74.0,74.0,57.672042898877265
74.66666666666667,74.66666666666667,51.803671450987146
75.33333333333333,75.33333333333333,50.19235966962377
76.0,76.0,52.45525631638203
76.66666666666667,76.66666666666667,51.201135822668725
77.33333333333333,77.33333333333333,53.92667530642072
78.0,78.0,56.41437714523155
78.66666666666667,78.66666666666667,56.0833576501316
79.33333333333333,79.33333333333333,55.17142063909163
80.0,80.0,58.24410268162742
80.66666666666667,80.66666666666667,56.15911051832653
81.33333333333333,81.33333333333333,57.32727283341449
82.0,82.0,56.261557996090126
82.66666666666667,82.66666666666667,57.21999555179601
83.33333333333333,83.33333333333333,53.64820174181775
84.0,84.0,55.309242743354055
84.66666666666667,84.66666666666667,54.506391732701395
85.33333333333333,85.33333333333333,51.99385269531146
86.0,86.0,56.46090446100737
86.66666666666667,86.66666666666667,51.94342530995799
87.33333333333333,87.33333333333333,51.45389075815181
88.0,88.0,52.47498524876074
88.66666666666667,88.66666666666667,57.53714158464888
89.33333333333333,89.33333333333333,58.12318847131037
90.0,90.0,57.60111797179471
