,t0,LZ,CTW
mean,208765.0,0.1459947162829139,0.24830826223813993
0.0,0.0,0.004183582261794414,0.0004299302129161915
4.35374149659864,4.35374149659864,0.004183582261794414,0.0004299302129161915
8.70748299319728,8.70748299319728,0.004183582261794414,0.0004299302129161915
13.061224489795919,13.061224489795919,0.004183582261794414,0.0004299302129161915
17.41496598639456,17.41496598639456,0.1464253791628045,0.2792634984026654
21.768707482993197,21.768707482993197,0.17152687273357098,0.36184404194863534
26.122448979591837,26.122448979591837,0.33259478981265594,0.5151618922315566
30.476190476190474,30.476190476190474,0.1694350816026738,0.54928685230978
34.82993197278912,34.82993197278912,0.31376866963458105,0.5987805771532156
39.183673469387756,39.183673469387756,0.06902910731960783,0.0856103410437047
43.53741496598639,43.53741496598639,0.21545448648241233,0.4660920941569252
47.89115646258504,47.89115646258504,0.31376866963458105,0.5543662982463132
52.244897959183675,52.244897959183675,0.04183582261794414,0.06731441045638446
56.59863945578231,56.59863945578231,0.004183582261794414,0.0004299302129161915
60.95238095238095,60.95238095238095,0.006275373392691622,0.0023849965927225714
65.3061224489796,65.3061224489796,0.23428060666048722,0.27210826210120337
69.65986394557824,69.65986394557824,0.4078992705249554,0.5264987519470377
74.01360544217687,74.01360544217687,0.03556044922525252,0.035980852889250466
78.36734693877551,78.36734693877551,0.21963806874420674,0.4009151080624586
82.72108843537416,82.72108843537416,0.46856121332097445,0.9657148042925939
87.07482993197279,87.07482993197279,0.1150485121993464,0.2090067517136703
91.42857142857143,91.42857142857143,0.3493291188598336,0.6150022687471778
95.78231292517007,95.78231292517007,0.016734329047177657,0.01762862710071118
100.1360544217687,100.1360544217687,0.12341567672293523,0.1680422385539902
104.48979591836735,104.48979591836735,0.25729030910035644,0.344449867054091
108.84353741496598,108.84353741496598,0.20499553082792632,0.5070614149796367
113.19727891156462,113.19727891156462,0.4978462891535353,0.6104170565712831
117.55102040816327,117.55102040816327,0.10249776541396316,0.15166011233342383
121.9047619047619,121.9047619047619,0.004183582261794414,0.0004299302129161915
126.25850340136054,126.25850340136054,0.014642537916280451,0.013965395982019306
130.6122448979592,130.6122448979592,0.004183582261794414,0.0004299302129161915
134.96598639455783,134.96598639455783,0.05229477827243018,0.07110253255665736
139.31972789115648,139.31972789115648,0.004183582261794414,0.0004299302129161915
143.6734693877551,143.6734693877551,0.05020298714153298,0.04938242696631929
