,t0,var
0.0,0.0,48.87457613126359
4.0,4.0,46.53596766483895
8.0,8.0,51.56234406825155
12.0,12.0,53.6726034561411
16.0,16.0,55.89148814318223
20.0,20.0,56.30622638766814
24.0,24.0,56.04100985188958
28.0,28.0,56.531329329663315
32.0,32.0,57.16014627064485
36.0,36.0,56.43211340819656
40.0,40.0,57.29464074788213
44.0,44.0,56.30369306513373
48.0,48.0,55.05970153578705
52.0,52.0,51.18762174690347
56.0,56.0,51.205605746435694
60.0,60.0,54.68380380946055
64.0,64.0,56.3768530761645
68.0,68.0,55.878968672005115
72.0,72.0,55.98357751573783
76.0,76.0,51.844535144242954
80.0,80.0,51.18092119169461
84.0,84.0,51.220252605583326
88.0,88.0,51.57732336897351
92.0,92.0,51.47286932252381
96.0,96.0,52.73763307290534
100.0,100.0,51.570845969424504
104.0,104.0,53.14884066930443
108.0,108.0,55.38795924550761
112.0,112.0,56.02308201692803
116.0,116.0,56.042107486957555
120.0,120.0,55.75549527172952
124.0,124.0,55.2134249710338
128.0,128.0,57.47213333866257
132.0,132.0,57.32585033080728
