,t0,var
0.0,0.0,51.10356134532313
4.0,4.0,49.715777678150594
8.0,8.0,54.784733375676886
12.0,12.0,55.62109097386714
16.0,16.0,55.1590892912522
20.0,20.0,54.697483662678046
24.0,24.0,54.225840321709725
28.0,28.0,52.42806667603453
32.0,32.0,52.917158910524314
36.0,36.0,53.560054253629495
40.0,40.0,53.004584679107495
44.0,44.0,53.3143873464221
48.0,48.0,53.71553258714047
52.0,52.0,52.12229975836698
56.0,56.0,53.8922562509936
60.0,60.0,52.193204895279216
64.0,64.0,53.18031103032742
68.0,68.0,53.698448246848116
72.0,72.0,54.10612711473047
76.0,76.0,54.243824286889726
80.0,80.0,54.092022429553104
84.0,84.0,54.52855831474749
88.0,88.0,54.99913375937751
92.0,92.0,55.329705852912596
96.0,96.0,55.49513956718421
100.0,100.0,55.16367819501919
104.0,104.0,54.38786020089479
108.0,108.0,52.9950876987344
112.0,112.0,52.61742640554419
116.0,116.0,53.06675499687936
120.0,120.0,52.274276256688395
124.0,124.0,52.07913139663398
128.0,128.0,52.587406771447505
132.0,132.0,53.84647756901418
136.0,136.0,55.290851361964336
140.0,140.0,54.673848705034004
144.0,144.0,54.42753092612793
148.0,148.0,53.24784571058851
152.0,152.0,53.26643259106803
156.0,156.0,53.80418664721312
160.0,160.0,53.55382758102963
164.0,164.0,52.235243873149756
168.0,168.0,52.570609638593595
172.0,172.0,53.82661637311909
176.0,176.0,55.5272801546976
180.0,180.0,54.902234063051885
184.0,184.0,54.62796780338547
