,t0,var
0.0,0.0,52.25480897675829
4.0,4.0,52.161016443554225
8.0,8.0,52.11018014327997
12.0,12.0,54.6930664360923
16.0,16.0,55.88241996196264
20.0,20.0,52.81922826247912
24.0,24.0,55.212579597495626
28.0,28.0,56.346520594748824
32.0,32.0,57.473707310746796
36.0,36.0,52.43742122961224
40.0,40.0,52.03617975310857
44.0,44.0,52.1994510545143
48.0,48.0,52.53395901647527
52.0,52.0,52.439226145812306
56.0,56.0,52.68880696075599
60.0,60.0,52.809281461815594
64.0,64.0,56.154452626844304
68.0,68.0,52.821826054792
72.0,72.0,52.860292327319044
76.0,76.0,55.77984379044985
80.0,80.0,53.75888628198292
84.0,84.0,57.421573166438804
88.0,88.0,54.350067833501626
92.0,92.0,56.877064704319245
96.0,96.0,57.590359601201364
100.0,100.0,57.60549413107054
104.0,104.0,56.888085671783536
108.0,108.0,57.45688348804512
112.0,112.0,57.24188811420437
