,t0,var
0.0,0.0,54.98845192267306
4.0,4.0,55.552182832015
8.0,8.0,55.08733838952443
12.0,12.0,55.20033338053135
16.0,16.0,54.28992133251681
20.0,20.0,52.55458892602739
24.0,24.0,52.54644767323059
28.0,28.0,53.50323742028304
32.0,32.0,54.24145881704659
36.0,36.0,52.74809084300314
40.0,40.0,56.0180117569277
44.0,44.0,56.10463489535752
48.0,48.0,57.01907955985885
52.0,52.0,55.24055404803461
56.0,56.0,53.52386316084111
60.0,60.0,52.74230321492819
64.0,64.0,53.93422731950004
68.0,68.0,53.474360969805495
72.0,72.0,53.48689661492968
76.0,76.0,52.83033868376919
80.0,80.0,52.1321370218509
84.0,84.0,54.344147677456746
88.0,88.0,55.58844201678626
92.0,92.0,56.61789780205437
96.0,96.0,54.49095710199625
100.0,100.0,57.07146651630164
104.0,104.0,57.7453091338209
108.0,108.0,55.887913806433254
112.0,112.0,53.1406271815396
116.0,116.0,55.64205299783371
120.0,120.0,55.53660433215279
124.0,124.0,53.34120733881058
128.0,128.0,56.2201561147678
132.0,132.0,55.03924963524271
136.0,136.0,54.33698701891676
140.0,140.0,58.14674207011956
144.0,144.0,56.84383688196391
148.0,148.0,57.47489726000604
152.0,152.0,57.15709302209218
156.0,156.0,54.764889152376966
160.0,160.0,54.83361276986321
164.0,164.0,55.00524181874378
168.0,168.0,54.19032038406722
172.0,172.0,54.067191031937995
176.0,176.0,54.53440402866867
180.0,180.0,55.117231767581316
184.0,184.0,57.246807107601974
188.0,188.0,57.97301575426937
192.0,192.0,57.064878672241015
