,t0,var
0.0,0.0,52.355341650250416
4.0,4.0,51.52379669873419
8.0,8.0,58.36339328347036
12.0,12.0,52.601665878205615
16.0,16.0,56.69135828964478
20.0,20.0,57.558509114087336
24.0,24.0,53.666067617172395
28.0,28.0,54.64152684243816
32.0,32.0,57.938787172461176
36.0,36.0,55.25924531930939
40.0,40.0,54.857620929801
44.0,44.0,55.880753018248264
48.0,48.0,57.44383039517346
52.0,52.0,58.40417878620477
56.0,56.0,52.63645260961154
60.0,60.0,52.60500274191407
64.0,64.0,57.52733775751577
68.0,68.0,58.1217258481094
72.0,72.0,56.27430841481864
76.0,76.0,54.4824569823022
80.0,80.0,53.85388119755825
84.0,84.0,53.58891477151949
88.0,88.0,54.731920532314376
92.0,92.0,55.50223603106389
96.0,96.0,55.099330240256535
100.0,100.0,56.58561132376208
104.0,104.0,58.43973050363731
108.0,108.0,57.60543615402459
