,t0,var
0.0,0.0,49.85667268037126
4.0,4.0,51.71006210494154
8.0,8.0,53.52780874073277
12.0,12.0,53.116015375956344
16.0,16.0,53.09118734187153
20.0,20.0,53.72619231750627
24.0,24.0,53.2328979250625
28.0,28.0,53.34775755879235
32.0,32.0,54.18083273607722
36.0,36.0,53.819891714651845
40.0,40.0,54.286764327997226
44.0,44.0,53.895281871516325
48.0,48.0,53.40822688515484
52.0,52.0,52.02600074367029
56.0,56.0,52.90816380049334
60.0,60.0,53.08225552905302
64.0,64.0,53.09634332113479
68.0,68.0,53.23064871846648
72.0,72.0,52.598509945570505
76.0,76.0,53.67604211111794
80.0,80.0,51.77858928081463
84.0,84.0,54.02572126326023
88.0,88.0,53.48278565845877
92.0,92.0,53.87204772438398
96.0,96.0,53.774354850397565
100.0,100.0,53.95678583716524
