,t0,var
0.0,0.0,45.171371638372996
4.0,4.0,52.092009970513004
8.0,8.0,54.30461688288095
12.0,12.0,52.699579177138766
16.0,16.0,53.42774213899584
20.0,20.0,53.01286182080798
24.0,24.0,52.57799577358901
28.0,28.0,55.03576793666326
32.0,32.0,55.19795908764261
36.0,36.0,55.716043792133334
40.0,40.0,55.92791334911098
44.0,44.0,55.52981809148362
48.0,48.0,55.271771764030625
52.0,52.0,56.16905798060664
56.0,56.0,53.968264579400675
60.0,60.0,54.363628290607146
64.0,64.0,54.44142296584904
68.0,68.0,55.11281848714934
72.0,72.0,55.53986601536193
76.0,76.0,55.58135619232793
80.0,80.0,55.49395636396265
84.0,84.0,53.90252426927126
88.0,88.0,55.41866771497037
92.0,92.0,54.91504579901332
96.0,96.0,54.97082845816151
100.0,100.0,53.69808069132667
104.0,104.0,55.67758838431239
108.0,108.0,55.89820178327483
112.0,112.0,55.99379424157062
116.0,116.0,55.881124180262276
120.0,120.0,55.2625460343203
124.0,124.0,52.02747165864603
128.0,128.0,53.2133989170205
132.0,132.0,55.44978449774986
136.0,136.0,52.35347575965676
140.0,140.0,53.70586162927687
144.0,144.0,55.527559623040844
148.0,148.0,54.78414952767705
152.0,152.0,55.56026993299577
156.0,156.0,55.959164776978085
160.0,160.0,55.837734523455126
164.0,164.0,55.32585903272715
168.0,168.0,55.812741072084705
172.0,172.0,55.369642896409395
176.0,176.0,55.065295512257045
180.0,180.0,55.452605748644785
184.0,184.0,56.50749979657061
