,t0,var
0.0,0.0,48.669821761397685
4.0,4.0,49.51440461323233
8.0,8.0,53.80734326466635
12.0,12.0,48.75317257072868
16.0,16.0,47.563810225097114
20.0,20.0,47.68831196040083
24.0,24.0,47.478237467540104
28.0,28.0,45.59211557325237
32.0,32.0,49.02383639158123
36.0,36.0,48.51168235815126
40.0,40.0,48.26555522640465
44.0,44.0,48.61531167879335
48.0,48.0,47.11252090401459
52.0,52.0,54.32862927218982
56.0,56.0,49.13232638444061
60.0,60.0,47.57565400682282
64.0,64.0,48.35371865609939
68.0,68.0,47.768578214046244
72.0,72.0,48.339954530028116
76.0,76.0,48.66995591727521
80.0,80.0,53.298758281652
84.0,84.0,48.429588297812764
88.0,88.0,53.05187513898369
92.0,92.0,48.61756533126446
96.0,96.0,53.03452740967167
100.0,100.0,51.5950115792071
104.0,104.0,48.284154551665644
108.0,108.0,50.2704838038545
112.0,112.0,53.48084566991579
116.0,116.0,48.99961201328489
120.0,120.0,53.58938318930663
124.0,124.0,48.84893472498981
128.0,128.0,49.21438776246331
132.0,132.0,56.2212635467381
136.0,136.0,56.8822086012847
140.0,140.0,57.33156567596733
144.0,144.0,55.13425094176525
148.0,148.0,54.385973767833605
152.0,152.0,56.811453216971294
156.0,156.0,54.68477380072774
160.0,160.0,48.421662433068036
164.0,164.0,49.82446590918765
168.0,168.0,51.71153706470833
172.0,172.0,52.169298921732256
176.0,176.0,51.86621043201632
180.0,180.0,53.73301077663346
184.0,184.0,52.750860340257624
188.0,188.0,54.63066866330335
192.0,192.0,55.55950140577313
196.0,196.0,55.19225355032485
200.0,200.0,55.97872746267162
204.0,204.0,53.992710402759016
208.0,208.0,56.526157746994656
212.0,212.0,55.960948471745034
216.0,216.0,54.523871542453676
220.0,220.0,49.564363257423764
224.0,224.0,49.66366013764009
228.0,228.0,50.15548736213186
232.0,232.0,50.947054771046574
236.0,236.0,51.45479363961959
240.0,240.0,49.67819090966204
244.0,244.0,49.57064091173641
248.0,248.0,48.972602096182534
252.0,252.0,48.23214273753706
256.0,256.0,49.75385375285612
260.0,260.0,49.21963099461118
264.0,264.0,47.67562338055788
268.0,268.0,46.394900208117654
