Begin Time - ss.msec;End Time - ss.msec;Duration - ss.msec;Sequence;Bloques;Step;Music_Mode;Category;Baile;Guitarra;Dance_Step
4.2;12.1;7.9;Salida;1;16.59;MI;DI;Z2;A1;16.102
12.1;19.5;7.4;Salida;1;16.60;MI;DI;Z2;A1;16.103
19.5;26.0;6.5;Salida;1;16.61;MI;DI;Z2;A2;16.104
26.0;33.1;7.1;Escobilla;1;16.3;MC;DI;Z3;A1;16.105
33.1;39.7;6.6;Escobilla;1;16.4;MC;DI;Z3;A1;16.106
39.7;46.3;6.6;Escobilla;1;16.5;MC;DI;Z3;A1;16.107
46.3;52.5;6.2;Escobilla;1;16.6;MC;DI;Z3;A1;16.108
52.5;58.9;6.4;Escobilla;1;16.7;MC;DI;Z3;A1;16.109
58.9;65.6;6.7;Escobilla;1;16.62;MI;DI;Z3;A1;16.110
65.6;72.2;6.6;Escobilla;1;16.63;MI;DI;Z3;A1;16.111
72.2;79.0;6.8;Cierre;1;16.64;MI;DI;Z3;A1;16.112
79.0;82.2;3.2;Respiro;0-5;16.65;MI;DI;Z2;A2;16.113
82.2;88.4;6.2;Letra;1;16.66;MI;DI;Z2;A3;16.114
88.4;94.6;6.2;Marcaje;1;16.67;MI;DI;Z2;A3;16.115
94.7;100.8;6.1;Marcaje;1;16.68;MI;DI;Z2;A3;16.116
100.8;107.3;6.5;Marcaje;1;16.69;MI;DI;Z2;A3;16.117
107.3;113.1;5.8;Marcaje;1;16.70;MI;DI;Z2;A3;16.118
113.1;116.2;3.1;Llamada;0.5;16.71;MI;DI;Z3;A1;16.119
116.3;122.5;6.2;Llamada cierre;1;16.72;MI;DI;Z3;A1;16.120
122.5;128.9;6.4;Pies;1;16.73;MI;DI;Z3;A1;16.121
128.9;135.6;6.7;Pies;1;16.74;MI;DI;Z3;A1;16.122
135.7;138.7;3.0;Respiro;1;16.75;MI;DI;Z1;A1;16.123
138.8;145.0;6.2;Falseta;1;16.76;MI;DI;Z1;A3;16.124
145.0;151.4;6.4;Falseta;1;16.77;MI;DI;Z1;A3;16.125
151.4;158.0;6.6;Marcaje;1;16.78;MI;DI;Z2;A3;16.126
158.0;164.3;6.3;Marcaje;1;16.79;MI;DI;Z2;A3;16.127
164.3;171.0;6.7;Pies;1;16.80;MI;DI;Z3;A1;16.128
171.0;177.6;6.6;Cierre;1;16.81;MI;DI;Z3;A1;16.129
177.6;183.7;6.1;Falseta;1;16.28;MC;DI;Z1;A3;16.130
183.7;190.4;6.7;Falseta;1;16.29;MC;DI;Z1;A3;16.131
190.4;197.0;6.6;Falseta;1;16.30;MC;DI;Z1;A3;16.132
197.0;203.3;6.3;Falseta;1;16.32;MC;DI;Z3;A3;16.133
203.3;209.4;6.1;Letra;1;16.82;MI;DI;Z3;A2;16.134
209.4;215.6;6.2;Escobilla;1;16.83;MI;DI;Z3;A1;16.135
215.6;221.5;5.9;Escobilla;1;16.84;MI;DI;Z3;A1;16.136
221.5;226.9;5.4;Subida;1;16.85;MI;DI;Z3;A1;16.137
226.9;230.8;3.9;Subida;1;16.86;MI;DI;Z3;A1;16.138
230.8;235.4;4.6;Escobilla;1;16.87;MI;DI;Z3;A1;16.139
235.4;239.8;4.4;Escobilla;1;16.88;MI;DI;Z3;A1;16.140
239.8;243.8;4.0;Subida;1;16.89;MI;DI;Z3;A1;16.141
243.9;246.8;2.9;Subida;1;16.90;MI;DI;Z3;A1;16.142
246.8;249.5;2.7;Subida;1;16.91;MI;DI;Z3;A1;16.143
249.5;254.7;5.2;Llamada;2;16.92;MI;DI;Z3;A1;16.144
254.7;259.1;4.4;Final;1;16.93;MI;DI;Z3;A1;16.145

