Label: FSR adapter 16: FSR.A 16 Sampling frequency: 5.185185e+002 Number of points: 25900 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.B 16 Sampling frequency: 5.185185e+002 Number of points: 25900 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.C 16 Sampling frequency: 5.185185e+002 Number of points: 25900 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.D 16 Sampling frequency: 5.185185e+002 Number of points: 25900 X start: 0.000000e+000 Unit: % Domain Unit: s
Start Trigger Method: Trigno Wireless System (start trigger)
Stop Trigger Method: Trigno Wireless System (stop trigger)
Use Camera: NO
Video File Path: 
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
X [s],FSR adapter 16: FSR.A 16 [%],FSR adapter 16: FSR.B 16 [%],FSR adapter 16: FSR.C 16 [%],FSR adapter 16: FSR.D 16 [%]
4.819500e+000,8.932874e-001,3.719352e+000,2.115140e+001,-1.154917e-002
4.821429e+000,8.932874e-001,3.717803e+000,2.114830e+001,-9.999795e-003
4.823357e+000,8.948368e-001,3.719352e+000,2.114830e+001,-1.154917e-002
4.825286e+000,8.932874e-001,3.719352e+000,2.114675e+001,-9.999795e-003
4.827214e+000,8.901886e-001,3.719352e+000,2.114365e+001,-1.154917e-002
4.829143e+000,8.824418e-001,3.717803e+000,2.114210e+001,-1.309855e-002
4.831071e+000,8.731455e-001,3.720902e+000,2.114210e+001,-1.154917e-002
4.833000e+000,8.592011e-001,3.720902e+000,2.114210e+001,-8.450417e-003
4.834929e+000,8.530036e-001,3.717803e+000,2.114055e+001,-1.154917e-002
4.836857e+000,8.483554e-001,3.720902e+000,2.114055e+001,-1.154917e-002
4.838786e+000,8.468060e-001,3.720902e+000,2.113901e+001,-1.154917e-002
4.840714e+000,8.468060e-001,3.720902e+000,2.113746e+001,-9.999795e-003
4.842643e+000,8.468060e-001,3.720902e+000,2.113591e+001,-1.154917e-002
4.844571e+000,8.468060e-001,3.720902e+000,2.113901e+001,-9.999795e-003
4.846500e+000,8.468060e-001,3.719352e+000,2.113591e+001,-1.154917e-002
4.848429e+000,8.468060e-001,3.717803e+000,2.113591e+001,-9.999795e-003
4.850357e+000,8.483554e-001,3.716254e+000,2.113746e+001,-1.154917e-002
4.852286e+000,8.483554e-001,3.716254e+000,2.113126e+001,-1.154917e-002
4.854214e+000,8.499048e-001,3.716254e+000,2.113281e+001,-9.999795e-003
4.856143e+000,8.514542e-001,3.716254e+000,2.112971e+001,-1.309855e-002
4.858071e+000,8.545529e-001,3.716254e+000,2.112971e+001,-1.154917e-002
4.860000e+000,8.545529e-001,3.717803e+000,2.112971e+001,-9.999795e-003
4.861929e+000,8.530036e-001,3.716254e+000,2.112971e+001,-1.154917e-002
4.863857e+000,8.545529e-001,3.713155e+000,2.112971e+001,-9.999795e-003
4.865786e+000,8.530036e-001,3.714704e+000,2.112816e+001,-1.154917e-002
4.867714e+000,8.514542e-001,3.714704e+000,2.112816e+001,-1.154917e-002
4.869643e+000,8.514542e-001,3.714704e+000,2.112816e+001,-1.154917e-002
4.871571e+000,8.514542e-001,3.713155e+000,2.112971e+001,-1.154917e-002
4.873500e+000,8.483554e-001,3.711605e+000,2.112816e+001,-1.154917e-002
4.875429e+000,8.437073e-001,3.710056e+000,2.112971e+001,-9.999795e-003
4.877357e+000,8.375098e-001,3.708507e+000,2.113126e+001,-9.999795e-003
4.879286e+000,8.328617e-001,3.706957e+000,2.112971e+001,-1.154917e-002
4.881214e+000,8.266641e-001,3.706957e+000,2.113281e+001,-9.999795e-003
4.883143e+000,8.251148e-001,3.703858e+000,2.112971e+001,-9.999795e-003
4.885071e+000,8.235654e-001,3.702309e+000,2.113281e+001,-9.999795e-003
4.887000e+000,8.204666e-001,3.699210e+000,2.113591e+001,-8.450417e-003
4.888929e+000,8.220160e-001,3.697661e+000,2.113281e+001,-9.999795e-003
4.890857e+000,8.204666e-001,3.694562e+000,2.113281e+001,-1.154917e-002
4.892786e+000,8.173679e-001,3.694562e+000,2.113281e+001,-1.154917e-002
4.894714e+000,8.111703e-001,3.693013e+000,2.113281e+001,-9.999795e-003
4.896643e+000,8.096210e-001,3.689914e+000,2.113436e+001,-1.154917e-002
4.898571e+000,8.049728e-001,3.693013e+000,2.113901e+001,-1.154917e-002
4.900500e+000,8.018741e-001,3.689914e+000,2.114210e+001,-9.999795e-003
4.902429e+000,7.987754e-001,3.689914e+000,2.114365e+001,-1.309855e-002
4.904357e+000,8.003247e-001,3.683717e+000,2.115140e+001,-9.999795e-003
4.906286e+000,7.956766e-001,3.683717e+000,2.115140e+001,-8.450417e-003
4.908214e+000,7.910284e-001,3.680618e+000,2.115140e+001,-9.999795e-003
4.910143e+000,7.863804e-001,3.677519e+000,2.115140e+001,-1.309855e-002
4.912071e+000,7.848309e-001,3.672871e+000,2.115295e+001,-1.154917e-002
4.914000e+000,7.801828e-001,3.674420e+000,2.115450e+001,-1.154917e-002
4.915929e+000,7.801828e-001,3.671322e+000,2.115915e+001,-1.154917e-002
4.917857e+000,7.817322e-001,3.668223e+000,2.116070e+001,-9.999795e-003
4.919786e+000,7.801828e-001,3.668223e+000,2.116070e+001,-9.999795e-003
4.921714e+000,7.786334e-001,3.665124e+000,2.116534e+001,-9.999795e-003
4.923643e+000,7.801828e-001,3.663575e+000,2.116689e+001,-1.154917e-002
4.925571e+000,7.786334e-001,3.662025e+000,2.117309e+001,-8.450417e-003
4.927500e+000,7.817322e-001,3.660476e+000,2.117619e+001,-9.999795e-003
4.929429e+000,7.801828e-001,3.658926e+000,2.117774e+001,-1.154917e-002
4.931357e+000,7.801828e-001,3.658926e+000,2.118394e+001,-9.999795e-003
4.933286e+000,7.817322e-001,3.658926e+000,2.118704e+001,-1.154917e-002
4.935214e+000,7.832816e-001,3.658926e+000,2.119168e+001,-1.154917e-002
4.937143e+000,7.832816e-001,3.658926e+000,2.119168e+001,-1.154917e-002
4.939071e+000,7.817322e-001,3.654278e+000,2.119633e+001,-9.999795e-003
4.941000e+000,7.786334e-001,3.652729e+000,2.119788e+001,-1.154917e-002
4.942929e+000,7.724359e-001,3.649630e+000,2.120098e+001,-1.154917e-002
4.944857e+000,7.646890e-001,3.646532e+000,2.120098e+001,-1.154917e-002
4.946786e+000,7.522940e-001,3.640334e+000,2.120408e+001,-1.154917e-002
4.948714e+000,7.414483e-001,3.634136e+000,2.120563e+001,-1.154917e-002
4.950643e+000,7.337015e-001,3.629488e+000,2.120718e+001,-1.154917e-002
4.952571e+000,7.290534e-001,3.626390e+000,2.120873e+001,-9.999795e-003
4.954500e+000,7.259546e-001,3.623291e+000,2.121028e+001,-9.999795e-003
4.956429e+000,7.244052e-001,3.621742e+000,2.121183e+001,-1.154917e-002
4.958357e+000,7.213064e-001,3.618643e+000,2.121183e+001,-1.309855e-002
4.960286e+000,7.213064e-001,3.618643e+000,2.121183e+001,-9.999795e-003
4.962214e+000,7.197571e-001,3.620192e+000,2.121028e+001,-1.154917e-002
4.964143e+000,7.197571e-001,3.617093e+000,2.121028e+001,-1.154917e-002
4.966071e+000,7.197571e-001,3.615544e+000,2.121028e+001,-9.999795e-003
4.968000e+000,7.182077e-001,3.618643e+000,2.121028e+001,-8.450417e-003
4.969929e+000,7.182077e-001,3.617093e+000,2.121028e+001,-1.309855e-002
4.971857e+000,7.151089e-001,3.617093e+000,2.120873e+001,-1.154917e-002
4.973786e+000,7.151089e-001,3.615544e+000,2.120873e+001,-1.154917e-002
4.975714e+000,7.166584e-001,3.618643e+000,2.120718e+001,-9.999795e-003
4.977643e+000,7.166584e-001,3.618643e+000,2.120563e+001,-1.154917e-002
4.979571e+000,7.166584e-001,3.618643e+000,2.120408e+001,-9.999795e-003
4.981500e+000,7.166584e-001,3.618643e+000,2.120718e+001,-1.154917e-002
4.983429e+000,7.166584e-001,3.618643e+000,2.120563e+001,-9.999795e-003
4.985357e+000,7.166584e-001,3.618643e+000,2.120408e+001,-9.999795e-003
4.987286e+000,7.166584e-001,3.620192e+000,2.120718e+001,-9.999795e-003
4.989214e+000,7.182077e-001,3.621742e+000,2.121028e+001,-1.154917e-002
4.991143e+000,7.197571e-001,3.624840e+000,2.121183e+001,-1.154917e-002
4.993071e+000,7.259546e-001,3.623291e+000,2.121647e+001,-1.154917e-002
4.995000e+000,7.368003e-001,3.626390e+000,2.121647e+001,-1.154917e-002
4.996929e+000,7.460965e-001,3.626390e+000,2.121957e+001,-1.154917e-002
4.998857e+000,7.522940e-001,3.627939e+000,2.122267e+001,-9.999795e-003
5.000786e+000,7.538434e-001,3.631038e+000,2.122732e+001,-1.154917e-002
5.002714e+000,7.553928e-001,3.632587e+000,2.123352e+001,-1.154917e-002
5.004643e+000,7.491953e-001,3.634136e+000,2.123816e+001,-1.309855e-002
5.006571e+000,7.507446e-001,3.637235e+000,2.124436e+001,-9.999795e-003
5.008500e+000,7.507446e-001,3.641883e+000,2.124901e+001,-1.154917e-002
5.010429e+000,7.538434e-001,3.646532e+000,2.124746e+001,-9.999795e-003
5.012357e+000,7.569422e-001,3.657377e+000,2.125366e+001,-1.309855e-002
5.014286e+000,7.615903e-001,3.663575e+000,2.125676e+001,-1.154917e-002
5.016214e+000,7.631397e-001,3.665124e+000,2.126141e+001,-9.999795e-003
5.018143e+000,7.646890e-001,3.669772e+000,2.126295e+001,-1.154917e-002
5.020071e+000,7.569422e-001,3.674420e+000,2.127225e+001,-1.154917e-002
5.022000e+000,7.522940e-001,3.679068e+000,2.127535e+001,-8.450417e-003
5.023929e+000,7.445471e-001,3.685266e+000,2.127845e+001,-9.999795e-003
5.025857e+000,7.383496e-001,3.686815e+000,2.128155e+001,-9.999795e-003
5.027786e+000,7.491953e-001,3.694562e+000,2.128310e+001,-1.154917e-002
5.029714e+000,7.569422e-001,3.696112e+000,2.128465e+001,-1.154917e-002
5.031643e+000,7.584915e-001,3.699210e+000,2.128465e+001,-1.464793e-002
5.033571e+000,7.600409e-001,3.703858e+000,2.128620e+001,-1.154917e-002
5.035500e+000,7.522940e-001,3.706957e+000,2.128775e+001,-1.154917e-002
5.037429e+000,7.398990e-001,3.708507e+000,2.128930e+001,-1.154917e-002
5.039357e+000,7.290534e-001,3.713155e+000,2.128930e+001,-1.154917e-002
5.041286e+000,7.244052e-001,3.716254e+000,2.128775e+001,-9.999795e-003
5.043214e+000,7.197571e-001,3.716254e+000,2.128775e+001,-9.999795e-003
5.045143e+000,7.197571e-001,3.720902e+000,2.128775e+001,-1.154917e-002
5.047071e+000,7.182077e-001,3.720902e+000,2.129084e+001,-1.309855e-002
5.049000e+000,7.182077e-001,3.724000e+000,2.129084e+001,-9.999795e-003
5.050929e+000,7.213064e-001,3.724000e+000,2.128775e+001,-1.154917e-002
5.052857e+000,7.259546e-001,3.725550e+000,2.129084e+001,-9.999795e-003
5.054786e+000,7.306027e-001,3.727099e+000,2.129084e+001,-1.309855e-002
5.056714e+000,7.352509e-001,3.730198e+000,2.129394e+001,-9.999795e-003
5.058643e+000,7.414483e-001,3.733297e+000,2.129704e+001,-1.154917e-002
5.060571e+000,7.553928e-001,3.734846e+000,2.129859e+001,-9.999795e-003
5.062500e+000,7.832816e-001,3.737945e+000,2.129704e+001,-1.154917e-002
5.064429e+000,8.142691e-001,3.741044e+000,2.130014e+001,-1.154917e-002
5.066357e+000,8.328617e-001,3.744142e+000,2.130014e+001,-1.154917e-002
5.068286e+000,8.344110e-001,3.745692e+000,2.130169e+001,-1.154917e-002
5.070214e+000,8.375098e-001,3.750340e+000,2.130324e+001,-1.154917e-002
5.072143e+000,8.359604e-001,3.753438e+000,2.130479e+001,-1.154917e-002
5.074071e+000,8.406085e-001,3.758087e+000,2.130944e+001,-1.154917e-002
5.076000e+000,8.437073e-001,3.761185e+000,2.131099e+001,-1.309855e-002
5.077929e+000,8.499048e-001,3.762735e+000,2.131563e+001,-1.154917e-002
5.079857e+000,8.561023e-001,3.762735e+000,2.132028e+001,-1.154917e-002
5.081786e+000,8.576517e-001,3.764284e+000,2.132338e+001,-1.154917e-002
5.083714e+000,8.576517e-001,3.765834e+000,2.132803e+001,-1.154917e-002
5.085643e+000,8.576517e-001,3.767383e+000,2.132803e+001,-1.154917e-002
5.087571e+000,8.514542e-001,3.764284e+000,2.133268e+001,-9.999795e-003
5.089500e+000,8.452567e-001,3.764284e+000,2.133733e+001,-1.154917e-002
5.091429e+000,8.406085e-001,3.767383e+000,2.134972e+001,-9.999795e-003
5.093357e+000,8.344110e-001,3.770482e+000,2.135747e+001,-9.999795e-003
5.095286e+000,8.421579e-001,3.776679e+000,2.136522e+001,-1.154917e-002
5.097214e+000,8.607504e-001,3.776679e+000,2.137916e+001,-1.154917e-002
5.099143e+000,8.731455e-001,3.776679e+000,2.139001e+001,-9.999795e-003
5.101071e+000,8.777936e-001,3.778229e+000,2.140550e+001,-1.154917e-002
5.103000e+000,8.715961e-001,3.779778e+000,2.141479e+001,-9.999795e-003
5.104929e+000,8.607504e-001,3.781327e+000,2.142099e+001,-1.309855e-002
5.106857e+000,8.437073e-001,3.784426e+000,2.142564e+001,-9.999795e-003
5.108786e+000,8.297629e-001,3.784426e+000,2.142874e+001,-1.154917e-002
5.110714e+000,8.266641e-001,3.784426e+000,2.143649e+001,-9.999795e-003
5.112643e+000,8.220160e-001,3.784426e+000,2.143958e+001,-1.154917e-002
5.114571e+000,8.127198e-001,3.785975e+000,2.144578e+001,-1.154917e-002
5.116500e+000,7.956766e-001,3.784426e+000,2.145043e+001,-1.154917e-002
5.118429e+000,7.770841e-001,3.784426e+000,2.145663e+001,-9.999795e-003
5.120357e+000,7.522940e-001,3.787525e+000,2.145663e+001,-9.999795e-003
5.122286e+000,7.337015e-001,3.784426e+000,2.146128e+001,-1.154917e-002
5.124214e+000,7.182077e-001,3.785975e+000,2.146747e+001,-8.450417e-003
5.126143e+000,7.042633e-001,3.785975e+000,2.147057e+001,-1.154917e-002
5.128071e+000,6.949670e-001,3.787525e+000,2.147677e+001,-9.999795e-003
5.130000e+000,6.903189e-001,3.789074e+000,2.148297e+001,-1.154917e-002
5.131929e+000,6.887695e-001,3.789074e+000,2.148452e+001,-1.154917e-002
5.133857e+000,6.810226e-001,3.793722e+000,2.148762e+001,-9.999795e-003
5.135786e+000,6.732758e-001,3.795272e+000,2.148916e+001,-9.999795e-003
5.137714e+000,6.593314e-001,3.796821e+000,2.149536e+001,-8.450417e-003
5.139643e+000,6.469364e-001,3.795272e+000,2.149846e+001,-1.154917e-002
5.141571e+000,6.438376e-001,3.795272e+000,2.150156e+001,-9.999795e-003
5.143500e+000,6.407388e-001,3.798371e+000,2.150931e+001,-9.999795e-003
5.145429e+000,6.531339e-001,3.801469e+000,2.151395e+001,-8.450417e-003
5.147357e+000,6.763745e-001,3.803019e+000,2.151705e+001,-9.999795e-003
5.149286e+000,7.120102e-001,3.806117e+000,2.151705e+001,-1.154917e-002
5.151214e+000,7.429978e-001,3.807667e+000,2.152015e+001,-1.154917e-002
5.153143e+000,7.708865e-001,3.806117e+000,2.152325e+001,-1.154917e-002
5.155071e+000,7.863804e-001,3.807667e+000,2.152945e+001,-1.154917e-002
5.157000e+000,7.972260e-001,3.807667e+000,2.153720e+001,-1.154917e-002
5.158929e+000,8.049728e-001,3.807667e+000,2.154494e+001,-9.999795e-003
5.160857e+000,8.049728e-001,3.810766e+000,2.155579e+001,-1.154917e-002
5.162786e+000,7.910284e-001,3.816963e+000,2.156508e+001,-1.154917e-002
5.164714e+000,7.755347e-001,3.818512e+000,2.157283e+001,-1.154917e-002
5.166643e+000,7.615903e-001,3.821611e+000,2.157903e+001,-1.154917e-002
5.168571e+000,7.600409e-001,3.821611e+000,2.158523e+001,-1.154917e-002
5.170500e+000,7.600409e-001,3.826259e+000,2.158987e+001,-9.999795e-003
5.172429e+000,7.584915e-001,3.832457e+000,2.159142e+001,-1.309855e-002
5.174357e+000,7.615903e-001,3.835556e+000,2.159452e+001,-9.999795e-003
5.176286e+000,7.677878e-001,3.840204e+000,2.159762e+001,-9.999795e-003
5.178214e+000,7.770841e-001,3.841753e+000,2.159762e+001,-1.154917e-002
5.180143e+000,7.848309e-001,3.841753e+000,2.159452e+001,-1.154917e-002
5.182071e+000,7.801828e-001,3.841753e+000,2.159452e+001,-1.154917e-002
5.184000e+000,7.677878e-001,3.843302e+000,2.159142e+001,-9.999795e-003
5.185929e+000,7.677878e-001,3.846401e+000,2.158833e+001,-1.154917e-002
5.187857e+000,7.832816e-001,3.846401e+000,2.158833e+001,-8.450417e-003
5.189786e+000,8.018741e-001,3.849500e+000,2.159142e+001,-1.154917e-002
5.191714e+000,8.220160e-001,3.851049e+000,2.158987e+001,-9.999795e-003
5.193643e+000,8.189173e-001,3.852599e+000,2.158523e+001,-1.154917e-002
5.195571e+000,8.018741e-001,3.855697e+000,2.158368e+001,-9.999795e-003
5.197500e+000,7.786334e-001,3.854148e+000,2.157903e+001,-9.999795e-003
5.199429e+000,7.662384e-001,3.854148e+000,2.156973e+001,-9.999795e-003
5.201357e+000,7.646890e-001,3.851049e+000,2.156354e+001,-1.154917e-002
5.203286e+000,7.677878e-001,3.854148e+000,2.155579e+001,-1.154917e-002
5.205214e+000,7.755347e-001,3.857247e+000,2.154959e+001,-1.309855e-002
5.207143e+000,7.879297e-001,3.858796e+000,2.154494e+001,-1.154917e-002
5.209071e+000,8.034235e-001,3.861895e+000,2.153874e+001,-1.154917e-002
5.211000e+000,8.189173e-001,3.866543e+000,2.153565e+001,-8.450417e-003
5.212929e+000,8.359604e-001,3.869642e+000,2.153255e+001,-1.154917e-002
5.214857e+000,8.607504e-001,3.868093e+000,2.152945e+001,-1.154917e-002
5.216786e+000,8.839911e-001,3.869642e+000,2.152945e+001,-9.999795e-003
5.218714e+000,8.793430e-001,3.866543e+000,2.152635e+001,-9.999795e-003
5.220643e+000,8.638492e-001,3.861895e+000,2.152480e+001,-1.309855e-002
5.222571e+000,8.561023e-001,3.858796e+000,2.152015e+001,-9.999795e-003
5.224500e+000,8.483554e-001,3.855697e+000,2.151395e+001,-1.154917e-002
5.226429e+000,8.344110e-001,3.854148e+000,2.150776e+001,-1.154917e-002
5.228357e+000,8.282135e-001,3.855697e+000,2.149846e+001,-1.154917e-002
5.230286e+000,8.251148e-001,3.854148e+000,2.148762e+001,-9.999795e-003
5.232214e+000,8.282135e-001,3.860346e+000,2.147677e+001,-1.154917e-002
5.234143e+000,8.375098e-001,3.864994e+000,2.146902e+001,-9.999795e-003
5.236071e+000,8.421579e-001,3.869642e+000,2.145818e+001,-9.999795e-003
5.238000e+000,8.452567e-001,3.874290e+000,2.144578e+001,-9.999795e-003
5.239929e+000,8.700467e-001,3.877389e+000,2.142564e+001,-9.999795e-003
5.241857e+000,8.901886e-001,3.877389e+000,2.140240e+001,-9.999795e-003
5.243786e+000,8.839911e-001,3.875839e+000,2.137761e+001,-1.309855e-002
5.245714e+000,8.576517e-001,3.875839e+000,2.135902e+001,-9.999795e-003
5.247643e+000,8.375098e-001,3.874290e+000,2.134042e+001,-1.309855e-002
5.249571e+000,8.282135e-001,3.875839e+000,2.132338e+001,-9.999795e-003
5.251500e+000,8.297629e-001,3.875839e+000,2.130324e+001,-1.154917e-002
5.253429e+000,8.313123e-001,3.878938e+000,2.127845e+001,-1.154917e-002
5.255357e+000,8.452567e-001,3.883586e+000,2.125211e+001,-9.999795e-003
5.257286e+000,8.638492e-001,3.888234e+000,2.122112e+001,-9.999795e-003
5.259214e+000,8.886393e-001,3.892883e+000,2.118549e+001,-9.999795e-003
5.261143e+000,9.289231e-001,3.894432e+000,2.114055e+001,-1.309855e-002
5.263071e+000,9.676575e-001,3.894432e+000,2.109252e+001,-1.154917e-002
5.265000e+000,9.908982e-001,3.899080e+000,2.105224e+001,-1.154917e-002
5.266929e+000,1.006392e+000,3.899080e+000,2.100576e+001,-1.154917e-002
5.268857e+000,1.003293e+000,3.897531e+000,2.094998e+001,-1.154917e-002
5.270786e+000,9.862500e-001,3.894432e+000,2.088181e+001,-1.154917e-002
5.272714e+000,9.630094e-001,3.892883e+000,2.080744e+001,-1.154917e-002
5.274643e+000,9.568118e-001,3.886685e+000,2.072997e+001,-1.154917e-002
5.276571e+000,9.645588e-001,3.875839e+000,2.065095e+001,-1.154917e-002
5.278500e+000,9.769538e-001,3.864994e+000,2.057348e+001,-1.309855e-002
5.280429e+000,9.816019e-001,3.855697e+000,2.050221e+001,-1.154917e-002
5.282357e+000,9.738550e-001,3.847951e+000,2.043249e+001,-9.999795e-003
5.284286e+000,9.537131e-001,3.841753e+000,2.037051e+001,-1.154917e-002
5.286214e+000,9.273737e-001,3.832457e+000,2.030544e+001,-9.999795e-003
5.288143e+000,9.025837e-001,3.823161e+000,2.024191e+001,-1.154917e-002
5.290071e+000,8.715961e-001,3.816963e+000,2.018149e+001,-9.999795e-003
5.292000e+000,8.468060e-001,3.810766e+000,2.011177e+001,-9.999795e-003
5.293929e+000,8.359604e-001,3.803019e+000,2.003895e+001,-9.999795e-003
5.295857e+000,8.297629e-001,3.796821e+000,1.995683e+001,-9.999795e-003
5.297786e+000,8.142691e-001,3.787525e+000,1.987936e+001,-1.154917e-002
5.299714e+000,8.049728e-001,3.782877e+000,1.981584e+001,-9.999795e-003
5.301643e+000,8.080716e-001,3.773581e+000,1.975231e+001,-1.154917e-002
5.303571e+000,8.127198e-001,3.765834e+000,1.969808e+001,-1.154917e-002
5.305500e+000,8.251148e-001,3.759636e+000,1.964850e+001,-1.154917e-002
5.307429e+000,8.421579e-001,3.751889e+000,1.959892e+001,-9.999795e-003
5.309357e+000,8.437073e-001,3.744142e+000,1.955089e+001,-9.999795e-003
5.311286e+000,8.266641e-001,3.736395e+000,1.949667e+001,-1.154917e-002
5.313214e+000,8.111703e-001,3.727099e+000,1.943934e+001,-9.999795e-003
5.315143e+000,8.111703e-001,3.714704e+000,1.938511e+001,-9.999795e-003
5.317071e+000,8.173679e-001,3.703858e+000,1.933398e+001,-9.999795e-003
5.319000e+000,8.173679e-001,3.689914e+000,1.928595e+001,-9.999795e-003
5.320929e+000,8.266641e-001,3.675970e+000,1.923637e+001,-9.999795e-003
5.322857e+000,8.406085e-001,3.662025e+000,1.918834e+001,-1.154917e-002
5.324786e+000,8.530036e-001,3.651180e+000,1.914031e+001,-9.999795e-003
5.326714e+000,8.483554e-001,3.637235e+000,1.909847e+001,-9.999795e-003
5.328643e+000,8.220160e-001,3.620192e+000,1.905664e+001,-1.154917e-002
5.330571e+000,7.848309e-001,3.601599e+000,1.901636e+001,-1.154917e-002
5.332500e+000,7.569422e-001,3.584556e+000,1.897607e+001,-9.999795e-003
5.334429e+000,7.507446e-001,3.567513e+000,1.893889e+001,-1.154917e-002
5.336357e+000,7.429978e-001,3.552019e+000,1.890790e+001,-1.154917e-002
5.338286e+000,7.398990e-001,3.534976e+000,1.887691e+001,-9.999795e-003
5.340214e+000,7.383496e-001,3.514834e+000,1.884748e+001,-1.154917e-002
5.342143e+000,7.259546e-001,3.493143e+000,1.881494e+001,-1.154917e-002
5.344071e+000,7.027139e-001,3.466804e+000,1.878085e+001,-1.154917e-002
5.346000e+000,6.794733e-001,3.448211e+000,1.874367e+001,-9.999795e-003
5.347929e+000,6.655289e-001,3.431168e+000,1.870803e+001,-1.154917e-002
5.349857e+000,6.639795e-001,3.417224e+000,1.866930e+001,-1.309855e-002
5.351786e+000,6.593314e-001,3.401730e+000,1.862901e+001,-1.154917e-002
5.353714e+000,6.639795e-001,3.389335e+000,1.858718e+001,-9.999795e-003
5.355643e+000,6.887695e-001,3.378489e+000,1.855464e+001,-1.154917e-002
5.357571e+000,7.228559e-001,3.370742e+000,1.852675e+001,-9.999795e-003
5.359500e+000,7.538434e-001,3.370742e+000,1.849422e+001,-9.999795e-003
5.361429e+000,7.755347e-001,3.372292e+000,1.846168e+001,-1.154917e-002
5.363357e+000,7.910284e-001,3.373841e+000,1.843379e+001,-1.154917e-002
5.365286e+000,7.987754e-001,3.376940e+000,1.840435e+001,-1.154917e-002
5.367214e+000,8.080716e-001,3.378489e+000,1.837801e+001,-9.999795e-003
5.369143e+000,8.142691e-001,3.376940e+000,1.834393e+001,-1.154917e-002
5.371071e+000,8.220160e-001,3.370742e+000,1.829745e+001,-9.999795e-003
5.373000e+000,8.220160e-001,3.364545e+000,1.825406e+001,-1.154917e-002
5.374929e+000,8.328617e-001,3.355248e+000,1.821068e+001,-1.154917e-002
5.376857e+000,8.483554e-001,3.350600e+000,1.817040e+001,-1.154917e-002
5.378786e+000,8.653986e-001,3.345952e+000,1.813166e+001,-1.154917e-002
5.380714e+000,8.948368e-001,3.338205e+000,1.809758e+001,-1.154917e-002
5.382643e+000,9.351206e-001,3.333557e+000,1.806194e+001,-8.450417e-003
5.384571e+000,9.754044e-001,3.333557e+000,1.803095e+001,-1.154917e-002
5.386500e+000,1.006392e+000,3.335107e+000,1.800307e+001,-1.309855e-002
5.388429e+000,1.023435e+000,3.339755e+000,1.797053e+001,-1.154917e-002
5.390357e+000,1.035830e+000,3.345952e+000,1.793644e+001,-9.999795e-003
5.392286e+000,1.052873e+000,3.350600e+000,1.790700e+001,-1.154917e-002
5.394214e+000,1.069916e+000,3.355248e+000,1.787602e+001,-1.154917e-002
5.396143e+000,1.086960e+000,3.359897e+000,1.784968e+001,-1.154917e-002
5.398071e+000,1.096256e+000,3.362995e+000,1.782489e+001,-1.154917e-002
5.400000e+000,1.097805e+000,3.367644e+000,1.780320e+001,-1.154917e-002
5.401929e+000,1.094707e+000,3.372292e+000,1.777995e+001,-9.999795e-003
5.403857e+000,1.090058e+000,3.375390e+000,1.775981e+001,-1.154917e-002
5.405786e+000,1.088509e+000,3.383137e+000,1.774122e+001,-9.999795e-003
5.407714e+000,1.088509e+000,3.384687e+000,1.772108e+001,-1.154917e-002
5.409643e+000,1.086960e+000,3.384687e+000,1.769939e+001,-9.999795e-003
5.411571e+000,1.093157e+000,3.389335e+000,1.767305e+001,-1.154917e-002
5.413500e+000,1.099355e+000,3.392434e+000,1.765136e+001,-1.154917e-002
5.415429e+000,1.102453e+000,3.398631e+000,1.763431e+001,-1.154917e-002
5.417357e+000,1.113299e+000,3.404829e+000,1.762037e+001,-1.154917e-002
5.419286e+000,1.124145e+000,3.411026e+000,1.760797e+001,-1.309855e-002
5.421214e+000,1.133441e+000,3.415674e+000,1.759093e+001,-1.154917e-002
5.423143e+000,1.139638e+000,3.420322e+000,1.757234e+001,-1.154917e-002
5.425071e+000,1.138089e+000,3.424970e+000,1.755529e+001,-1.154917e-002
5.427000e+000,1.141188e+000,3.431168e+000,1.753670e+001,-1.154917e-002
5.428929e+000,1.147385e+000,3.438915e+000,1.752276e+001,-9.999795e-003
5.430857e+000,1.142737e+000,3.443563e+000,1.750881e+001,-1.154917e-002
5.432786e+000,1.119496e+000,3.449760e+000,1.749487e+001,-1.154917e-002
5.434714e+000,1.094707e+000,3.457507e+000,1.747938e+001,-1.154917e-002
