,t0,var
0.0,0.0,51.63377393505975
4.0,4.0,51.021113206992005
8.0,8.0,50.468263093387215
12.0,12.0,50.03272835826117
16.0,16.0,49.81578863808404
20.0,20.0,49.60666565896801
24.0,24.0,50.321298594049736
28.0,28.0,48.14653893693895
32.0,32.0,49.93144438515291
36.0,36.0,50.983666388814235
40.0,40.0,49.93406692356412
44.0,44.0,50.22662880378077
48.0,48.0,49.524478296143585
52.0,52.0,50.9554575526499
56.0,56.0,49.2034866155624
60.0,60.0,53.73154280624074
64.0,64.0,52.84156382994419
68.0,68.0,53.216607819454644
72.0,72.0,52.49785290957048
76.0,76.0,50.32150451783057
80.0,80.0,51.35650222364122
84.0,84.0,52.955783077319886
88.0,88.0,52.46913207646085
92.0,92.0,51.07264539343809
96.0,96.0,52.55409516055795
100.0,100.0,54.835176509793754
104.0,104.0,54.58174946683028
108.0,108.0,54.43089538311756
112.0,112.0,56.32931501106607
116.0,116.0,53.96202278152003
120.0,120.0,56.54256146276626
124.0,124.0,57.26896770513145
128.0,128.0,56.86397762215394
132.0,132.0,57.47324878620307
136.0,136.0,58.26088321938633
140.0,140.0,56.62984921939521
144.0,144.0,54.56433685968042
148.0,148.0,55.95584997448885
152.0,152.0,56.48452568830363
156.0,156.0,56.17786059459543
160.0,160.0,55.413496313990606
164.0,164.0,55.23152487177574
168.0,168.0,55.538700354802764
172.0,172.0,55.13176107147137
176.0,176.0,56.35912077980229
180.0,180.0,56.70475201451145
184.0,184.0,56.95850879751147
188.0,188.0,56.378675646641895
192.0,192.0,56.52353376100034
196.0,196.0,58.19102029734218
200.0,200.0,48.94305770414638
204.0,204.0,50.69078369570781
208.0,208.0,50.4971299893301
212.0,212.0,49.67861038058981
216.0,216.0,54.332318511546205
220.0,220.0,55.01186280565095
224.0,224.0,49.886033631891884
228.0,228.0,50.14307413126518
232.0,232.0,50.20263961593007
236.0,236.0,49.16170690058864
240.0,240.0,48.26277860197514
244.0,244.0,47.935172374526125
248.0,248.0,46.98032525918191
252.0,252.0,47.298560866035956
