,t0,var
0.0,0.0,52.51279064587305
4.0,4.0,49.47373197572457
8.0,8.0,51.68765124571047
12.0,12.0,50.509419189372615
16.0,16.0,51.15524375666012
20.0,20.0,52.989702127545
24.0,24.0,52.79997393516201
28.0,28.0,53.47138979302408
32.0,32.0,54.9112096654171
36.0,36.0,54.553062947009174
40.0,40.0,53.608198943892894
44.0,44.0,55.00010128078155
48.0,48.0,55.70803763868969
52.0,52.0,55.7028934941407
56.0,56.0,55.037481645294456
60.0,60.0,54.97707743446499
64.0,64.0,56.68332084179892
68.0,68.0,57.276808113179285
72.0,72.0,52.894118927309506
76.0,76.0,53.103340654495526
80.0,80.0,52.83486970455863
84.0,84.0,56.26259410191128
88.0,88.0,55.94671808129326
92.0,92.0,54.25271786560207
96.0,96.0,53.5740527694134
100.0,100.0,53.27568990347685
104.0,104.0,55.22046970625677
108.0,108.0,56.85315283676215
112.0,112.0,52.7407651483021
116.0,116.0,52.72961135513451
120.0,120.0,57.18798318518623
124.0,124.0,57.75815640664699
128.0,128.0,52.795182353308185
132.0,132.0,52.71964425830884
136.0,136.0,55.76812347878165
140.0,140.0,54.747492885249116
144.0,144.0,53.19386755069924
148.0,148.0,53.00023162003586
152.0,152.0,53.887486057377814
156.0,156.0,54.85424777840515
160.0,160.0,55.90502805209882
164.0,164.0,55.59801732875917
168.0,168.0,56.61605999115451
172.0,172.0,56.34921676978841
176.0,176.0,55.636210350282
180.0,180.0,53.52629185946947
184.0,184.0,53.08841211649414
188.0,188.0,54.10629635686219
192.0,192.0,55.13901808255438
196.0,196.0,54.65750733706173
200.0,200.0,54.978582804834396
204.0,204.0,55.2253157165451
208.0,208.0,55.4153178275441
212.0,212.0,55.732540046543775
216.0,216.0,56.54662028523857
220.0,220.0,56.29749118774339
224.0,224.0,57.55913144778412
