,t0,var
0.0,0.0,52.07993031822084
4.0,4.0,52.57705501859135
8.0,8.0,56.15592813529306
12.0,12.0,52.87292315415361
16.0,16.0,55.79291553004465
20.0,20.0,52.2337493408687
24.0,24.0,55.416394742740366
28.0,28.0,53.67107358967136
32.0,32.0,52.43918427189091
36.0,36.0,53.38658026404152
40.0,40.0,55.1091211269029
44.0,44.0,57.01771146424234
48.0,48.0,56.28181217796637
52.0,52.0,55.26238275169468
56.0,56.0,57.121079733052554
60.0,60.0,52.90158178656475
64.0,64.0,55.993755337855085
68.0,68.0,56.66887462623914
72.0,72.0,57.25335424212543
76.0,76.0,57.127048038834374
80.0,80.0,57.05293350114891
84.0,84.0,57.280039483187586
88.0,88.0,53.093682805435414
92.0,92.0,52.93631926926457
96.0,96.0,52.75994255931113
100.0,100.0,56.94623514161714
104.0,104.0,54.591601468954906
108.0,108.0,53.55897670534751
112.0,112.0,57.18118282608466
116.0,116.0,56.62792143587076
120.0,120.0,56.83141990259665
124.0,124.0,57.28054736568515
128.0,128.0,50.86264478696207
