,time,x_vel,y_vel,dt_v_x,vel_sum,vel_angle,time_y,dt_v_y
0,0.0,-0.06536860275301885,-0.016215781097473857,0.0,0.06734987589062934,0.24315836907547028,0.0,0.0
1,0.016950500280329496,-0.0601015644676195,-0.023847309974121766,3.545992303589551,0.06465981939703568,0.3777304730274375,0.016950500280329496,1.4069912884731843
2,0.03390100056065899,-0.0425250823363579,-0.032865170373234893,2.508979857845116,0.05374478627156103,0.6579604457681151,0.03390100056065899,1.9390450520208586
3,0.05085150084098849,-0.04280390603095846,-0.019831802342728806,2.5254304558265495,0.04717493779188464,0.4338734738216542,0.05085150084098849,1.1700763382209995
4,0.06780200112131798,-0.03287964910415992,-0.004019087928540381,1.939899297145435,0.03312437762419127,0.1216329320725237,0.06780200112131798,0.23712618778388247
5,0.08475250140164747,-0.03566205651597112,0.010343016592172495,2.104061334442296,0.03713166124985891,-0.28228381003456604,0.08475250140164747,0.6102379789381772
6,0.10170300168197698,-0.02333718139224736,0.02479222532680788,1.3768937021425944,0.03404817868829213,-0.8156208689858955,0.10170300168197698,1.4627412942816649
7,0.11865350196230648,-0.011170709186779947,0.000461358865436458,0.659071842020017,0.011180232365131179,-0.041277308753346176,0.11865350196230648,0.02722017306075097
8,0.13560400224263597,-0.007096273861461083,-0.03037388877514232,0.41868015782620394,0.03119182941158746,1.3412823693038942,0.13560400224263597,1.792059437733397
9,0.15255450252296546,-0.011836443296586117,-0.016422575624392036,0.6983501544985811,0.02024357626636593,0.9462846413647618,0.15255450252296546,0.9689319618391303
10,0.16950500280329495,-0.029858736962963452,-0.015148125429403888,1.7616654808148435,0.03348148558604282,0.4694915335672528,0.16950500280329495,0.8937394003348295
11,0.18645550308362446,-0.03161394766024102,0.0009754476910733164,1.86522291195422,0.0316289927892508,-0.030845192967386803,0.18645550308362446,0.05755141377332563
12,0.20340600336395395,-0.035917754204149464,0.021525677784625854,2.119147498044818,0.041874095466734935,-0.5399080704299002,0.20340600336395395,1.2700149892929253
13,0.22035650364428344,-0.02719360356549362,0.034951467079027694,1.6044226103641233,0.044284276282373455,-0.9095904335696212,0.22035650364428344,2.0621365576626336
14,0.23730700392461296,-0.021515464610900363,0.027396689400261076,1.2694124120431214,0.03483523801436246,-0.9050642277784944,0.23730700392461296,1.6164046746154035
15,0.2542575042049424,-0.011240265457100348,0.03991981647841159,0.6631756619689206,0.041472102855005376,-1.296331365631857,0.2542575042049424,2.3552691722262837
16,0.27120800448527194,-0.02295114085929222,0.01363203879463726,1.3541173106982407,0.0266943317661553,-0.5359658162841836,0.27120800448527194,0.8042902888835982
17,0.28815850476560145,-0.004938292356692135,0.01884731726851105,0.29135924904483596,0.019483534063923794,-1.3145411634742148,0.28815850476560145,1.111991718842152
18,0.3051090050459309,-0.020303804524729338,0.0229571892391808,1.197924466959031,0.030647626595577973,-0.8466557702208668,0.3051090050459309,1.3544741651116674
19,0.32205950532626043,-0.013701185336492661,0.015838631112619326,0.8083699348530669,0.020942414262604837,-0.8576304033705248,0.32205950532626043,0.9344792356445403
20,0.3390100056065899,-0.044012287939299184,0.010558098254708817,2.5967249884186523,0.04526096473129871,-0.23544076496489397,0.3390100056065899,0.6229277970278201
21,0.3559605058869194,-0.0594447076766079,0.020123433482619375,3.5072377529198664,0.06275847230364019,-0.32641445370264394,0.3559605058869194,1.1872825754745429
22,0.3729110061672489,-0.0736408267464329,0.0019439459479506942,4.344808778039542,0.07366648009608373,-0.026391536934612127,0.3729110061672489,0.11469281092909087
23,0.3898615064475784,-0.09973525158029886,-0.0058342235910323935,5.884379843237632,0.09990574844670183,0.058430518762631035,0.3898615064475784,0.3442191918709112
24,0.4068120067279079,-0.12416827468791497,0.008009235163412407,7.325928206586983,0.12442631669737857,-0.06441383651364029,0.4068120067279079,0.4725448746413321
25,0.4237625070082374,-0.1486220277938012,-0.008368445369561097,8.768699639834272,0.14885744194847883,0.056247504626440875,0.4237625070082374,0.49373827680410476
26,0.4407130072885669,-0.1671916476275651,-0.006920706330885493,9.86430721002634,0.16733482366960636,0.04137023424364868,0.4407130072885669,0.4083216735222441
27,0.4576635075688964,-0.19250142617497257,-0.0008668533586905231,11.357584144323381,0.19250337792917788,0.004503070531262933,0.4576635075688964,0.051144348162740876
28,0.4746140078492259,-0.1911173972056531,0.0006537138531988915,11.275926435133535,0.19111851521102094,-0.0034204698962778815,0.4746140078492259,0.0385691173387346
29,0.4915645081295554,-0.21397989502505163,0.0055462767800746274,12.624813806478047,0.21405176163968684,-0.02591381416740308,0.4915645081295554,0.327230330024403
30,0.5085150084098848,-0.23000142291266448,0.009839993995347424,13.570083951847204,0.23021181556053724,-0.042756244666631554,0.5085150084098848,0.580559645725498
31,0.5254655086902144,-0.22726939657469786,0.0051676959821035364,13.408894397907176,0.22732814102347895,-0.022734278023750675,0.5254655086902144,0.3048940629441087
32,0.5424160089705439,-0.23660627134350035,0.002294698251187136,13.959770009266522,0.23661739851316535,-0.009698078993526298,0.5424160089705439,0.135387196820041
33,0.5593665092508734,-0.2354698287491955,0.011277882764102066,13.892719896202534,0.23573975246193904,-0.04785866209517627,0.5593665092508734,0.6653950830820219
34,0.5763170095312029,-0.21822282972671014,-0.003994191882449065,12.8751469538759,0.2182593800566806,0.018301228821804773,0.5763170095312029,0.2356573210644948
35,0.5932675098115323,-0.22730886886208249,-0.007111245143465351,13.411223262862865,0.22742007754560695,0.03127430340683461,0.5932675098115323,0.4195634634644557
