t_onset,int_onset
0.0,-65.886
0.12,-63.274
0.23,-59.578
0.41,-56.28
0.53,-54.275
0.78,-47.703
1.07,-52.958
1.26,-51.881
1.34,-51.678
1.64,-48.525
2.4,-52.717
2.63,-53.437
3.84,-53.909
3.91,-47.743
4.16,-52.482
4.36,-53.286
4.58,-53.783
4.81,-43.249
5.39,-52.533
5.49,-53.542
5.79,-45.319
6.02,-52.041
6.3,-50.55
6.43,-53.121
6.74,-44.233
7.69,-44.724
7.97,-50.638
8.24,-52.06
8.67,-44.886
9.2,-54.423
9.64,-46.922
10.12,-50.905
10.6,-46.903
11.6,-47.995
11.84,-51.528
12.11,-51.773
12.53,-44.886
13.53,-48.402
13.78,-53.64
14.03,-52.837
14.43,-45.134
15.43,-46.264
15.95,-53.054
16.4,-44.35
16.9,-53.213
17.39,-46.569
17.87,-47.247
18.19,-54.385
18.34,-44.196
18.84,-51.483
19.03,-54.247
19.2,-53.866
19.31,-44.487
19.67,-51.796
19.79,-44.77
20.16,-53.532
20.26,-43.531
20.43,-52.617
20.58,-52.367
20.74,-43.61
20.95,-53.956
21.1,-53.015
21.21,-47.05
21.53,-54.044
21.7,-43.947
22.03,-52.891
22.16,-40.488
22.34,-52.74
22.49,-52.212
22.67,-46.881
22.96,-53.681
23.13,-42.172
23.43,-52.662
23.62,-43.409
23.9,-52.839
24.07,-44.809
24.23,-53.219
24.38,-53.619
24.54,-45.619
24.72,-52.707
24.88,-53.208
25.02,-46.194
25.35,-54.09
25.48,-41.981
25.84,-53.689
25.98,-42.686
26.28,-53.138
26.46,-44.769
26.78,-54.095
26.94,-44.458
27.23,-52.854
27.43,-44.557
27.74,-54.143
27.87,-53.905
27.92,-43.925
28.2,-53.605
28.41,-44.094
28.57,-52.582
28.87,-44.849
29.07,-54.103
29.21,-53.455
29.34,-42.222
29.7,-54.512
29.8,-43.447
30.3,-44.808
30.53,-53.584
30.69,-53.738
30.79,-43.369
31.09,-54.467
31.17,-51.636
31.22,-43.17
31.6,-53.874
31.7,-42.529
32.04,-53.657
32.16,-42.818
32.39,-53.134
32.53,-52.307
32.62,-41.268
32.88,-53.832
32.99,-53.641
33.07,-41.043
33.33,-53.599
33.44,-52.31
33.53,-45.714
33.75,-53.36
33.86,-52.546
34.01,-40.015
34.2,-52.944
34.36,-53.13
34.46,-46.174
34.68,-52.618
34.86,-53.579
34.96,-47.317
35.2,-52.847
35.43,-43.67
35.89,-42.318
36.16,-52.686
36.37,-44.536
36.62,-54.444
36.84,-44.161
37.2,-53.699
37.3,-41.863
37.55,-53.176
37.67,-53.987
37.77,-40.16
38.11,-53.337
38.23,-43.829
38.43,-54.105
38.58,-53.342
38.69,-40.192
39.01,-53.886
39.15,-42.297
39.32,-51.397
39.48,-52.64
39.59,-40.396
39.93,-54.173
40.05,-46.203
40.22,-53.004
40.38,-53.288
40.5,-41.606
40.68,-51.468
40.81,-51.407
40.92,-43.171
41.37,-39.651
41.69,-52.68
41.82,-44.196
42.0,-52.92
42.14,-52.938
42.28,-43.695
42.7,-44.746
43.15,-40.172
43.37,-51.47
43.58,-43.256
43.99,-42.853
44.22,-53.338
44.34,-52.689
44.44,-45.888
44.65,-52.297
44.77,-53.58
44.85,-38.695
45.16,-52.353
45.29,-43.802
45.45,-52.484
45.58,-53.044
45.7,-42.447
45.94,-51.777
46.11,-43.123
46.4,-53.432
46.53,-41.681
46.81,-52.018
46.95,-44.254
47.12,-52.316
47.35,-40.987
47.76,-51.598
48.0,-50.538
48.19,-40.475
48.38,-46.646
48.62,-42.186
48.77,-49.664
49.01,-40.782
49.15,-48.25
49.29,-49.628
49.42,-51.665
49.53,-40.088
49.8,-50.447
49.97,-41.282
50.21,-52.311
50.34,-52.037
50.4,-39.845
50.51,-49.276
50.63,-49.27
50.82,-41.48
51.02,-52.403
51.13,-52.838
51.24,-41.629
51.4,-50.69
51.56,-47.857
51.69,-38.468
51.93,-50.177
52.09,-42.629
52.3,-49.887
52.44,-51.49
52.52,-39.038
52.79,-51.2
52.93,-48.403
53.32,-40.965
53.6,-48.399
53.74,-47.156
53.83,-40.602
54.14,-51.909
54.23,-41.048
54.42,-47.609
54.55,-46.002
54.67,-42.973
54.96,-49.972
55.1,-40.657
55.38,-48.866
55.54,-43.819
55.77,-48.108
55.93,-46.151
56.16,-47.422
56.39,-42.409
56.58,-52.446
56.72,-52.475
56.82,-50.89
56.94,-45.756
57.13,-52.103
57.25,-52.133
57.36,-43.201
57.63,-47.257
57.78,-45.361
58.06,-52.733
58.18,-43.341
58.34,-53.07
58.45,-50.709
58.57,-40.787
58.82,-53.318
58.9,-50.874
59.01,-43.566
59.26,-51.709
59.4,-42.875
59.56,-52.596
59.68,-51.432
59.82,-43.192
59.96,-50.275
60.09,-50.677
60.21,-43.294
60.43,-52.905
60.59,-43.893
60.85,-52.611
61.03,-46.681
61.21,-45.901
61.43,-40.741
61.65,-53.788
61.85,-53.015
62.19,-36.457
62.46,-49.979
62.67,-34.721
63.17,-51.629
63.24,-46.0
63.42,-51.896
63.52,-51.355
63.6,-48.544
63.72,-49.623
63.81,-49.027
63.92,-48.792
64.29,-51.177
64.53,-48.104
64.61,-6.7841
65.13,-26.576
65.53,-8.2925
65.96,-7.6999
66.42,-27.169
66.81,-23.242
66.93,-21.45
67.1,-26.311
67.16,-22.714
67.25,-22.745
67.32,-22.456
68.06,-26.497
68.29,-48.034
68.37,-30.878
68.49,-30.303
68.55,-25.808
68.86,-32.62
68.93,-31.167
69.02,-26.894
69.25,-31.075
69.46,-32.939
69.7,-35.086
69.91,-28.456
70.12,-33.657
70.33,-34.538
70.52,-22.626
70.76,-26.472
70.98,-24.434
71.17,-25.923
71.37,-30.979
71.65,-31.493
71.83,-29.362
71.94,-28.332
72.02,-24.432
72.37,-31.383
72.48,-29.972
72.69,-32.529
72.89,-36.496
73.13,-36.47
73.33,-29.171
73.55,-33.145
73.76,-34.551
73.97,-25.33
74.07,-26.737
74.12,-26.251
74.21,-28.103
74.43,-28.723
74.61,-26.314
74.83,-32.756
75.05,-31.652
75.26,-30.988
75.39,-30.495
75.47,-30.804
75.68,-33.536
75.75,-32.063
75.83,-29.91
75.92,-30.098
76.31,-21.948
76.66,-28.527
76.8,-28.75
77.04,-34.622
77.12,-30.782
77.21,-28.135
77.47,-29.596
77.57,-27.741
77.86,-32.115
78.05,-25.338
78.51,-21.431
78.74,-33.096
78.86,-32.918
78.95,-30.927
