t_onset,int_onset
0.0,-65.179
0.07,-63.24
0.81,-46.683
1.62,-47.712
2.66,-49.779
3.13,-17.527
3.18,-18.953
3.36,-31.809
3.53,-36.919
3.71,-9.877
3.94,-34.366
4.15,-46.077
4.37,-29.094
4.73,-42.349
4.98,-21.056
5.03,-23.298
5.19,-31.055
5.38,-36.539
5.61,-34.888
5.77,-22.83
5.99,-28.023
6.21,-34.063
6.4,-15.484
6.55,-23.659
6.62,-32.483
6.81,-29.609
7.03,-36.584
7.21,-45.12
7.39,-13.402
7.64,-30.765
7.86,-35.903
8.04,-22.434
8.68,-20.691
9.33,-21.987
10.2,-31.466
10.4,-27.161
10.59,-28.442
10.81,-27.06
11.05,-32.49
11.23,-28.221
11.42,-20.794
11.87,-21.506
12.28,-28.708
12.48,-15.4
12.69,-26.109
13.09,-22.118
13.57,-36.615
13.73,-19.674
14.41,-19.032
15.07,-20.984
15.26,-13.159
15.49,-19.323
15.71,-28.062
15.93,-19.009
16.23,-14.141
16.54,-11.854
16.98,-24.534
17.42,-31.051
17.59,-14.134
17.8,-25.992
18.14,-35.355
18.22,-22.757
18.68,-41.927
18.81,-17.511
19.41,-44.64
19.48,-25.007
20.31,-32.824
20.48,-23.855
20.7,-25.423
20.91,-24.577
21.12,-29.721
21.33,-26.001
21.5,-22.019
21.93,-25.397
22.13,-28.907
22.34,-24.839
22.8,-31.181
22.98,-33.924
23.14,-17.705
23.64,-28.201
23.79,-11.621
24.05,-22.25
24.24,-23.914
24.41,-13.795
24.88,-25.228
25.11,-27.616
25.29,-15.263
25.95,-14.053
26.24,-13.718
26.56,-12.179
27.59,-15.116
27.82,-29.469
28.05,-25.782
28.24,-17.722
28.38,-13.163
28.49,-15.788
28.65,-16.332
28.76,-14.923
28.81,-13.745
29.36,-48.079
29.54,-48.858
29.64,-45.509
29.83,-46.931
29.94,-47.812
30.02,-47.845
30.21,-17.008
30.35,-18.999
30.43,-14.298
30.54,-17.711
30.65,-17.963
30.73,-14.754
30.83,-15.266
30.94,-12.848
31.13,-15.324
31.21,-18.791
31.31,-14.602
31.4,-16.271
31.49,-13.311
31.59,-16.13
32.49,-14.982
33.06,-40.705
33.11,-13.27
33.33,-14.444
33.53,-17.168
33.61,-12.362
33.68,-11.133
34.11,-18.003
34.16,-14.74
34.54,-11.993
34.95,-13.007
35.23,-13.9
35.43,-12.869
35.5,-12.895
35.71,-14.775
35.79,-12.908
36.04,-18.13
36.44,-15.766
36.63,-14.736
36.84,-14.494
37.06,-22.292
37.43,-11.466
37.65,-19.697
37.85,-23.196
38.06,-15.191
38.47,-16.511
39.06,-26.718
39.25,-26.181
39.45,-21.708
39.84,-19.635
40.07,-19.853
40.19,-19.106
40.28,-16.833
40.37,-17.041
40.46,-17.444
40.55,-18.054
40.62,-12.593
40.82,-19.012
41.04,-22.961
41.18,-15.781
41.55,-13.978
41.77,-18.246
41.93,-21.852
42.12,-6.9256
42.35,-17.026
42.54,-19.207
42.73,-15.717
42.87,-18.063
42.93,-13.234
43.17,-15.795
43.22,-15.655
43.3,-13.002
43.88,-13.438
44.3,-22.731
44.48,-10.03
44.69,-16.327
44.79,-18.292
44.94,-17.81
45.07,-18.993
45.2,-19.372
45.31,-15.73
45.45,-11.57
45.58,-16.775
45.7,-11.211
45.96,-11.758
46.09,-14.531
46.48,-11.617
46.9,-12.665
47.27,-12.824
47.68,-14.423
47.96,-22.202
48.04,-14.043
48.31,-15.415
48.71,-14.813
49.12,-24.094
49.31,-9.6344
49.51,-14.732
49.75,-17.736
49.81,-16.932
49.94,-18.698
50.12,-13.069
50.34,-15.503
50.75,-14.038
50.95,-12.342
51.83,-16.682
52.05,-33.712
52.26,-31.055
52.41,-31.247
52.51,-30.228
52.66,-26.868
52.8,-28.162
53.04,-15.465
53.38,-27.072
53.63,-32.65
53.77,-28.714
53.89,-27.427
54.01,-28.922
54.25,-12.973
54.55,-31.154
54.81,-32.205
54.95,-27.682
55.07,-25.072
55.33,-34.114
55.37,-25.568
55.47,-30.443
55.53,-27.0
55.67,-32.641
55.79,-34.17
55.9,-21.636
56.14,-26.206
56.53,-23.963
56.75,-10.317
56.96,-26.441
57.16,-29.685
57.29,-28.582
57.41,-28.093
57.54,-26.065
57.67,-27.314
57.81,-28.422
57.92,-22.291
58.23,-26.286
58.5,-35.532
58.58,-35.868
58.72,-27.093
58.85,-28.881
58.99,-27.041
59.09,-26.063
59.27,-30.056
59.39,-29.926
59.65,-32.32
59.77,-25.549
59.87,-22.022
60.02,-26.128
60.16,-28.245
60.26,-29.078
60.55,-32.775
60.7,-20.97
60.93,-29.995
61.1,-30.187
61.3,-29.105
61.49,-10.675
61.71,-27.175
61.89,-31.174
62.08,-32.628
62.19,-25.34
62.31,-27.895
62.45,-27.363
62.59,-30.549
62.7,-22.894
62.99,-27.179
63.14,-29.193
63.26,-33.212
63.37,-35.977
63.51,-35.978
63.65,-38.379
63.76,-32.028
63.92,-33.625
64.04,-34.047
64.16,-34.493
64.3,-30.731
64.38,-33.383
64.45,-27.448
64.58,-30.169
64.7,-25.276
64.89,-28.187
64.97,-23.744
65.1,-21.077
65.26,-24.432
65.36,-27.771
65.49,-25.18
65.73,-26.54
66.13,-31.39
66.3,-17.077
66.5,-32.617
66.68,-27.908
66.83,-27.317
66.96,-29.399
67.08,-31.767
67.19,-36.426
67.33,-30.104
67.46,-26.288
67.98,-33.007
68.12,-22.123
68.34,-25.728
68.56,-32.591
68.77,-10.437
69.19,-32.098
69.45,-30.411
69.62,-13.6
69.84,-28.04
70.03,-21.248
70.25,-23.44
70.37,-26.546
70.65,-28.819
71.04,-30.017
71.25,-14.219
71.46,-30.546
71.66,-28.718
71.8,-29.872
71.91,-25.834
72.07,-29.393
72.2,-27.613
72.45,-10.821
72.65,-28.914
72.75,-25.313
73.01,-28.949
73.15,-28.722
73.25,-23.551
73.4,-24.96
73.62,-18.849
73.78,-23.888
73.91,-24.469
74.03,-23.984
74.15,-20.829
74.41,-15.437
74.67,-24.506
74.81,-21.515
74.92,-20.942
75.04,-22.929
75.37,-24.46
75.79,-27.54
76.0,-11.745
76.23,-18.668
76.46,-24.997
76.62,-15.269
77.02,-21.925
77.22,-10.964
77.45,-22.509
77.8,-21.405
78.25,-27.519
78.85,-15.021
79.24,-11.669
79.67,-25.659
79.84,-12.671
80.31,-24.732
80.7,-31.621
80.89,-13.729
81.16,-26.358
81.33,-18.886
81.6,-18.089
81.75,-18.829
81.89,-18.558
81.99,-18.72
82.12,-13.202
82.35,-19.641
82.77,-18.615
83.14,-24.365
83.34,-24.306
83.53,-13.075
83.76,-18.631
83.95,-22.123
84.15,-12.979
84.38,-18.585
84.58,-21.989
84.75,-16.191
85.15,-21.391
85.29,-20.521
85.41,-9.8115
85.54,-12.932
85.65,-12.516
85.78,-14.23
86.23,-14.811
86.64,-18.036
87.01,-15.017
87.25,-19.035
87.65,-16.665
88.02,-20.283
88.25,-19.397
88.45,-14.941
88.54,-16.664
88.66,-16.901
88.87,-19.464
88.92,-17.339
88.98,-17.476
89.2,-23.632
89.26,-19.164
89.35,-16.58
89.48,-16.356
89.56,-16.407
89.67,-20.056
89.83,-13.321
90.02,-14.073
90.21,-14.635
90.6,-14.263
90.78,-20.105
91.02,-21.597
91.19,-20.394
91.37,-21.392
91.44,-20.705
91.56,-21.877
91.63,-21.742
91.73,-22.61
91.8,-16.731
92.38,-22.792
92.79,-25.055
92.98,-20.311
93.18,-22.975
93.33,-26.036
93.4,-24.069
