t_onset,int_onset
0.0,-50.689
0.07,-53.366
0.8,-51.093
1.64,-50.629
3.27,-22.523
3.51,-23.937
3.69,-21.837
5.95,-27.179
6.11,-34.122
6.22,-24.515
6.61,-37.924
6.8,-41.566
7.04,-29.052
7.23,-27.308
7.43,-24.734
7.59,-27.787
7.8,-28.386
7.92,-35.943
7.99,-30.176
8.1,-37.241
8.2,-30.741
8.31,-38.083
8.38,-30.454
8.49,-36.223
8.57,-35.244
8.65,-41.472
8.72,-26.532
9.3,-43.003
9.47,-43.816
9.67,-29.57
9.88,-26.937
10.38,-26.592
10.81,-31.81
11.05,-26.938
11.31,-52.151
11.45,-34.908
11.54,-28.471
11.81,-35.681
12.36,-51.912
12.44,-40.97
12.61,-23.894
12.87,-36.898
13.11,-36.866
13.54,-34.091
13.82,-39.516
14.24,-27.782
14.86,-34.881
14.92,-34.707
15.05,-36.614
15.15,-35.362
15.21,-32.243
15.34,-34.622
15.58,-36.423
15.85,-34.897
16.08,-35.598
16.32,-20.575
16.48,-34.098
17.06,-29.374
17.22,-34.09
17.31,-22.522
17.8,-41.072
18.05,-28.732
18.32,-23.714
18.61,-25.728
18.82,-30.186
19.06,-32.394
19.27,-31.427
19.5,-36.511
19.56,-39.007
19.77,-34.798
19.98,-39.327
20.17,-23.842
20.36,-39.512
20.7,-36.748
20.94,-38.326
21.14,-27.091
21.39,-22.908
21.82,-44.311
21.87,-43.58
21.94,-27.851
22.37,-30.739
22.58,-31.132
22.99,-30.815
23.09,-22.182
23.4,-33.53
23.79,-43.573
24.09,-35.338
24.23,-23.451
24.51,-36.288
24.76,-37.04
24.91,-39.823
25.2,-29.645
25.45,-36.73
25.71,-47.975
25.86,-27.615
26.39,-35.691
26.5,-35.402
26.62,-34.083
26.71,-29.253
26.78,-29.375
26.89,-31.202
27.09,-31.221
27.33,-34.701
27.51,-34.352
27.7,-16.423
28.48,-48.573
28.59,-13.143
29.01,-30.068
29.2,-31.432
29.45,-32.507
29.57,-31.923
29.61,-25.907
30.12,-33.84
30.46,-36.115
30.56,-13.832
31.0,-34.027
31.08,-30.542
31.33,-36.255
31.45,-14.509
31.9,-32.336
32.05,-33.337
32.27,-32.727
32.34,-31.578
32.42,-33.017
32.46,-30.651
32.73,-35.025
32.86,-34.191
32.94,-29.731
33.11,-33.714
33.35,-16.661
34.3,-23.161
34.7,-31.107
34.77,-30.469
34.84,-31.21
34.95,-29.34
35.07,-31.012
35.17,-30.743
35.37,-31.494
35.48,-31.936
35.57,-31.304
35.67,-33.566
35.8,-30.387
35.97,-31.796
36.09,-17.806
36.46,-32.808
36.61,-33.801
36.78,-33.067
36.85,-32.934
