t_onset,int_onset
0.0,-70.367
0.07,-65.514
0.46,-56.134
0.83,-48.505
1.67,-49.969
3.08,-53.321
3.25,-53.387
3.87,-47.509
4.32,-53.204
4.73,-47.878
5.14,-54.143
5.2,-51.354
5.61,-48.233
6.47,-51.655
6.71,-53.567
6.91,-53.249
7.3,-46.537
7.78,-53.476
8.17,-46.675
8.43,-53.063
8.65,-50.829
9.04,-45.59
9.92,-49.416
10.16,-53.212
10.39,-52.371
10.78,-47.321
11.49,-54.007
11.67,-49.492
11.91,-50.955
12.1,-52.969
12.51,-49.814
12.98,-53.0
13.2,-53.871
13.38,-46.656
13.61,-50.758
13.83,-52.599
14.22,-48.08
14.69,-53.387
15.06,-42.91
15.54,-51.122
15.72,-53.51
15.93,-47.419
16.37,-52.115
16.8,-48.416
17.12,-53.836
17.23,-53.749
17.52,-54.118
17.64,-46.904
17.92,-52.151
18.07,-53.677
18.21,-53.744
18.36,-52.526
18.48,-48.186
18.7,-50.028
18.77,-53.771
18.89,-48.96
19.04,-53.606
19.19,-53.216
19.29,-47.934
19.57,-52.077
19.87,-53.938
19.98,-53.424
20.13,-47.662
20.36,-50.759
20.54,-48.901
20.78,-53.203
20.96,-43.462
21.21,-52.839
21.39,-53.376
21.52,-53.846
21.67,-52.057
21.78,-42.548
22.0,-51.132
22.09,-53.649
22.18,-50.709
22.51,-53.612
22.59,-43.244
22.89,-53.391
23.03,-52.512
23.28,-53.682
23.42,-42.034
23.69,-52.893
23.83,-51.09
24.1,-54.098
24.21,-53.84
24.26,-46.297
24.49,-53.514
24.69,-53.035
24.83,-53.641
24.99,-53.764
25.1,-44.72
25.39,-54.107
25.52,-52.991
25.85,-53.82
25.92,-45.216
26.34,-52.263
26.53,-53.515
26.62,-53.524
26.77,-43.985
27.01,-52.986
27.09,-52.492
27.2,-48.391
27.49,-53.871
27.59,-45.658
27.82,-53.315
27.9,-53.014
28.0,-45.677
28.22,-51.916
28.32,-52.673
28.41,-44.53
28.59,-52.925
28.69,-52.82
28.8,-49.019
28.99,-53.912
29.2,-49.561
29.47,-52.963
29.62,-45.896
29.91,-53.333
30.07,-50.829
30.35,-53.925
30.47,-51.364
30.75,-54.005
30.88,-47.941
31.14,-53.832
31.33,-50.693
31.54,-49.634
31.74,-45.187
31.99,-52.906
32.16,-48.199
32.38,-53.176
32.49,-53.602
32.57,-44.789
32.78,-51.484
33.01,-50.531
33.18,-53.627
33.3,-52.915
33.39,-47.664
33.57,-50.44
33.82,-49.519
34.09,-52.916
34.23,-43.708
34.37,-52.573
34.52,-53.072
34.67,-49.731
34.94,-52.778
35.09,-45.474
35.31,-53.15
35.47,-46.274
35.9,-43.919
36.13,-51.348
36.34,-45.173
36.52,-47.971
36.56,-49.036
36.76,-44.331
36.95,-49.787
37.09,-52.494
37.19,-44.107
37.33,-50.775
37.48,-51.322
37.6,-42.899
37.74,-50.522
37.86,-51.012
38.0,-44.947
38.4,-45.325
38.54,-51.838
38.69,-51.54
38.81,-47.976
39.22,-42.161
39.52,-51.357
39.66,-43.592
39.83,-49.968
40.07,-42.278
40.25,-50.797
40.48,-46.049
40.64,-51.338
40.8,-51.462
40.88,-45.774
41.05,-50.645
41.18,-50.248
41.29,-44.338
41.68,-45.462
41.95,-50.499
42.09,-45.32
42.47,-49.197
42.67,-53.069
42.78,-51.606
42.9,-44.284
43.19,-53.631
43.3,-46.178
43.6,-52.293
43.71,-43.894
44.01,-52.528
44.13,-45.378
44.39,-53.345
44.52,-47.639
44.93,-46.834
45.15,-47.617
45.34,-49.181
45.75,-40.98
46.02,-49.062
46.17,-45.422
46.35,-52.771
46.59,-46.554
46.76,-52.952
46.89,-51.504
47.0,-44.243
47.25,-53.228
47.33,-52.551
47.4,-45.157
47.69,-51.661
47.8,-45.236
48.11,-52.746
48.18,-45.802
48.36,-49.128
48.5,-51.209
48.57,-44.142
48.83,-53.562
48.99,-44.805
49.22,-54.049
49.4,-42.983
49.63,-44.428
49.84,-44.014
50.24,-43.655
50.66,-41.414
50.88,-48.766
51.08,-45.907
51.4,-53.514
51.48,-45.515
51.89,-42.629
52.02,-51.594
52.13,-50.146
52.21,-50.829
52.28,-44.44
52.35,-49.785
52.7,-40.568
52.92,-46.864
53.12,-43.201
53.52,-42.4
53.96,-40.498
54.32,-52.402
54.4,-51.957
54.81,-46.133
55.04,-28.092
55.13,-24.862
55.26,-12.608
55.76,-51.876
56.08,-30.958
56.34,-30.67
56.46,-28.858
56.55,-24.653
56.84,-34.258
56.92,-30.314
57.01,-25.381
57.45,-35.189
57.66,-34.749
57.87,-31.492
58.09,-30.765
58.29,-33.022
58.5,-26.796
58.65,-27.568
58.74,-27.147
58.96,-27.13
59.15,-32.055
59.38,-35.292
59.56,-22.396
59.8,-35.859
59.91,-34.882
59.98,-29.986
60.24,-29.908
60.42,-29.427
60.68,-29.546
60.77,-29.79
60.83,-27.273
61.1,-29.178
61.28,-32.019
61.53,-34.249
61.63,-34.716
61.7,-29.236
61.97,-31.507
62.06,-32.001
62.17,-29.553
62.39,-36.372
62.55,-20.818
63.04,-24.716
63.24,-34.838
63.36,-31.761
63.44,-32.846
63.69,-33.657
63.8,-33.571
63.88,-32.317
64.09,-35.157
