t_onset,int_onset
0.0,-42.514
0.8,-43.414
1.6,-43.982
2.31,-25.328
2.96,-26.947
3.67,-26.651
4.37,-46.51
6.23,-45.827
7.08,-42.363
7.19,-32.827
7.27,-24.135
7.35,-24.226
7.45,-26.704
7.61,-25.982
7.85,-29.112
7.98,-29.577
8.07,-30.078
8.19,-31.578
8.26,-18.077
8.46,-21.909
8.52,-21.624
9.61,-32.974
9.74,-30.136
9.96,-30.055
10.45,-31.034
10.54,-30.222
10.66,-28.69
10.76,-25.355
10.82,-25.819
10.92,-24.446
11.3,-34.594
11.37,-30.334
11.5,-30.2
11.78,-36.4
11.89,-24.098
11.98,-26.747
12.04,-24.116
12.31,-30.143
12.46,-26.369
12.65,-27.307
13.15,-31.624
13.23,-29.809
13.35,-29.385
13.45,-27.673
13.54,-28.417
13.63,-28.644
14.08,-33.315
14.27,-20.632
14.39,-23.36
14.45,-23.55
14.83,-30.091
14.92,-28.95
15.1,-31.551
15.53,-36.045
15.69,-36.221
15.8,-36.831
15.92,-37.57
16.02,-34.517
16.1,-32.201
16.18,-33.257
16.45,-36.833
16.73,-40.399
16.94,-40.016
17.15,-26.742
17.69,-42.748
17.76,-43.246
18.03,-37.306
18.14,-9.4231
18.43,-23.052
18.55,-27.398
18.73,-30.108
18.88,-28.038
19.19,-29.958
19.5,-31.536
19.85,-33.075
20.12,-16.285
20.42,-28.451
20.61,-30.066
21.0,-41.339
21.32,-40.183
21.56,-38.797
21.85,-39.773
22.1,-41.17
22.39,-39.757
22.62,-40.792
22.87,-35.071
23.02,-9.6172
23.17,-20.189
23.93,-35.394
24.17,-36.489
24.47,-32.701
24.57,-11.334
24.69,-21.664
24.8,-21.373
25.65,-33.598
25.94,-33.863
26.07,-12.706
26.68,-32.147
26.9,-35.894
27.02,-31.058
27.15,-29.019
27.26,-27.355
28.06,-35.025
28.17,-33.528
28.26,-31.514
28.61,-37.279
28.84,-37.59
29.06,-37.131
29.28,-20.285
30.05,-38.258
30.16,-10.373
30.43,-22.074
30.55,-27.484
30.72,-28.27
30.87,-28.084
31.03,-28.75
31.16,-24.666
31.48,-29.049
31.83,-33.15
31.98,-35.357
32.1,-9.3903
32.21,-22.731
32.29,-23.729
33.07,-33.817
33.32,-36.941
33.42,-32.485
33.73,-34.325
33.96,-42.275
34.1,-33.007
34.32,-37.509
34.46,-28.424
34.67,-31.807
34.8,-33.128
34.93,-31.352
35.03,-8.7586
35.21,-23.739
35.43,-29.37
35.92,-36.948
36.18,-38.784
36.41,-40.722
36.69,-37.687
36.81,-20.03
36.9,-29.121
37.25,-36.817
37.61,-14.666
38.07,-28.695
38.2,-12.939
38.65,-28.2
38.83,-33.135
39.25,-32.486
39.93,-36.988
40.02,-35.51
40.12,-31.59
40.26,-34.362
40.73,-34.355
40.98,-33.695
41.18,-12.986
41.83,-35.212
42.07,-36.225
42.17,-19.265
42.59,-34.307
42.67,-31.809
42.91,-34.457
43.04,-33.677
43.13,-25.667
43.35,-30.231
43.6,-33.476
43.77,-33.983
43.97,-10.584
44.08,-19.386
44.28,-24.642
44.71,-31.915
44.88,-15.437
44.99,-20.232
45.58,-28.278
45.65,-24.471
46.05,-33.774
46.32,-32.709
46.49,-29.727
46.62,-12.058
46.78,-21.082
47.2,-27.829
47.42,-13.42
47.52,-19.114
48.06,-29.26
48.3,-30.497
48.4,-20.705
48.53,-26.511
48.71,-26.721
49.13,-28.29
49.37,-33.044
49.44,-29.418
49.57,-34.628
49.9,-33.789
50.2,-30.92
50.32,-10.391
50.4,-8.5178
50.86,-17.013
51.39,-23.498
51.93,-31.628
52.06,-32.575
52.18,-30.175
52.29,-31.4
52.38,-26.584
52.49,-28.642
52.72,-33.532
53.0,-31.44
53.24,-29.695
53.44,-11.902
53.97,-17.598
54.31,-28.905
54.46,-23.75
54.67,-28.459
54.81,-27.752
54.99,-19.912
55.16,-22.678
55.34,-20.286
55.5,-20.992
55.67,-19.673
55.82,-21.586
55.97,-19.556
56.12,-18.501
56.26,-18.241
56.39,-13.078
56.82,-12.001
57.34,-20.787
57.47,-26.897
57.66,-25.456
57.8,-21.868
57.96,-22.176
58.1,-17.498
58.25,-12.721
58.44,-14.728
58.59,-14.736
58.73,-14.31
58.89,-16.88
59.03,-16.62
59.16,-10.156
59.62,-21.277
60.06,-14.08
60.13,-11.769
60.97,-14.938
61.06,-15.372
61.68,-27.29
61.86,-11.348
62.13,-10.624
62.21,-10.628
62.75,-12.222
63.01,-12.529
63.94,-17.071
64.03,-17.193
64.1,-17.441
64.17,-16.381
64.3,-17.489
64.38,-15.342
64.46,-13.094
64.53,-12.594
64.59,-13.317
64.81,-14.114
65.01,-13.413
65.22,-14.934
65.43,-15.747
65.53,-14.881
65.6,-14.428
65.68,-13.082
65.75,-16.985
65.82,-16.571
65.9,-14.905
65.98,-15.018
66.05,-16.019
66.12,-16.721
66.2,-17.291
66.26,-16.256
66.34,-14.317
66.49,-17.617
66.56,-13.869
66.71,-14.788
66.8,-14.145
66.94,-17.463
67.01,-15.607
67.15,-14.359
67.24,-14.21
67.46,-13.261
67.68,-13.667
67.89,-17.025
68.08,-10.322
68.33,-12.505
68.44,-12.905
68.76,-11.738
68.95,-8.1148
69.18,-10.044
69.41,-7.5458
69.58,-9.5123
69.73,-10.135
69.82,-14.588
70.25,-19.724
70.67,-10.59
70.93,-15.89
71.17,-19.674
71.34,-14.998
71.44,-11.275
71.51,-13.12
72.02,-19.303
72.17,-27.856
72.3,-31.559
72.35,-29.363
73.28,-14.337
73.47,-10.392
73.69,-10.849
73.77,-11.613
74.12,-45.682
74.25,-44.246
74.4,-41.888
74.6,-12.613
74.86,-13.295
74.95,-13.409
75.01,-12.512
75.09,-15.463
75.61,-24.373
75.76,-26.586
75.87,-30.54
76.01,-29.694
76.08,-9.4864
76.26,-37.137
76.31,-14.272
76.54,-14.048
76.76,-9.0991
76.99,-6.0211
77.24,-19.428
77.49,-19.873
77.68,-10.866
77.81,-11.432
77.93,-15.062
78.4,-45.208
78.83,-11.696
78.88,-24.652
79.04,-41.985
79.31,-15.459
79.54,-11.432
79.76,-7.1156
79.98,-17.936
80.31,-27.382
80.44,-13.881
80.57,-17.034
80.62,-14.399
81.65,-34.283
82.09,-25.607
82.38,-34.971
82.45,-37.821
82.51,-24.004
82.59,-23.892
82.65,-22.935
82.71,-22.493
82.94,-29.176
83.01,-31.484
83.13,-26.323
83.61,-25.634
83.91,-29.029
84.01,-23.575
84.09,-19.901
84.35,-29.824
84.58,-34.405
84.8,-34.357
85.09,-30.551
85.35,-28.887
85.47,-12.752
86.12,-30.436
86.34,-32.463
86.44,-31.368
86.63,-29.879
86.71,-31.177
87.01,-32.228
87.59,-27.404
87.8,-26.128
87.94,-24.276
88.11,-24.608
88.3,-23.654
88.47,-25.375
88.6,-24.654
88.79,-27.773
88.95,-27.748
89.12,-26.004
89.29,-27.288
89.44,-27.193
89.56,-22.37
90.02,-15.348
91.0,-30.502
91.47,-25.369
92.19,-30.293
92.28,-28.268
92.35,-18.759
93.31,-32.416
93.78,-31.854
93.96,-32.51
94.03,-21.544
94.2,-19.844
94.3,-23.409
95.17,-26.199
95.65,-23.039
95.93,-29.098
96.04,-29.662
96.1,-22.87
96.81,-21.657
97.0,-22.597
97.26,-26.498
97.53,-20.715
97.73,-22.409
97.92,-6.0211
98.38,-10.292
98.85,-14.21
98.95,-12.499
99.02,-11.324
99.11,-12.37
99.32,-12.224
99.47,-14.263
99.55,-11.987
99.7,-15.244
99.79,-15.914
99.94,-16.648
100.02,-14.652
100.17,-14.477
100.24,-13.167
100.34,-13.775
100.4,-14.044
100.48,-13.106
100.57,-12.94
101.15,-22.293
101.65,-23.87
102.17,-30.388
102.67,-26.605
103.15,-26.019
103.32,-25.922
103.48,-27.006
103.57,-24.567
103.66,-22.38
103.8,-25.84
104.6,-33.997
104.82,-37.71
105.05,-32.361
105.19,-30.314
105.37,-27.41
105.45,-23.266
105.81,-28.472
105.96,-28.474
106.03,-26.231
106.14,-26.725
106.57,-32.11
106.98,-20.861
107.24,-27.606
107.37,-28.73
107.42,-19.644
107.73,-27.598
107.9,-30.482
107.97,-26.707
108.26,-32.517
108.39,-17.468
108.46,-22.729
108.65,-28.07
108.79,-29.713
108.91,-25.297
109.19,-30.255
109.33,-27.188
109.43,-25.718
109.5,-25.041
110.23,-43.922
110.37,-45.965
110.46,-28.131
110.64,-27.609
110.78,-24.718
110.95,-24.596
111.1,-23.649
111.28,-22.68
111.42,-22.823
111.63,-26.8
111.78,-26.791
111.92,-25.338
112.09,-26.05
112.24,-26.905
112.38,-24.946
112.82,-17.096
113.76,-28.498
114.29,-33.707
114.7,-24.686
114.86,-31.972
114.97,-27.899
115.16,-27.153
115.49,-35.972
116.11,-24.839
116.61,-19.632
116.84,-30.686
116.93,-19.774
117.03,-21.339
117.1,-17.844
117.42,-19.473
117.49,-20.282
117.55,-19.16
117.63,-18.716
118.38,-38.777
118.53,-22.396
118.73,-29.175
118.84,-22.994
119.39,-30.202
119.46,-27.796
119.59,-26.475
119.67,-24.584
119.73,-21.644
119.83,-22.452
120.07,-26.28
120.33,-24.003
120.57,-21.7
120.75,-9.2455
121.26,-14.625
121.78,-24.13
122.29,-18.181
122.76,-11.962
123.25,-19.651
123.71,-21.953
123.85,-24.393
124.18,-17.383
125.17,-32.736
125.61,-20.368
126.1,-22.843
126.32,-26.504
126.46,-21.934
126.53,-19.457
127.5,-22.771
127.96,-23.155
128.33,-29.996
128.43,-29.831
128.53,-21.336
128.85,-24.99
128.97,-17.17
129.02,-17.605
129.52,-23.346
