t_onset,int_onset
0.0,-57.296
0.86,-57.675
1.76,-58.621
2.78,-69.417
3.18,-63.674
3.37,-64.772
3.66,-13.242
4.31,-15.794
4.36,-22.325
4.55,-49.595
4.89,-16.721
5.44,-55.291
5.78,-55.24
5.86,-52.333
6.0,-43.831
6.12,-51.887
6.32,-56.182
6.44,-56.068
6.56,-46.766
6.72,-48.812
6.95,-54.236
7.03,-50.457
8.03,-69.568
8.48,-27.708
8.63,-33.147
8.7,-35.76
8.76,-28.076
9.21,-42.05
9.41,-43.067
9.66,-29.982
9.87,-27.48
10.18,-26.173
10.33,-32.821
10.4,-26.468
10.64,-31.668
10.77,-36.967
10.85,-28.937
11.0,-39.676
11.1,-31.771
11.22,-39.396
11.3,-30.736
11.51,-35.409
11.72,-30.114
11.96,-42.347
12.25,-40.946
12.7,-32.156
12.96,-26.578
13.19,-39.657
13.4,-26.792
13.87,-31.646
14.08,-23.478
14.46,-32.555
14.55,-25.286
14.79,-31.059
15.18,-46.051
15.43,-36.147
15.58,-39.783
15.87,-36.536
16.11,-33.371
16.53,-30.792
16.79,-36.118
17.18,-27.62
17.79,-34.882
17.86,-33.025
17.98,-35.825
18.08,-32.419
18.17,-31.398
18.32,-33.431
18.55,-35.198
18.81,-32.455
19.01,-34.097
19.24,-21.223
19.95,-58.067
20.07,-31.61
20.22,-35.724
20.31,-22.066
20.86,-40.675
21.12,-28.392
21.33,-21.051
21.63,-24.09
21.84,-30.519
22.08,-32.264
22.22,-39.614
22.3,-34.205
22.57,-36.634
22.73,-43.199
22.81,-36.587
23.02,-38.715
23.25,-25.879
23.48,-39.364
23.75,-37.245
24.05,-40.63
24.3,-36.042
24.45,-23.259
24.67,-36.655
24.95,-27.006
25.39,-32.199
25.6,-34.799
25.84,-42.868
26.01,-32.757
26.32,-32.057
26.79,-43.24
27.07,-36.787
27.28,-22.976
27.52,-34.741
27.74,-34.306
27.94,-41.305
28.17,-33.238
28.39,-36.101
28.57,-39.901
28.78,-28.088
29.32,-32.83
29.42,-31.639
29.55,-32.683
29.65,-32.558
29.74,-32.809
29.84,-30.301
30.11,-35.992
30.33,-33.795
30.58,-34.439
30.78,-16.701
31.55,-44.976
31.69,-13.377
32.3,-34.883
