t_onset,int_onset
0.0,-46.393
0.13,-43.041
0.95,-41.588
1.8,-43.812
2.6,-9.0978
3.05,-41.26
3.43,-8.2558
4.19,-7.0983
4.24,-24.068
5.68,-20.443
6.01,-28.247
6.12,-25.47
6.45,-31.194
6.7,-32.66
7.07,-16.297
7.39,-36.754
7.57,-16.862
7.84,-31.298
7.94,-36.655
8.02,-32.624
8.27,-33.449
8.37,-31.435
8.46,-35.052
8.67,-33.721
8.85,-31.256
9.1,-37.883
9.29,-17.478
9.55,-31.168
9.66,-36.558
9.99,-34.122
10.11,-28.334
10.2,-33.621
10.38,-39.156
10.61,-22.858
10.83,-35.453
11.05,-16.192
11.24,-39.3
11.32,-35.907
11.49,-37.962
11.7,-27.968
12.13,-43.696
12.35,-13.657
12.55,-23.69
12.64,-29.188
12.84,-23.438
13.09,-46.356
13.22,-44.956
13.84,-28.424
14.35,-34.791
14.67,-37.176
14.73,-31.293
14.8,-25.692
14.9,-22.437
15.44,-33.845
15.58,-35.588
15.9,-40.311
16.64,-24.62
16.82,-26.865
17.06,-27.454
17.36,-36.985
17.51,-30.21
17.65,-28.387
17.72,-24.775
17.79,-26.381
17.86,-23.06
17.92,-22.66
18.37,-41.839
19.44,-34.504
19.75,-35.599
19.96,-37.122
20.16,-20.663
20.6,-31.61
21.26,-34.946
21.48,-33.187
21.73,-33.593
21.94,-28.177
22.33,-35.935
22.81,-40.36
23.01,-41.002
23.25,-39.092
23.46,-35.278
23.59,-38.315
23.68,-23.628
23.8,-28.382
24.08,-31.759
24.31,-35.307
24.75,-36.986
24.98,-31.392
25.21,-39.361
25.41,-31.706
25.52,-33.676
25.62,-31.949
25.73,-35.297
25.87,-33.344
26.43,-45.457
26.55,-38.492
26.8,-36.674
26.93,-40.368
27.01,-39.764
27.14,-41.829
27.22,-28.29
27.65,-29.514
28.33,-35.181
28.54,-28.485
28.78,-35.746
28.99,-30.408
29.18,-35.372
29.45,-36.031
29.83,-28.033
30.31,-36.61
30.71,-29.397
30.95,-36.532
31.15,-30.302
31.57,-31.181
31.89,-37.669
32.02,-34.988
32.39,-32.268
32.63,-36.925
32.83,-30.935
33.28,-30.627
33.61,-37.983
33.67,-26.855
34.15,-30.917
34.87,-26.967
35.32,-34.769
35.58,-34.442
36.04,-27.07
36.19,-31.045
36.29,-36.624
36.38,-31.823
36.54,-30.423
36.64,-27.248
36.85,-27.422
36.98,-31.111
37.34,-26.255
37.76,-31.615
37.98,-18.42
38.23,-25.415
38.37,-26.596
38.57,-24.211
38.66,-21.554
38.97,-27.227
39.09,-28.249
39.17,-26.339
39.36,-27.268
39.52,-10.943
40.0,-26.777
40.18,-15.76
40.32,-16.602
40.53,-26.887
40.6,-19.196
40.72,-25.348
40.81,-25.244
41.03,-30.491
41.23,-32.933
41.46,-31.497
41.71,-33.623
41.92,-31.194
42.34,-19.438
42.6,-22.165
42.95,-22.477
43.1,-23.396
43.2,-24.907
43.29,-24.156
43.4,-24.167
43.49,-25.424
43.69,-23.878
43.81,-26.813
43.89,-25.593
44.0,-23.037
44.1,-21.59
44.2,-23.477
44.52,-15.8
44.84,-28.252
44.94,-27.233
45.03,-23.62
45.14,-27.627
45.22,-24.181
45.32,-24.41
45.41,-25.721
45.53,-28.538
45.64,-26.37
45.72,-24.133
45.89,-29.369
46.05,-16.024
46.68,-14.646
47.09,-20.215
47.49,-26.616
47.71,-24.694
47.98,-28.058
48.11,-10.419
48.23,-12.712
48.58,-21.614
48.82,-27.691
48.98,-27.139
49.05,-17.18
49.16,-10.872
49.83,-23.407
50.08,-26.157
50.47,-21.831
50.88,-35.833
51.03,-27.535
51.17,-25.231
51.28,-19.315
51.41,-13.873
51.53,-14.911
51.66,-11.621
52.08,-18.856
52.61,-31.982
52.7,-10.079
52.93,-15.5
53.27,-37.34
53.35,-41.702
53.42,-40.569
53.52,-11.861
53.76,-11.486
54.12,-7.8684
54.56,-10.43
54.67,-9.9243
54.8,-11.294
54.9,-11.112
55.28,-43.595
55.34,-44.976
55.65,-20.423
56.25,-30.084
56.47,-30.129
56.72,-31.437
57.12,-24.99
57.29,-37.596
57.47,-14.768
58.15,-29.962
58.21,-23.762
58.61,-28.224
59.07,-39.948
59.21,-20.864
59.94,-31.466
60.33,-30.158
60.69,-25.803
61.27,-38.445
61.53,-37.689
61.86,-29.465
61.99,-28.015
62.2,-27.435
62.3,-34.077
62.42,-37.233
62.65,-33.827
62.84,-35.058
63.05,-30.729
63.27,-27.113
63.5,-28.727
63.69,-31.05
63.88,-29.407
64.36,-30.549
64.73,-22.767
65.32,-28.033
65.39,-27.732
65.63,-27.136
65.85,-32.515
66.02,-14.576
66.43,-11.421
66.92,-20.258
67.33,-23.07
67.58,-29.195
67.76,-16.582
68.12,-26.999
68.18,-24.815
68.43,-12.295
68.53,-13.13
68.85,-15.993
69.07,-16.674
69.24,-18.497
69.47,-16.47
69.66,-21.565
69.76,-19.079
69.86,-13.834
70.08,-28.634
70.16,-27.644
70.26,-12.882
70.56,-29.652
70.67,-13.451
70.78,-17.99
70.88,-23.063
71.11,-30.846
71.21,-27.289
71.32,-26.59
71.41,-18.146
71.53,-15.868
71.64,-16.038
71.75,-12.473
72.39,-22.767
72.74,-25.017
72.83,-17.635
73.3,-25.82
73.5,-27.169
73.72,-27.81
73.94,-27.993
74.13,-21.769
74.27,-25.87
74.35,-25.312
74.45,-24.082
74.55,-17.182
74.63,-17.909
75.07,-23.609
75.25,-22.182
75.74,-29.284
75.93,-26.568
76.03,-26.352
76.12,-27.682
76.19,-17.242
76.6,-28.193
77.02,-21.389
77.46,-27.46
77.84,-22.876
78.69,-24.054
79.14,-24.872
79.35,-31.26
79.52,-21.984
79.61,-26.717
79.68,-23.863
79.84,-25.584
80.19,-31.237
80.41,-20.526
80.83,-25.748
81.07,-25.768
81.25,-21.714
81.66,-26.238
81.92,-30.815
82.09,-25.228
82.26,-16.888
82.55,-19.403
82.74,-25.085
82.96,-34.309
83.07,-11.747
83.17,-18.45
83.59,-19.66
83.97,-11.011
84.47,-20.925
84.86,-19.03
84.94,-22.459
85.15,-25.723
85.35,-23.762
85.54,-14.459
85.64,-13.514
85.71,-12.786
86.21,-15.464
86.62,-15.676
86.84,-20.613
86.98,-26.264
87.12,-26.085
87.24,-24.737
87.5,-16.834
87.68,-26.998
87.82,-28.406
87.96,-20.822
88.11,-19.713
88.26,-25.117
88.38,-15.944
88.49,-17.688
88.67,-20.371
88.77,-17.425
88.95,-24.336
89.2,-16.85
89.36,-26.289
89.52,-26.554
89.65,-25.184
90.05,-16.048
90.2,-24.936
90.33,-12.804
90.44,-13.55
90.86,-15.653
91.05,-24.953
91.17,-23.887
91.33,-18.696
91.64,-25.705
91.74,-12.64
91.87,-13.577
92.04,-17.454
92.13,-15.155
92.55,-11.186
92.98,-11.459
93.4,-12.235
93.55,-20.095
93.85,-23.836
93.98,-27.288
94.12,-28.755
94.23,-16.605
94.37,-22.735
94.53,-24.321
94.66,-17.286
94.82,-15.98
95.1,-15.632
95.26,-17.655
95.31,-19.92
95.4,-20.284
95.52,-21.809
95.66,-21.693
95.93,-11.93
96.09,-25.077
96.23,-24.31
96.38,-17.352
96.79,-13.68
96.93,-20.133
97.1,-22.644
97.22,-20.647
97.35,-20.451
97.5,-21.098
97.61,-15.025
98.02,-14.623
98.43,-11.61
98.61,-29.636
98.68,-27.382
98.85,-21.545
99.05,-13.251
99.15,-12.991
99.47,-15.744
99.62,-22.05
99.69,-17.858
99.85,-20.02
100.01,-9.4226
100.27,-17.412
100.64,-13.868
101.09,-18.192
101.3,-22.844
101.69,-15.54
101.89,-15.033
101.99,-13.021
102.34,-16.036
102.51,-13.388
102.64,-12.552
102.94,-13.206
103.31,-11.815
103.39,-13.801
103.56,-20.263
103.63,-12.954
103.71,-15.964
103.97,-13.075
104.19,-15.849
104.57,-11.337
104.94,-14.383
105.08,-17.801
105.21,-14.337
105.33,-17.009
105.49,-14.05
105.72,-9.9174
106.15,-15.855
106.54,-15.777
106.78,-13.358
106.85,-14.218
106.92,-11.606
107.16,-13.226
107.6,-17.461
107.81,-16.646
108.17,-11.11
108.41,-17.168
108.49,-12.806
108.56,-12.574
108.79,-13.41
109.17,-25.817
109.23,-19.192
109.42,-22.014
109.66,-24.747
109.82,-15.708
109.97,-21.575
110.12,-23.202
110.24,-20.879
110.39,-24.07
110.49,-21.001
110.64,-8.1388
110.8,-19.701
110.94,-17.163
111.06,-18.326
111.2,-17.635
111.27,-19.174
111.35,-18.193
111.45,-13.25
111.9,-12.259
112.31,-12.664
112.73,-11.891
