t_onset,int_onset
0.0,-44.525
0.07,-42.641
0.13,-40.799
0.75,-40.726
0.93,-40.551
1.53,-42.064
1.75,-30.448
2.03,-33.568
2.28,-41.094
2.36,-36.362
2.73,-39.851
2.85,-43.36
3.09,-43.427
3.43,-51.496
4.48,-41.113
5.05,-46.313
5.28,-43.814
6.45,-45.111
7.63,-50.82
8.86,-46.233
9.11,-45.903
9.69,-38.546
10.13,-42.233
10.39,-33.009
10.62,-42.944
10.75,-43.174
10.97,-44.555
11.07,-47.061
11.5,-43.374
12.32,-44.125
17.08,-49.37
18.02,-49.042
20.22,-43.758
21.18,-47.018
21.27,-45.858
21.65,-47.662
22.25,-46.929
22.97,-45.131
24.2,-37.696
24.36,-34.103
24.76,-39.861
24.86,-34.72
25.3,-41.414
25.66,-42.351
25.76,-35.009
26.04,-36.106
26.53,-40.57
26.65,-38.947
26.86,-37.356
27.44,-46.194
27.62,-35.728
28.03,-35.116
28.44,-44.975
28.93,-36.846
30.23,-13.299
31.07,-4.9939
31.43,-0.00052188
31.98,-9.4679
32.73,-21.345
33.29,-23.979
33.84,-20.456
35.53,-46.089
35.66,-46.185
35.82,-27.157
36.16,-31.563
36.26,-30.812
36.62,-40.243
36.68,-28.551
37.03,-39.838
37.22,-25.869
37.66,-27.365
37.74,-27.089
38.38,-26.706
38.63,-27.075
39.05,-25.722
39.51,-28.031
39.8,-34.385
39.95,-20.952
40.2,-28.594
40.36,-31.115
40.44,-29.086
40.87,-20.261
41.34,-29.699
41.61,-40.07
41.8,-33.01
42.02,-31.086
42.27,-32.359
42.54,-40.395
42.71,-24.611
43.93,-45.349
44.16,-31.303
44.63,-36.258
44.7,-37.647
44.85,-33.736
46.52,-36.416
46.82,-22.34
47.41,-32.777
47.81,-34.016
48.1,-32.411
48.23,-27.204
48.64,-32.342
49.55,-36.657
49.73,-32.739
49.94,-30.263
50.2,-35.912
50.37,-28.185
51.5,-38.321
51.73,-34.161
51.99,-36.596
52.17,-20.351
53.08,-43.329
53.37,-40.802
53.59,-37.555
53.83,-34.105
54.02,-23.729
55.13,-37.53
55.39,-35.923
