t_onset,int_onset
0.0,-39.715
0.2,-36.256
0.79,-39.984
1.72,-41.869
2.8,-27.451
3.07,-45.673
3.42,-18.711
3.72,-42.142
4.11,-16.545
4.5,-42.892
6.62,-35.688
6.77,-33.491
6.85,-28.254
6.93,-27.599
7.0,-27.039
7.46,-36.419
7.55,-31.456
7.69,-31.207
8.09,-40.442
8.18,-26.303
8.36,-25.54
8.64,-30.475
8.79,-27.292
8.99,-26.176
9.43,-31.585
9.55,-29.304
9.68,-30.448
9.78,-32.245
9.86,-27.522
9.97,-29.304
10.18,-32.496
10.33,-31.769
10.44,-34.692
10.55,-30.362
10.68,-32.022
11.09,-27.779
11.17,-25.715
11.29,-27.076
11.6,-30.842
11.75,-26.065
11.96,-23.319
12.46,-28.22
12.58,-27.941
12.69,-25.463
12.81,-27.767
12.9,-25.825
13.01,-25.614
13.19,-25.789
13.45,-35.021
13.56,-34.784
13.67,-32.849
13.79,-33.626
14.04,-36.464
14.09,-33.627
14.16,-22.919
14.3,-24.352
14.64,-29.699
14.83,-32.072
15.12,-33.578
15.68,-34.964
15.79,-34.889
15.9,-37.067
16.0,-36.629
16.09,-31.966
16.19,-32.615
16.52,-37.751
16.72,-39.6
17.02,-41.816
17.23,-20.416
17.54,-36.273
17.74,-38.411
17.96,-38.809
18.28,-45.233
18.34,-40.231
18.47,-12.724
18.66,-24.013
18.98,-29.213
19.3,-29.064
19.41,-28.74
19.66,-36.979
19.78,-36.001
19.94,-36.1
20.04,-28.632
20.15,-23.755
20.3,-27.849
20.41,-26.546
20.53,-25.97
21.27,-33.967
21.38,-9.7552
21.88,-25.822
22.23,-29.664
22.48,-36.582
22.56,-35.803
22.65,-34.098
22.81,-34.397
22.88,-25.606
23.01,-25.725
23.16,-27.09
23.28,-20.552
23.41,-25.831
24.23,-15.088
24.66,-26.572
24.74,-28.07
24.99,-27.54
25.24,-27.923
25.32,-25.714
26.09,-35.662
26.52,-20.56
26.92,-38.048
26.99,-37.339
27.09,-33.609
27.78,-38.344
27.89,-36.115
27.97,-33.209
28.35,-37.648
28.56,-37.307
28.77,-36.822
29.0,-26.971
29.35,-42.005
29.6,-42.483
29.7,-39.803
30.11,-35.305
30.25,-10.422
31.2,-40.906
31.42,-32.606
31.67,-35.721
31.79,-24.093
31.91,-18.244
32.16,-23.442
32.29,-27.025
32.98,-33.858
33.1,-11.188
33.57,-28.028
33.88,-25.993
34.01,-24.729
34.25,-32.794
34.34,-33.78
34.45,-30.967
34.54,-23.047
34.67,-24.006
34.83,-25.445
34.91,-20.347
35.05,-22.418
35.76,-35.449
35.88,-12.919
36.26,-25.946
36.52,-31.089
36.74,-32.39
36.81,-23.987
37.62,-29.144
38.23,-23.911
38.59,-33.276
38.72,-30.121
39.23,-35.057
39.31,-29.388
39.43,-32.244
39.53,-31.575
39.62,-30.642
39.7,-29.845
39.95,-36.6
40.17,-33.254
40.39,-32.342
40.61,-21.419
41.42,-34.717
41.59,-26.369
41.75,-12.863
42.59,-27.853
42.73,-28.098
42.88,-13.69
43.11,-24.626
43.72,-31.357
43.86,-27.628
44.0,-19.925
44.11,-25.306
44.22,-27.005
45.42,-38.218
45.62,-41.134
45.71,-23.892
45.97,-21.966
46.23,-16.832
46.5,-24.121
46.65,-17.155
46.93,-27.235
47.06,-32.024
47.18,-25.614
47.64,-45.288
48.35,-16.159
48.49,-20.816
48.65,-22.786
48.8,-26.302
48.96,-28.126
49.23,-27.839
49.54,-34.738
49.72,-33.572
49.91,-38.442
50.03,-36.702
50.15,-31.874
50.37,-32.336
50.65,-32.096
51.08,-34.644
51.62,-38.289
51.71,-34.076
51.83,-37.254
51.93,-34.874
52.01,-32.09
52.11,-32.262
52.36,-35.604
52.61,-33.75
52.82,-32.32
53.05,-10.843
53.59,-28.735
53.69,-29.739
53.9,-36.673
54.09,-22.397
54.39,-30.845
54.61,-31.803
54.8,-31.493
54.91,-30.485
55.1,-8.7341
55.32,-29.62
55.4,-25.01
55.61,-27.397
55.86,-21.694
56.11,-27.119
56.34,-29.54
56.57,-14.781
57.18,-25.474
57.46,-28.164
57.69,-30.712
57.92,-33.043
58.23,-35.025
58.4,-36.361
58.79,-40.343
58.88,-21.867
59.03,-24.692
59.1,-20.28
59.3,-23.343
59.78,-36.517
59.88,-36.104
60.27,-25.737
60.6,-18.805
61.33,-29.203
61.51,-30.38
61.58,-17.051
61.78,-22.396
62.1,-27.775
62.32,-28.584
62.49,-33.447
62.56,-19.281
63.21,-27.093
63.69,-12.164
64.23,-28.411
64.38,-26.826
64.53,-27.375
64.68,-20.872
64.84,-22.403
65.0,-17.593
65.17,-15.918
65.64,-13.277
66.04,-18.809
66.28,-22.602
66.42,-26.552
66.56,-21.119
66.72,-20.313
66.87,-21.078
67.02,-18.471
67.15,-22.838
67.3,-21.453
67.45,-21.246
67.61,-20.464
67.75,-19.57
67.89,-12.285
68.37,-13.822
68.85,-16.134
69.28,-15.545
69.77,-14.585
69.88,-13.731
70.03,-14.306
70.11,-16.111
70.26,-16.969
70.35,-15.396
70.42,-16.258
70.5,-17.6
70.58,-15.083
70.64,-15.146
70.73,-15.284
71.14,-18.424
71.36,-15.789
71.41,-16.081
71.47,-14.469
71.81,-12.279
72.23,-21.895
72.34,-11.822
72.41,-12.081
72.5,-14.496
72.71,-12.61
73.16,-14.449
73.26,-11.872
73.33,-11.778
73.62,-11.653
73.84,-13.623
74.3,-13.93
74.51,-8.669
74.96,-11.283
75.43,-21.623
75.53,-15.389
75.68,-16.385
75.74,-17.509
75.89,-17.164
75.96,-17.564
76.03,-14.262
76.1,-15.468
76.6,-13.945
77.1,-9.9204
77.33,-14.11
77.42,-17.59
77.48,-15.787
77.58,-18.405
77.66,-12.433
77.82,-13.599
77.91,-17.83
77.98,-15.737
78.06,-12.933
78.15,-16.806
78.22,-13.652
78.31,-15.669
78.39,-14.121
78.45,-14.749
78.53,-16.609
78.62,-15.126
78.69,-17.337
78.78,-14.586
78.86,-16.979
78.98,-13.996
79.46,-12.708
79.93,-16.159
80.47,-20.203
80.98,-24.911
81.45,-22.482
81.64,-26.377
81.78,-16.916
82.86,-15.512
83.31,-26.443
83.51,-24.882
83.67,-25.073
83.75,-26.614
84.06,-27.666
84.16,-17.118
84.25,-23.922
84.3,-18.752
84.46,-21.5
