,E_pot_sum,E_rot_sum,E_trans_sum,E_kin_sum,cum_E_pot,cum_E_kin,cum_E_rot,cum_E_trans
0,0.6387573648447898,0.312636614975491,1.830853049782794,2.1434896647582846,0.6387573648447898,2.1434896647582846,0.312636614975491,1.830853049782794
1,0.39737750468092514,0.10572167601287806,0.6335598231301751,0.7392814991430532,1.036134869525715,2.882771163901338,0.4183582909883691,2.464412872912969
2,0.16431343839472662,0.010968184463051946,0.09830742751865085,0.1092756119817028,1.2004483079204418,2.9920467758830407,0.429326475451421,2.5627203004316197
3,0.205430417715733,0.0256335228474936,0.21294307639134924,0.23857659923884286,1.4058787256361747,3.2306233751218834,0.4549599982989146,2.775663376822969
4,0.18125129638247606,0.028104540696361546,0.2247780985416214,0.25288263923798293,1.5871300220186506,3.4835060143598664,0.4830645389952761,3.0004414753645903
5,0.09791893408433482,0.0133310364635798,0.1077868476264931,0.1211178840900729,1.6850489561029853,3.6046238984499395,0.49639557545885593,3.108228322991083
6,0.07125842634639559,0.0036778715639702265,0.03060542522307379,0.03428329678704402,1.756307382449381,3.6389071952369836,0.5000734470228262,3.138833748214157
7,0.04798543708669829,0.001022286325817096,0.00914216314761887,0.010164449473435967,1.8042928195360792,3.6490716447104194,0.5010957333486433,3.1479759113617756
8,0.052931999861384624,0.0006840489180641074,0.00581844102937542,0.006502489947439527,1.8572248193974639,3.655574134657859,0.5017797822667074,3.153794352391151
9,0.04867985996076238,0.0005624404828748731,0.005285728136785604,0.0058481686196604765,1.9059046793582262,3.6614223032775195,0.5023422227495823,3.1590800805279367
10,0.04985652568697252,0.0008889063850780763,0.007161072956628616,0.008049979341706693,1.9557612050451987,3.669472282619226,0.5032311291346604,3.1662411534845654
11,0.056030187274155874,0.0013530898941532554,0.009995963414949788,0.011349053309103043,2.0117913923193544,3.680821335928329,0.5045842190288137,3.176237116899515
12,0.06434421108818517,0.0013391651244793674,0.010687559094711842,0.01202672421919121,2.0761356034075398,3.6928480601475204,0.5059233841532931,3.1869246759942267
13,0.06563537409413446,0.001071105409766693,0.009579745702969624,0.010650851112736318,2.1417709775016744,3.7034989112602568,0.5069944895630598,3.1965044216971963
14,0.055898747081887745,0.0008534478910434722,0.008077699231537274,0.008931147122580746,2.1976697245835624,3.7124300583828376,0.5078479374541033,3.2045821209287335
15,0.04216863848225494,0.0007670742930540974,0.0070612836808760715,0.007828357973930168,2.239838363065817,3.7202584163567676,0.5086150117471574,3.2116434046096094
16,0.04051646319956472,0.0007246140830501333,0.00648865467451195,0.007213268757562083,2.280354826265382,3.7274716851143297,0.5093396258302075,3.2181320592841214
17,0.039212695782152786,0.0007399156699703002,0.0064166385159290795,0.00715655418589938,2.3195675220475347,3.7346282393002292,0.5100795415001779,3.2245486978000506
18,0.03661120564532472,0.0007592361803336269,0.006551019343500874,0.007310255523834502,2.3561787276928596,3.7419384948240637,0.5108387776805114,3.2310997171435516
19,0.04208837122813911,0.0008166644549531624,0.00728537813973314,0.008102042594686304,2.3982670989209987,3.75004053741875,0.5116554421354647,3.238385095283285
20,0.05629161635528959,0.0009472799734335904,0.008545396639962809,0.009492676613396396,2.4545587152762884,3.7595332140321465,0.5126027221088982,3.246930491923248
21,0.05548639712350584,0.0009513900859080042,0.008151025144950764,0.009102415230858769,2.510045112399794,3.7686356292630054,0.5135541121948063,3.2550815170681986
22,0.0333045434155282,0.000885621971962694,0.006482146955548769,0.007367768927511464,2.5433496558153226,3.776003398190517,0.514439734166769,3.2615636640237473
23,0.0334776978998106,0.001048038772448366,0.00687954299053632,0.007927581762984685,2.5768273537151334,3.7839309799535013,0.5154877729392174,3.2684432070142835
24,0.03960003500325922,0.0012103937214893855,0.00793222297481833,0.009142616696307716,2.6164273887183924,3.793073596649809,0.5166981666607068,3.276375429989102
25,0.0378629641500822,0.0011149016651422513,0.007302249915718609,0.008417151580860859,2.6542903528684745,3.8014907482306697,0.5178130683258491,3.2836776799048204
26,0.03250663893035919,0.0008820494290130718,0.00571698953367543,0.006599038962688502,2.6867969917988335,3.8080897871933583,0.5186951177548621,3.289394669438496
27,0.027797804050728042,0.0006907422804621353,0.004477173306141642,0.005167915586603777,2.7145947958495613,3.813257702779962,0.5193858600353243,3.2938718427446374
28,0.02511959334971632,0.0005914233851988329,0.0039127583872798945,0.004504181772478727,2.7397143891992775,3.8177618845524406,0.5199772834205231,3.297784601131917
29,0.023544942780267406,0.0005632335957773842,0.0038405599103984995,0.004403793506175885,2.763259331979545,3.8221656780586164,0.5205405170163004,3.3016251610423155
30,0.02223384347423882,0.000568810786918422,0.003968297739496999,0.0045371085264154214,2.7854931754537837,3.826702786585032,0.5211093278032188,3.3055934587818125
31,0.021367588128986984,0.0005671665244639706,0.0039772291198238025,0.004544395644287773,2.8068607635827707,3.8312471822293195,0.5216764943276828,3.3095706879016364
32,0.021431213265106077,0.0005387687411821579,0.003742239498454491,0.004281008239636648,2.828291976847877,3.835528190468956,0.522215263068865,3.3133129274000908
33,0.022345914900451166,0.0004973061783806432,0.0034229816555800367,0.00392028783396068,2.850637891748328,3.839448478302917,0.5227125692472456,3.3167359090556707
34,0.02318729371736093,0.0004580666272043553,0.0031647993852779686,0.003622866012482324,2.8738251854656887,3.843071344315399,0.52317063587445,3.3199007084409486
35,0.022501141317417445,0.00041462451640486613,0.0028918745990664687,0.003306499115471335,2.896326326783106,3.8463778434308704,0.5235852603908548,3.322792583040015
36,0.01916462041702121,0.00035838156604525115,0.0025035609432682423,0.0028619425093134934,2.9154909472001274,3.849239785940184,0.5239436419569001,3.3252961439832833
