,E_pot_sum,E_rot_sum,E_trans_sum,E_kin_sum,cum_E_pot,cum_E_kin,cum_E_rot,cum_E_trans
0,1.059075683873563,0.2169446341987732,1.0002603586089822,1.2172049928077555,1.059075683873563,1.2172049928077555,0.2169446341987732,1.0002603586089822
1,0.587514678327685,0.07388978762556234,0.34041315196946986,0.41430293959503217,1.646590362201248,1.6315079324027877,0.2908344218243355,1.3406735105784522
2,0.05924585488207104,0.0051964810615706585,0.024595016571044313,0.02979149763261497,1.7058362170833192,1.6612994300354027,0.29603090288590617,1.3652685271494964
3,0.22294324031455245,0.010672317462967748,0.04988490101585027,0.060557218478818016,1.9287794573978716,1.7218566485142208,0.30670322034887393,1.4151534281653466
4,0.26837796971633643,0.015865753882437272,0.07434904751145255,0.09021480139388982,2.197157427114208,1.8120714499081108,0.3225689742313112,1.4895024756767992
5,0.21419822097387814,0.01188711465768077,0.05623885457725086,0.06812596923493162,2.411355648088086,1.8801974191430424,0.334456088888992,1.54574133025405
6,0.15115955642131335,0.00671347867146261,0.032325345966823626,0.03903882463828623,2.562515204509399,1.9192362437813286,0.3411695675604546,1.5780666762208735
7,0.11074560001276057,0.003599702195607868,0.017430773626380458,0.021030475821988324,2.6732608045221595,1.940266719603317,0.3447692697560624,1.595497449847254
8,0.08674038170238091,0.002039624642326137,0.009701877610804838,0.011741502253130975,2.7600011862245406,1.952008221856448,0.3468088943983886,1.605199327458059
9,0.06766035566573349,0.0012017687372898873,0.0055591386377721735,0.006760907375062061,2.827661541890274,1.9587691292315101,0.34801066313567847,1.6107584660958312
10,0.05427840586290479,0.0007936388252271696,0.0036290002001496176,0.004422639025376787,2.8819399477531786,1.963191768256887,0.3488043019609056,1.6143874662959807
11,0.051184696630675784,0.0006699676834499,0.003064420697776604,0.0037343883812265034,2.9331246443838546,1.9669261566381133,0.3494742696443555,1.6174518869937573
12,0.05553482554367295,0.000690601121492351,0.003149648267976604,0.003840249389468955,2.9886594699275273,1.9707664060275822,0.35016487076584785,1.620601535261734
13,0.059755432387953694,0.000721266713506986,0.0032739752215143283,0.003995241935021314,3.048414902315481,1.9747616479626036,0.3508861374793548,1.6238755104832483
14,0.05860474165020547,0.0006680824990326487,0.003009996636911809,0.0036780791359444574,3.1070196439656868,1.978439727098548,0.3515542199783875,1.62688550712016
15,0.05124784168109268,0.0005273286704167944,0.0023616553213625475,0.002888983991779342,3.1582674856467796,1.9813287110903275,0.35208154864880425,1.6292471624415226
16,0.0413959535822711,0.000354043545435969,0.0015926684044817727,0.001946711949917742,3.1996634392290506,1.9832754230402452,0.3524355921942402,1.6308398308460044
17,0.037394995645835004,0.0002721197585152964,0.0012208934527919069,0.0014930132113072031,3.2370584348748856,1.9847684362515523,0.3527077119527555,1.6320607242987963
18,0.04330309193281816,0.0003137413412075962,0.0014002772830241186,0.0017140186242317148,3.2803615268077038,1.986482454875784,0.3530214532939631,1.6334610015818205
19,0.05737560030049986,0.0004823966100919243,0.002154839531138468,0.0026372361412303922,3.3377371271082037,1.9891196910170144,0.35350384990405503,1.6356158411129589
20,0.06918502351850095,0.0006671289118946697,0.0029946127246533753,0.003661741636548045,3.4069221506267047,1.9927814326535624,0.3541709788159497,1.6386104538376123
21,0.06586533347500943,0.0006136290914661896,0.0027989602731898246,0.0034125893646560143,3.472787484101714,1.9961940220182184,0.3547846079074159,1.6414094141108022
22,0.0471396275143126,0.0003510602789259117,0.0016692598997504458,0.0020203201786763575,3.5199271116160267,1.9982143421968948,0.3551356681863418,1.6430786740105527
23,0.027421337111221,0.00016569856860428473,0.0008465456656056478,0.0010122442342099325,3.5473484487272477,1.9992265864311047,0.35530136675494606,1.6439252196761585
24,0.017824503738121354,0.0001121451166627928,0.000594891562190298,0.0007070366788530907,3.5651729524653692,1.9999336231099578,0.35541351187160886,1.6445201112383487
25,0.015826886551515672,0.00010538107214852695,0.000553205033210622,0.000658586105359149,3.580999839016885,2.0005922092153168,0.3555188929437574,1.6450733162715594
26,0.01431227339251073,9.849919285945849e-05,0.000504504267153193,0.0006030034600126516,3.595312112409396,2.0011952126753294,0.35561739213661686,1.6455778205387126
27,0.010833382087403023,8.56842671397511e-05,0.00042773180715568635,0.0005134160742954375,3.6061454944967988,2.0017086287496246,0.3557030764037566,1.6460055523458683
28,0.006721357653202714,7.875158008457561e-05,0.00039183944563457975,0.00047059102571915534,3.6128668521500016,2.0021792197753436,0.35578182798384117,1.646397391791503
29,0.0050493188373081956,8.463055115212758e-05,0.0004302024777808759,0.0005148330289330035,3.6179161709873098,2.0026940528042765,0.3558664585349933,1.6468275942692838
30,0.004523085578791982,9.960998520265748e-05,0.0005138683212944977,0.0006134783064971553,3.6224392565661017,2.0033075311107735,0.35596606852019597,1.6473414625905782
31,0.005859050013724054,0.00010718294330064176,0.0005487240594076715,0.0006559070027083132,3.6282983065798255,2.0039634381134817,0.3560732514634966,1.647890186649986
32,0.004887951413643613,9.005192217794994e-05,0.0004511120581570532,0.0005411639803350032,3.633186257993469,2.004504602093817,0.35616330338567453,1.648341298708143
33,0.004321369689396865,6.039048759804627e-05,0.0002959201711348787,0.00035631065873292496,3.637507627682866,2.00486091275255,0.3562236938732726,1.6486372188792777
34,0.00440783153818245,4.0654314365799946e-05,0.000196206817955554,0.00023686113232135396,3.6419154592210483,2.0050977738848714,0.35626434818763836,1.6488334256972332
35,0.0052195517108717835,3.5348814058555565e-05,0.00017155376138643203,0.00020690257544498758,3.6471350109319203,2.0053046764603164,0.3562996970016969,1.6490049794586197
