,E_pot_sum,E_rot_sum,E_trans_sum,E_kin_sum,cum_E_pot,cum_E_kin,cum_E_rot,cum_E_trans
0,0.5695162858331718,0.2847465304394759,1.57152120815963,1.8562677385991055,0.5695162858331718,1.8562677385991055,0.2847465304394759,1.57152120815963
1,0.3439396274073385,0.09736130726022105,0.559819773370681,0.6571810806309021,0.9134559132405103,2.5134488192300077,0.3821078376996969,2.131340981530311
2,0.09822363454127245,0.007721635551614637,0.07082178779281613,0.07854342334443076,1.0116795477817828,2.5919922425744386,0.38982947325131156,2.2021627693231274
3,0.12734177870071112,0.01734747493050473,0.13443268228279276,0.1517801572132975,1.139021326482494,2.743772399787736,0.40717694818181627,2.33659545160592
4,0.11761712915977675,0.02035331178533239,0.15071061505153693,0.1710639268368693,1.2566384556422707,2.9148363266246053,0.42753025996714866,2.487306066657457
5,0.07577915529278839,0.009926568299644369,0.07590926793121446,0.08583583623085883,1.3324176109350592,3.000672162855464,0.43745682826679305,2.5632153345886715
6,0.04656325171159816,0.00284570426873919,0.02368453727123223,0.026530241539971418,1.3789808626466573,3.0272024043954353,0.44030253253553225,2.5868998718599037
7,0.023076749946460796,0.0005186501922248077,0.0049291883132044035,0.0054478385054292115,1.4020576125931181,3.0326502429008646,0.44082118272775705,2.591829060173108
8,0.03271232364392424,0.00040349560537567084,0.0033563807882927414,0.0037598763936684118,1.4347699362370423,3.036410119294533,0.4412246783331327,2.5951854409614006
9,0.032264228656018454,0.0003774941953019927,0.0036480424777318426,0.004025536673033835,1.4670341648930607,3.040435655967567,0.4416021725284347,2.5988334834391322
10,0.03460051286362173,0.0006919514577412246,0.0054612076274816275,0.006153159085222851,1.5016346777566825,3.04658881505279,0.4422941239861759,2.604294691066614
11,0.03639327193708545,0.001089417415563579,0.007668528354158356,0.008757945769721937,1.5380279496937679,3.0553467608225118,0.44338354140173947,2.6119632194207725
12,0.03980218967651937,0.0010304087243804686,0.007881951041616063,0.008912359765996532,1.5778301393702872,3.0642591205885084,0.44441395012611995,2.6198451704623884
13,0.04145770145761529,0.0007932577900303514,0.007010450516209384,0.007803708306239735,1.6192878408279023,3.0720628288947482,0.4452072079161503,2.626855620978598
14,0.03685524257590144,0.0005959088243143945,0.005677637353232042,0.0062735461775464355,1.6561430834038038,3.0783363750722947,0.4458031167404647,2.6325332583318297
15,0.027253975033813712,0.0004649967897408849,0.004246624656698067,0.004711621446438951,1.6833970584376174,3.083047996518734,0.44626811353020557,2.636779882988528
16,0.026568597853122718,0.0003765031545487052,0.0032242124003358675,0.003600715554884573,1.7099656562907402,3.0866487120736186,0.44664461668475425,2.6400040953888637
17,0.02600926159830411,0.0004025158267551822,0.003239361555789207,0.003641877382544389,1.7359749178890442,3.090290589456163,0.4470471325115094,2.643243456944653
18,0.02786242137853715,0.0005234952721924163,0.004353493675646433,0.004876988947838849,1.7638373392675815,3.095167578404002,0.4475706277837018,2.6475969506202994
19,0.04419107889570704,0.0007166329635648512,0.006408192128611389,0.00712482509217624,1.8080284181632884,3.102292403496178,0.44828726074726666,2.6540051427489106
20,0.05294846046501764,0.0008763457354752201,0.00794808363990564,0.00882442937538086,1.860976878628306,3.111116832871559,0.4491636064827419,2.661953226388816
21,0.04832756577213661,0.0008761132846023385,0.007506905762764329,0.008383019047366666,1.9093044444004428,3.1194998519189254,0.45003971976734425,2.6694601321515803
22,0.03439280061627595,0.0008591395947090935,0.006319218651202522,0.007178358245911614,1.9436972450167187,3.126678210164837,0.4508988593620533,2.6757793508027827
23,0.0274682251426124,0.0009297453082716752,0.005827080640965658,0.006756825949237334,1.971165470159331,3.1334350361140744,0.451828604670325,2.681606431443748
24,0.025931324182761804,0.0009568494497835895,0.005558630250064859,0.006515479699848449,1.997096794342093,3.139950515813923,0.45278545412010857,2.687165061693813
25,0.024434677426761236,0.0008614811696311858,0.004919588832373096,0.0057810700020042806,2.021531471768854,3.1457315858159274,0.45364693528973976,2.692084650526186
26,0.022842732537017896,0.000707444375849373,0.004086937967472698,0.004794382343322071,2.044374204305872,3.1505259681592492,0.4543543796655891,2.696171588493659
27,0.021336167755629454,0.0005733027960640576,0.003392873073792583,0.0039661758698566404,2.0657103720615018,3.154492144029106,0.45492768246165316,2.6995644615674514
28,0.020076009617243408,0.0004881609969638643,0.0029599423411328,0.0034481033380966645,2.085786381678745,3.1579402473672027,0.455415843458617,2.7025244039085843
29,0.018891205570531734,0.0004441994055489305,0.002735043311166576,0.0031792427167155065,2.104677587249277,3.161119490083918,0.4558600428641659,2.705259447219751
30,0.017591574687243382,0.00042490606517576676,0.0026343955589652125,0.0030593016241409793,2.1222691619365204,3.1641787917080593,0.4562849489293417,2.707893842778716
31,0.016410852001730595,0.00041692565022021373,0.002602429057880212,0.0030193547081004257,2.138680013938251,3.1671981464161596,0.4567018745795619,2.7104962718365964
32,0.01608567165149015,0.0004083526588505625,0.0025712189988950757,0.0029795716577456386,2.1547656855897412,3.170177718073905,0.4571102272384125,2.7130674908354915
33,0.01728038334094996,0.00039688521987886824,0.0025383771592221195,0.0029352623791009877,2.1720460689306913,3.173112980453006,0.45750711245829134,2.7156058679947135
34,0.019498236173728006,0.00039494478009287354,0.002635074600521807,0.00303001938061468,2.1915443051044194,3.176142999833621,0.45790205723838423,2.7182409425952354
35,0.020684467439921403,0.0003879373738352136,0.002708446508747197,0.0030963838825824102,2.212228772544341,3.179239383716203,0.4582899946122194,2.7209493891039824
