,E_pot_sum,E_rot_sum,E_trans_sum,E_kin_sum,cum_E_pot,cum_E_kin,cum_E_rot,cum_E_trans
0,0.10692126822428616,0.02972594223184569,0.2838220679258415,0.31354801015768724,0.10692126822428616,0.31354801015768724,0.02972594223184569,0.2838220679258415
1,0.08784766088757953,0.01013456020815223,0.09701807817039257,0.1071526383785448,0.1947689291118657,0.420700648536232,0.03986050243999792,0.38084014609623407
2,0.09923995422508738,0.004646087655341711,0.04557993406528547,0.05022602172062718,0.2940088833369531,0.4709266702568592,0.04450659009533963,0.42642008016151955
3,0.10580282567851415,0.009043770514605623,0.0883565946146651,0.09740036512927072,0.39981170901546725,0.5683270353861299,0.05355036060994525,0.5147766747761846
4,0.08083612621672526,0.00800386029580192,0.07738500158850804,0.08538886188430997,0.4806478352321925,0.6537158972704399,0.06155422090574717,0.5921616763646926
5,0.03081429521176404,0.003490698488980897,0.03289504135406155,0.03638573984304244,0.5114621304439565,0.6901016371134823,0.06504491939472806,0.6250567177187542
6,0.034043324723589966,0.0009151661776286842,0.007858932251859234,0.008774098429487918,0.5455054551675464,0.6988757355429702,0.06596008557235675,0.6329156499706133
7,0.03497334126718858,0.0005745286040089931,0.005065664613148719,0.005640193217157712,0.580478796434735,0.7045159287601279,0.06653461417636573,0.6379813145837621
8,0.026965396159930564,0.0003162742667646987,0.002939907661432403,0.0032561819281971016,0.6074441925946655,0.707772110688325,0.06685088844313043,0.6409212222451944
9,0.021181163593674574,0.00021721626723684144,0.0020592117604204796,0.002276428027657321,0.6286253561883401,0.7100485387159824,0.06706810471036727,0.6429804340056149
10,0.023365248329600227,0.0002677496452790583,0.0025226056632757,0.0027903553085547577,0.6519906045179403,0.7128388940245372,0.06733585435564633,0.6455030396688906
11,0.028183424589433254,0.0003466435142149267,0.0032821459447617512,0.0036287894589766777,0.6801740291073736,0.7164676834835139,0.06768249786986126,0.6487851856136523
12,0.030408287380552814,0.0003621130041577467,0.00345225247231055,0.003814365476468297,0.7105823164879264,0.7202820489599822,0.068044610874019,0.6522374380859628
13,0.028680664672220416,0.0003077339865811871,0.002970285315840384,0.0032780193024215705,0.7392629811601468,0.7235600682624037,0.06835234486060018,0.6552077234018032
14,0.024904185336246366,0.0002966150687804807,0.002895652387107931,0.0031922674558884116,0.7641671664963932,0.7267523357182921,0.06864895992938067,0.6581033757889112
15,0.021936145747454075,0.0003520709784906402,0.003423143381585579,0.003775214360076219,0.7861033122438472,0.7305275500783683,0.06900103090787131,0.6615265191704968
16,0.021074315323717268,0.0003995608981325446,0.003886098247775048,0.004285659145907593,0.8071776275675645,0.734813209224276,0.06940059180600386,0.6654126174182718
17,0.02032207339550421,0.00038736677783876274,0.0037802962444704507,0.004167663022309214,0.8274997009630687,0.7389808722465852,0.06978795858384262,0.6691929136627423
18,0.01619173099153556,0.00028659213130808204,0.0028066654638258387,0.0030932575951339207,0.8436914319546043,0.742074129841719,0.0700745507151507,0.671999579126568
19,0.006069659737979652,0.0001549497068470605,0.001525343338083544,0.0016802930449306046,0.849761091692584,0.7437544228866496,0.07022950042199776,0.6735249224646516
20,0.012045249872326165,0.0001289344880840455,0.0012732412007101926,0.001402175688794238,0.8618063415649101,0.7451565985754438,0.0703584349100818,0.6747981636653617
21,0.015369826827231384,0.00012869601120863976,0.001268571471578051,0.0013972674827866906,0.8771761683921415,0.7465538660582305,0.07048713092129044,0.6760667351369398
22,0.005684064847401362,6.867176557212514e-05,0.0006690183304649691,0.0007376900960370942,0.8828602332395429,0.7472915561542676,0.07055580268686257,0.6767357534674048
23,0.011595669543176196,0.00015144170448447506,0.001464688028063594,0.0016161297325480689,0.894455902782719,0.7489076858868157,0.07070724439134704,0.6782004414954683
24,0.01882227830503258,0.0002831338930979815,0.002748754511075689,0.0030318884041736706,0.9132781810877516,0.7519395742909893,0.07099037828444502,0.680949196006544
25,0.018721857089199396,0.00028293125343157016,0.002754570112553884,0.0030375013659854544,0.932000038176951,0.7549770756569748,0.07127330953787658,0.6837037661190979
26,0.01517579946171719,0.00020460905476507192,0.0020007652416772605,0.002205374296442332,0.9471758376386682,0.7571824499534171,0.07147791859264166,0.6857045313607751
27,0.011918460624389298,0.00014666451255517692,0.001438538644825535,0.001585203157380712,0.9590942982630575,0.7587676531107979,0.07162458310519684,0.6871430700056007
28,0.01029576470964828,0.0001307896692085901,0.0012835237514569053,0.0014143134206654954,0.9693900629727058,0.7601819665314633,0.07175537277440543,0.6884265937570576
29,0.00959168327425847,0.00014486407543126237,0.0014186598615191955,0.0015635239369504578,0.9789817462469643,0.7617454904684138,0.0719002368498367,0.6898452536185768
30,0.009136695198743976,0.00016863375061477732,0.0016426448901945803,0.0018112786408093578,0.9881184414457083,0.7635567691092231,0.07206887060045147,0.6914878985087715
31,0.008940608969177036,0.00017520810122697214,0.0016965548186922727,0.0018717629199192449,0.9970590504148853,0.7654285320291423,0.07224407870167844,0.6931844533274637
32,0.009196694454832234,0.00015533319543367566,0.0014984203989016117,0.0016537535943352874,1.0062557448697176,0.7670822856234776,0.07239941189711212,0.6946828737263653
33,0.009793281174186088,0.00012533897797504905,0.0012084727786272529,0.001333811756602302,1.0160490260439037,0.7684160973800799,0.07252475087508717,0.6958913465049925
34,0.010105298886643539,9.908170982447458e-05,0.0009556508480671293,0.0010547325578916039,1.0261543249305471,0.7694708299379714,0.07262383258491165,0.6968469973530597
35,0.00910178065750128,7.27872541936768e-05,0.000699840283233864,0.0007726275374275407,1.0352561055880485,0.770243457475399,0.07269661983910532,0.6975468376362935
