,E_pot_sum,E_rot_sum,E_trans_sum,E_kin_sum,cum_E_pot,cum_E_kin,cum_E_rot,cum_E_trans
0,0.0756323562334456,0.006998280309913167,0.07011789220135305,0.07711617251126622,0.0756323562334456,0.07711617251126622,0.006998280309913167,0.07011789220135305
1,0.05747676193444211,0.004746445188146015,0.04763746793324981,0.05238391312139582,0.1331091181678877,0.12950008563266205,0.011744725498059182,0.11775536013460286
2,0.042822360316056074,0.0024215467149854143,0.024642147364519244,0.027063694079504656,0.17593147848394378,0.1565637797121667,0.014166272213044596,0.1423975074991221
3,0.028113760138305875,0.000937444457912721,0.009708391868806857,0.010645836326719577,0.20404523862224966,0.1672096160388863,0.015103716670957317,0.15210589936792895
4,0.0132664163403186,0.0002526304607814742,0.00269007499049381,0.002942705451275284,0.21731165496256827,0.17015232149016157,0.015356347131738791,0.15479597435842277
5,0.0069234831930471,0.00012032885602348669,0.001465680917553779,0.0015860097735772658,0.22423513815561535,0.17173833126373883,0.015476675987762277,0.15626165527597655
6,0.008594648214167932,0.00014261498348979836,0.0016604160914259025,0.0018030310749157009,0.2328297863697833,0.17354136233865453,0.015619290971252075,0.15792207136740244
7,0.0070989272634390975,9.375642576318467e-05,0.001008227682894431,0.0011019841086576155,0.2399287136332224,0.17464334644731214,0.01571304739701526,0.15893029905029687
8,0.008763102048357034,8.290099654605779e-05,0.000844317610225551,0.0009272186067716088,0.24869181568157944,0.17557056505408375,0.015795948393561316,0.15977461666052242
9,0.011491841938030071,0.00016347521845744682,0.0017138213913352727,0.0018772966097927197,0.2601836576196095,0.17744786166387647,0.015959423612018762,0.1614884380518577
10,0.012798378061855239,0.00022720631061954314,0.0024230429108621334,0.0026502492214816767,0.27298203568146473,0.18009811088535815,0.016186629922638307,0.16391148096271982
11,0.01183496802621986,0.0001842836369904725,0.0019949114275302935,0.0021791950645207656,0.2848170037076846,0.18227730594987893,0.016370913559628778,0.16590639239025012
12,0.010013250314430925,0.00010514847550464383,0.0011457908073854966,0.0012509392828901405,0.2948302540221155,0.18352824523276906,0.016476062035133424,0.16705218319763562
13,0.008202947213295106,7.288090205831919e-05,0.0007681572488989677,0.0008410381509572869,0.3030332012354106,0.18436928338372635,0.01654894293719174,0.1678203404465346
14,0.00850549025758711,9.455197926498498e-05,0.0009725972273681285,0.0010671492066331133,0.31153869149299773,0.18543643259035947,0.016643494916456725,0.16879293767390272
15,0.011598264376249218,0.00014250307555917013,0.00149915987172017,0.0016416629472793402,0.32313695586924696,0.1870780955376388,0.016785997992015893,0.17029209754562288
16,0.013319113653148262,0.00021633867557602075,0.002282790002868679,0.0024991286784446995,0.3364560695223952,0.1895772242160835,0.017002336667591916,0.17257488754849157
17,0.012470141662666568,0.0003323144678617658,0.0034539228356334703,0.0037862373034952363,0.3489262111850618,0.19336346151957873,0.017334651135453683,0.17602881038412505
18,0.015574160037471172,0.0004521311651772752,0.004673111736382914,0.00512524290156019,0.364500371222533,0.19848870442113892,0.01778678230063096,0.18070192212050795
19,0.01977166339232081,0.0005341811765332082,0.005647179437394262,0.00618136061392747,0.3842720346148538,0.20467006503506638,0.01832096347716417,0.1863491015579022
20,0.02292971076153895,0.0005712540356413811,0.0063326399008202085,0.00690389393646159,0.40720174537639275,0.21157395897152798,0.01889221751280555,0.1926817414587224
21,0.022457775440860944,0.0004839439141660211,0.005552188471572108,0.0060361323857381285,0.42965952081725367,0.2176100913572661,0.019376161426971572,0.1982339299302945
22,0.017225375322341467,0.00026901134668814834,0.0030564000274778584,0.0033254113741660067,0.44688489613959514,0.22093550273143212,0.019645172773659722,0.20129032995777238
23,0.00955642153450533,0.00010360679063477946,0.0010851414570598478,0.0011887482476946273,0.45644131767410046,0.22212425097912675,0.0197487795642945,0.20237547141483223
24,0.008660889674686983,7.096236200241166e-05,0.0007299711255897193,0.0008009334875921312,0.46510220734878743,0.22292518446671888,0.019819741926296913,0.20310544254042195
25,0.009692556067865897,8.20271686099731e-05,0.0008783431341815363,0.0009603703027915094,0.47479476341665333,0.2238855547695104,0.019901769094906884,0.20398378567460348
26,0.008114402250284359,7.983140339517267e-05,0.0008543996691630748,0.0009342310725582474,0.4829091656669377,0.22481978584206863,0.019981600498302058,0.20483818534376655
27,0.005658157360977059,8.066007544679901e-05,0.000856465198694877,0.0009371252741416762,0.4885673230279148,0.2257569111162103,0.020062260573748856,0.20569465054246142
28,0.005346276249444748,8.532144232864752e-05,0.0008884236668295725,0.00097374510915822,0.4939135992773595,0.2267306562253685,0.020147582016077505,0.20658307420929098
29,0.00730520694163655,7.056738083933253e-05,0.0007303353529996929,0.0008009027338390254,0.5012188062189961,0.22753155895920754,0.020218149396916837,0.20731340956229066
30,0.008044214467066671,5.0473893160187116e-05,0.0005338023540386649,0.000584276247198852,0.5092630206860628,0.22811583520640638,0.020268623290077024,0.20784721191632932
31,0.007674193387792699,6.924102122912288e-05,0.0007299604823816027,0.0007992015036107256,0.5169372140738555,0.22891503671001712,0.020337864311306148,0.20857717239871093
32,0.007352185832828337,8.549405254196971e-05,0.000901599220277304,0.0009870932728192736,0.5242893999066839,0.22990212998283638,0.020423358363848117,0.20947877161898823
33,0.0073210911534169676,8.286427864595409e-05,0.0008767808289508448,0.000959645107596799,0.5316104910601008,0.23086177509043318,0.020506222642494073,0.21035555244793908
34,0.008361745346248745,9.54195831294961e-05,0.0010067700497915185,0.0011021896329210148,0.5399722364063496,0.2319639647233542,0.02060164222562357,0.2113623224977306
