rms_t0,rms_t1,rms,rms_avg,entropy,entropy_t0,entropy_t1
0.0,0.049977324263038546,3.4978507609183503e-05,0.016899056194500973,,0.0,0.049977324263038546
0.024988662131519273,0.07496598639455783,2.1094198967821983e-05,0.016899056194500973,,0.024988662131519273,0.07496598639455783
0.05,0.09997732426303856,2.5476946731457486e-05,0.016899056194500973,,0.05,0.09997732426303856
0.07498866213151928,0.12496598639455782,3.727582086003864e-05,0.016899056194500973,,0.07498866213151928,0.12496598639455782
0.1,0.14997732426303856,4.562387129457765e-05,0.016899056194500973,,0.1,0.14997732426303856
0.12498866213151927,0.17496598639455782,6.0875786210873134e-05,0.016899056194500973,,0.12498866213151927,0.17496598639455782
0.15,0.19997732426303855,7.084344623405009e-05,0.016899056194500973,,0.15,0.19997732426303855
0.17498866213151928,0.2249659863945578,6.126740227124371e-05,0.016899056194500973,,0.17498866213151928,0.2249659863945578
0.2,0.24997732426303854,4.957688955936488e-05,0.016899056194500973,,0.2,0.24997732426303854
0.22498866213151927,0.2749659863945578,5.03052776059854e-05,0.016899056194500973,,0.22498866213151927,0.2749659863945578
0.25,0.2999773242630385,5.24166689827225e-05,0.016899056194500973,,0.25,0.2999773242630385
0.2749886621315193,0.3249659863945578,5.6539332349117935e-05,0.016899056194500973,,0.2749886621315193,0.3249659863945578
0.3,0.34997732426303857,6.35465166285755e-05,0.016899056194500973,,0.3,0.34997732426303857
0.3249886621315193,0.3749659863945578,5.8031454908128345e-05,0.016899056194500973,,0.3249886621315193,0.3749659863945578
0.35,0.39997732426303856,4.713335119087579e-05,0.016899056194500973,,0.35,0.39997732426303856
0.37498866213151927,0.42496598639455785,4.318160950769598e-05,0.016899056194500973,,0.37498866213151927,0.42496598639455785
0.4,0.44997732426303855,4.645413149592212e-05,0.016899056194500973,,0.4,0.44997732426303855
0.42498866213151926,0.47496598639455784,4.802770086280675e-05,0.016899056194500973,,0.42498866213151926,0.47496598639455784
0.45,0.49997732426303854,3.660840472779778e-05,0.016899056194500973,,0.45,0.49997732426303854
0.4749886621315193,0.5249659863945578,3.9787399922450716e-05,0.016899056194500973,,0.4749886621315193,0.5249659863945578
0.5,0.5499773242630386,4.7349045136202966e-05,0.016899056194500973,,0.5,0.5499773242630386
0.5249886621315193,0.5749659863945579,8.224944319359522e-05,0.016899056194500973,,0.5249886621315193,0.5749659863945579
0.55,0.5999773242630385,0.00016221910105530324,0.016899056194500973,,0.55,0.5999773242630385
0.5749886621315192,0.6249659863945578,0.00023366236236928758,0.016899056194500973,,0.5749886621315192,0.6249659863945578
0.6,0.6499773242630386,0.00027922138480963415,0.016899056194500973,,0.6,0.6499773242630386
0.6249886621315193,0.6749659863945578,0.0003043929805895961,0.016899056194500973,,0.6249886621315193,0.6749659863945578
0.65,0.6999773242630386,0.00027068852713488185,0.016899056194500973,,0.65,0.6999773242630386
0.6749886621315193,0.7249659863945578,0.00021581314891814564,0.016899056194500973,,0.6749886621315193,0.7249659863945578
0.7,0.7499773242630385,0.00020981720398679488,0.016899056194500973,,0.7,0.7499773242630385
0.7249886621315192,0.7749659863945578,0.00019963825329640374,0.016899056194500973,,0.7249886621315192,0.7749659863945578
0.75,0.7999773242630386,0.00019636142826524568,0.016899056194500973,,0.75,0.7999773242630386
0.7749886621315193,0.8249659863945579,0.00020165566451139233,0.016899056194500973,,0.7749886621315193,0.8249659863945579
0.8,0.8499773242630385,0.0002006451527803813,0.016899056194500973,,0.8,0.8499773242630385
0.8249886621315192,0.8749659863945578,0.00018762699093770183,0.016899056194500973,,0.8249886621315192,0.8749659863945578
0.85,0.8999773242630386,0.00014250875511989197,0.016899056194500973,,0.85,0.8999773242630386
0.8749886621315193,0.9249659863945578,0.0001134520326172152,0.016899056194500973,,0.8749886621315193,0.9249659863945578
0.9,0.9499773242630386,0.00016732907701520592,0.016899056194500973,,0.9,0.9499773242630386
0.9249886621315193,0.9749659863945578,0.0008397854397155074,0.016899056194500973,,0.9249886621315193,0.9749659863945578
0.95,0.9999773242630385,0.0013741455341355052,0.016899056194500973,0.873542957591332,0.95,0.9999773242630385
0.9749886621315192,1.0249659863945577,0.001432141257488065,0.016899056194500973,0.873220365480219,0.9749886621315192,1.0249659863945577
1.0,1.0499773242630386,0.0010476095299267777,0.016899056194500973,0.8763485372553101,1.0,1.0499773242630386
1.0249886621315192,1.0749659863945578,0.0005518884052432686,0.016899056194500973,,1.0249886621315192,1.0749659863945578
1.05,1.0999773242630386,0.00030085315744078216,0.016899056194500973,,1.05,1.0999773242630386
1.0749886621315192,1.1249659863945578,0.000226106198419176,0.016899056194500973,,1.0749886621315192,1.1249659863945578
1.1,1.1499773242630384,0.0001601169949059126,0.016899056194500973,,1.1,1.1499773242630384
1.1249886621315193,1.1749659863945578,0.00012409707491185026,0.016899056194500973,,1.1249886621315193,1.1749659863945578
1.15,1.1999773242630385,0.00014238236678028177,0.016899056194500973,,1.15,1.1999773242630385
1.1749886621315193,1.224965986394558,0.0002080491070991023,0.016899056194500973,,1.1749886621315193,1.224965986394558
1.2,1.2499773242630385,0.00022695478383139323,0.016899056194500973,,1.2,1.2499773242630385
1.2249886621315194,1.2749659863945577,0.0002325246445558652,0.016899056194500973,,1.2249886621315194,1.2749659863945577
1.25,1.2999773242630386,0.0010718590630640226,0.016899056194500973,0.8418085414440225,1.25,1.2999773242630386
1.2749886621315192,1.3249659863945578,0.0011644378895219812,0.016899056194500973,0.8319541087680045,1.2749886621315192,1.3249659863945578
