,t0,LZ,dt_LZ,IOI
0.0,0.0,0.02094012249815865,0.0,1.3333333333333333
4.0,4.0,0.023931568569324175,0.0007478615177913808,0.4
8.0,8.0,0.038888798925151784,0.0037393075889569022,0.2222222222222222
12.0,12.0,0.023931568569324175,-0.0037393075889569022,0.4
16.0,16.0,0.038888798925151784,0.0037393075889569022,0.21052631578947367
20.0,20.0,0.029914460711655218,-0.0022435845533741415,0.3333333333333333
24.0,24.0,0.029914460711655218,0.0,0.36363636363636365
28.0,28.0,0.026923014640489698,-0.0007478615177913799,0.3333333333333333
32.0,32.0,0.03290590678282074,0.0014957230355827598,0.2857142857142857
36.0,36.0,0.05085458320981387,0.004487169106748283,0.11428571428571428
40.0,40.0,0.06581181356564147,0.0037393075889569014,0.10256410256410256
44.0,44.0,0.0418802449963173,-0.005982892142331043,0.25
48.0,48.0,0.029914460711655218,-0.0029914460711655214,0.3333333333333333
52.0,52.0,0.04786313713864835,0.004487169106748283,0.2222222222222222
56.0,56.0,0.038888798925151784,-0.0022435845533741415,0.2222222222222222
60.0,60.0,0.02094012249815865,-0.004487169106748283,0.5714285714285714
64.0,64.0,0.029914460711655218,0.0022435845533741415,0.4
68.0,68.0,0.026923014640489698,-0.0007478615177913799,0.4
72.0,72.0,0.029914460711655218,0.0007478615177913799,0.26666666666666666
76.0,76.0,0.03290590678282074,0.0007478615177913799,0.2857142857142857
80.0,80.0,0.0418802449963173,0.0022435845533741415,0.26666666666666666
84.0,84.0,0.0418802449963173,0.0,0.2222222222222222
88.0,88.0,0.04487169106748283,0.0007478615177913817,0.18181818181818182
92.0,92.0,0.04487169106748283,0.0,0.16
96.0,96.0,0.05085458320981387,0.0014957230355827598,0.13793103448275862
100.0,100.0,0.05085458320981387,0.0,0.13333333333333333
104.0,104.0,0.056837475352144916,0.0014957230355827616,0.10526315789473684
108.0,108.0,0.06282036749447596,0.0014957230355827616,0.09523809523809523
112.0,112.0,0.06282036749447596,0.0,0.125
116.0,116.0,0.05085458320981387,-0.002991446071165523,0.19047619047619047
120.0,120.0,0.03290590678282074,-0.004487169106748283,0.4
