Time, Value
13.742490171661377,3
29.278079809265137,5
56.75253997329712,3
69.20468893896485,1
79.78833700953675,2
87.79613903242493,4
91.11454779400634,5
113.18215091989136,4
132.63218494659424,5
137.58654208392335,6
151.61965898664857,5
173.94797785313415,4
178.0929908550415,3
