rms_t0,rms_t1,rms,rms_avg,entropy,entropy_t0,entropy_t1
0.0,0.049979166666666665,0.00119213858893796,0.009079200416328481,0.7844636118067471,0.0,0.049979166666666665
0.025,0.07497916666666667,0.0015204021036375347,0.009079200416328481,0.773239816373903,0.025,0.07497916666666667
0.05,0.09997916666666666,0.0011769605596111845,0.009079200416328481,0.7741615878537618,0.05,0.09997916666666666
0.075,0.12497916666666667,0.0007834053108557416,0.009079200416328481,0.7566604653951964,0.075,0.12497916666666667
0.1,0.14997916666666666,0.0007792470686804385,0.009079200416328481,0.7067434493284346,0.1,0.14997916666666666
0.125,0.17497916666666666,0.0007270605632493639,0.009079200416328481,0.6211878022491049,0.125,0.17497916666666666
0.15,0.19997916666666668,0.0005199417456789227,0.009079200416328481,,0.15,0.19997916666666668
0.175,0.22497916666666667,0.0005252777139137644,0.009079200416328481,0.5301486830083784,0.175,0.22497916666666667
0.2,0.24997916666666667,0.00042194454182939434,0.009079200416328481,0.5910206683046737,0.2,0.24997916666666667
0.225,0.27497916666666666,0.0001897422038341901,0.009079200416328481,,0.225,0.27497916666666666
0.25,0.2999791666666667,0.00017352928590516224,0.009079200416328481,,0.25,0.2999791666666667
0.275,0.32497916666666665,0.00018789576399756087,0.009079200416328481,,0.275,0.32497916666666665
0.3,0.3499791666666667,0.0001782885839529099,0.009079200416328481,,0.3,0.3499791666666667
0.325,0.37497916666666664,0.00015047189145109212,0.009079200416328481,,0.325,0.37497916666666664
0.35,0.39997916666666666,0.0001220851008369382,0.009079200416328481,,0.35,0.39997916666666666
0.375,0.4249791666666667,9.08603608527592e-05,0.009079200416328481,,0.375,0.4249791666666667
0.4,0.44997916666666665,6.557367804600219e-05,0.009079200416328481,,0.4,0.44997916666666665
0.425,0.4749791666666667,6.269363397480323e-05,0.009079200416328481,,0.425,0.4749791666666667
0.45,0.49997916666666664,7.899087307260134e-05,0.009079200416328481,,0.45,0.49997916666666664
0.475,0.5249791666666667,7.795290124126176e-05,0.009079200416328481,,0.475,0.5249791666666667
0.5,0.5499791666666667,5.796928783455197e-05,0.009079200416328481,,0.5,0.5499791666666667
0.525,0.5749791666666667,8.094243550459015e-05,0.009079200416328481,,0.525,0.5749791666666667
0.55,0.5999791666666666,8.539089376379798e-05,0.009079200416328481,,0.55,0.5999791666666666
0.575,0.6249791666666666,6.701466124845934e-05,0.009079200416328481,,0.575,0.6249791666666666
0.6,0.6499791666666667,6.34156076076378e-05,0.009079200416328481,,0.6,0.6499791666666667
0.625,0.6749791666666667,5.706032619682847e-05,0.009079200416328481,,0.625,0.6749791666666667
0.65,0.6999791666666667,6.203028134988831e-05,0.009079200416328481,,0.65,0.6999791666666667
0.675,0.7249791666666666,6.017296452266071e-05,0.009079200416328481,,0.675,0.7249791666666666
0.7,0.7499791666666666,5.226742981611971e-05,0.009079200416328481,,0.7,0.7499791666666666
0.725,0.7749791666666667,4.91071007436144e-05,0.009079200416328481,,0.725,0.7749791666666667
0.75,0.7999791666666667,5.161954047719895e-05,0.009079200416328481,,0.75,0.7999791666666667
0.775,0.8249791666666667,5.652024045534855e-05,0.009079200416328481,,0.775,0.8249791666666667
0.8,0.8499791666666666,5.398073228771146e-05,0.009079200416328481,,0.8,0.8499791666666666
0.825,0.8749791666666666,4.936798642186353e-05,0.009079200416328481,,0.825,0.8749791666666666
0.85,0.8999791666666667,4.1655135165733187e-05,0.009079200416328481,,0.85,0.8999791666666667
0.875,0.9249791666666667,4.492853006815359e-05,0.009079200416328481,,0.875,0.9249791666666667
0.9,0.9499791666666667,5.509880965472316e-05,0.009079200416328481,,0.9,0.9499791666666667
0.925,0.9749791666666666,5.282671992705561e-05,0.009079200416328481,,0.925,0.9749791666666666
0.95,0.9999791666666666,0.0002856895779095983,0.009079200416328481,,0.95,0.9999791666666666
0.975,1.0249791666666668,0.021655754213002823,0.009079200416328481,0.7760894635326399,0.975,1.0249791666666668
1.0,1.0499791666666667,0.024537247525688328,0.009079200416328481,0.7705745488519012,1.0,1.0499791666666667
1.025,1.0749791666666666,0.0128581704714534,0.009079200416328481,0.7669829864903146,1.025,1.0749791666666666
1.05,1.0999791666666667,0.006463011622844568,0.009079200416328481,0.74517524716063,1.05,1.0999791666666667
1.075,1.1249791666666666,0.004917575780263539,0.009079200416328481,0.6968985664608602,1.075,1.1249791666666666
1.1,1.1499791666666668,0.004277746900185936,0.009079200416328481,0.6015402891690328,1.1,1.1499791666666668
1.125,1.1749791666666667,0.002223469479968928,0.009079200416328481,0.6365519420510091,1.125,1.1749791666666667
1.15,1.1999791666666666,0.0018669478468221325,0.009079200416328481,0.5192955952524348,1.15,1.1999791666666666
1.175,1.2249791666666667,0.0016259926722106094,0.009079200416328481,0.5004244843970379,1.175,1.2249791666666667
1.2,1.2499791666666666,0.0007027555622368217,0.009079200416328481,0.5747086037203034,1.2,1.2499791666666666
1.225,1.2749791666666668,0.0005356416148956173,0.009079200416328481,0.5676507497174643,1.225,1.2749791666666668
1.25,1.2999791666666667,0.0004900002675021251,0.009079200416328481,0.5388312964234677,1.25,1.2999791666666667
1.275,1.3249791666666666,0.00041110991738470574,0.009079200416328481,0.5389582716306939,1.275,1.3249791666666666
1.3,1.3499791666666667,0.00036310720256553503,0.009079200416328481,,1.3,1.3499791666666667
1.325,1.3749791666666666,0.00026238345984415086,0.009079200416328481,,1.325,1.3749791666666666
1.35,1.3999791666666668,0.00016845741229164506,0.009079200416328481,,1.35,1.3999791666666668
1.375,1.4249791666666667,0.00012157198420895704,0.009079200416328481,,1.375,1.4249791666666667
