,t0,LZ,dt_LZ,IOI
0.0,0.0,0.02094012249815865,0.0,0.4444444444444444
4.0,4.0,0.05085458320981387,0.0074786151779138044,0.14285714285714285
8.0,8.0,0.056837475352144916,0.0014957230355827616,0.13793103448275862
12.0,12.0,0.05085458320981387,-0.0014957230355827616,0.14814814814814814
16.0,16.0,0.059828921423310436,0.0022435845533741415,0.13333333333333333
20.0,20.0,0.05085458320981387,-0.0022435845533741415,0.18181818181818182
24.0,24.0,0.038888798925151784,-0.0029914460711655214,0.18181818181818182
28.0,28.0,0.04487169106748283,0.0014957230355827616,0.19047619047619047
32.0,32.0,0.035897352853986264,-0.0022435845533741415,0.25
36.0,36.0,0.04786313713864835,0.0029914460711655214,0.18181818181818182
40.0,40.0,0.0418802449963173,-0.0014957230355827616,0.25
44.0,44.0,0.038888798925151784,-0.0007478615177913799,0.2222222222222222
48.0,48.0,0.04487169106748283,0.0014957230355827616,0.2
52.0,52.0,0.04786313713864835,0.0007478615177913799,0.16
56.0,56.0,0.05085458320981387,0.0007478615177913799,0.14814814814814814
60.0,60.0,0.038888798925151784,-0.0029914460711655214,0.21052631578947367
64.0,64.0,0.0418802449963173,0.0007478615177913799,0.19047619047619047
68.0,68.0,0.04786313713864835,0.0014957230355827616,0.15384615384615385
72.0,72.0,0.04786313713864835,0.0,0.12121212121212122
76.0,76.0,0.04487169106748283,-0.0007478615177913799,0.2222222222222222
80.0,80.0,0.029914460711655218,-0.003739307588956903,0.4
84.0,84.0,0.038888798925151784,0.0022435845533741415,0.2
88.0,88.0,0.038888798925151784,0.0,0.18181818181818182
92.0,92.0,0.053846029280979396,0.003739307588956903,0.13793103448275862
96.0,96.0,0.053846029280979396,0.0,0.13333333333333333
100.0,100.0,0.04487169106748283,-0.0022435845533741415,0.21052631578947367
