,t0,LZ,dt_LZ,IOI
0.0,0.0,0.02094012249815865,0.0,0.8
4.0,4.0,0.026923014640489698,0.0014957230355827616,0.5
8.0,8.0,0.04487169106748283,0.004487169106748283,0.21052631578947367
12.0,12.0,0.026923014640489698,-0.004487169106748283,0.5
16.0,16.0,0.035897352853986264,0.0022435845533741415,0.26666666666666666
20.0,20.0,0.02094012249815865,-0.003739307588956903,0.4444444444444444
24.0,24.0,0.023931568569324175,0.0007478615177913808,0.5714285714285714
28.0,28.0,0.035897352853986264,0.0029914460711655223,0.25
32.0,32.0,0.029914460711655218,-0.0014957230355827616,0.3333333333333333
36.0,36.0,0.023931568569324175,-0.0014957230355827607,0.4444444444444444
40.0,40.0,0.023931568569324175,0.0,0.5714285714285714
44.0,44.0,0.038888798925151784,0.0037393075889569022,0.2857142857142857
48.0,48.0,0.023931568569324175,-0.0037393075889569022,0.5
52.0,52.0,0.035897352853986264,0.0029914460711655223,0.26666666666666666
56.0,56.0,0.03290590678282074,-0.0007478615177913817,0.36363636363636365
60.0,60.0,0.03290590678282074,0.0,0.2222222222222222
64.0,64.0,0.035897352853986264,0.0007478615177913817,0.13793103448275862
68.0,68.0,0.038888798925151784,0.0007478615177913799,0.2
72.0,72.0,0.04487169106748283,0.0014957230355827616,0.2
76.0,76.0,0.026923014640489698,-0.004487169106748283,0.36363636363636365
80.0,80.0,0.03290590678282074,0.0014957230355827598,0.3333333333333333
84.0,84.0,0.026923014640489698,-0.0014957230355827598,0.5
88.0,88.0,0.023931568569324175,-0.0007478615177913808,0.4444444444444444
92.0,92.0,0.038888798925151784,0.0037393075889569022,0.3076923076923077
96.0,96.0,0.03290590678282074,-0.0014957230355827616,0.36363636363636365
100.0,100.0,0.023931568569324175,-0.0022435845533741406,0.4444444444444444
104.0,104.0,0.03290590678282074,0.0022435845533741406,0.3333333333333333
108.0,108.0,0.029914460711655218,-0.0007478615177913799,0.36363636363636365
112.0,112.0,0.029914460711655218,0.0,0.36363636363636365
116.0,116.0,0.023931568569324175,-0.0014957230355827607,0.4444444444444444
120.0,120.0,0.03290590678282074,0.0022435845533741406,0.4444444444444444
124.0,124.0,0.02094012249815865,-0.0029914460711655214,0.5
128.0,128.0,0.035897352853986264,0.003739307588956903,0.26666666666666666
132.0,132.0,0.026923014640489698,-0.0022435845533741415,0.5714285714285714
136.0,136.0,0.038888798925151784,0.0029914460711655214,0.3076923076923077
140.0,140.0,0.026923014640489698,-0.0029914460711655214,0.25
144.0,144.0,0.03290590678282074,0.0014957230355827598,0.2857142857142857
148.0,148.0,0.035897352853986264,0.0007478615177913817,0.26666666666666666
152.0,152.0,0.035897352853986264,0.0,0.25
156.0,156.0,0.026923014640489698,-0.0022435845533741415,0.3333333333333333
160.0,160.0,0.023931568569324175,-0.0007478615177913808,0.36363636363636365
164.0,164.0,0.035897352853986264,0.0029914460711655223,0.25
168.0,168.0,0.029914460711655218,-0.0014957230355827616,0.4444444444444444
172.0,172.0,0.03290590678282074,0.0007478615177913799,0.25
176.0,176.0,0.04786313713864835,0.003739307588956903,0.17391304347826086
180.0,180.0,0.053846029280979396,0.0014957230355827616,0.14814814814814814
184.0,184.0,0.059828921423310436,0.0014957230355827598,0.14285714285714285
188.0,188.0,0.038888798925151784,-0.005235030624539663,0.14285714285714285
192.0,192.0,0.056837475352144916,0.004487169106748283,0.14285714285714285
196.0,196.0,0.04786313713864835,-0.0022435845533741415,0.14285714285714285
200.0,200.0,0.053846029280979396,0.0014957230355827616,0.14285714285714285
