,t0,LZ,dt_LZ,IOI
0.0,0.0,0.008974338213496566,0.0,4.0
4.0,4.0,0.005982892142331044,-0.0007478615177913806,0.0
8.0,8.0,0.005982892142331044,0.0,0.0
12.0,12.0,0.008974338213496566,0.0007478615177913806,4.0
16.0,16.0,0.005982892142331044,-0.0007478615177913806,0.0
20.0,20.0,0.005982892142331044,0.0,0.0
24.0,24.0,0.005982892142331044,0.0,0.0
28.0,28.0,0.005982892142331044,0.0,0.0
32.0,32.0,0.011965784284662087,0.001495723035582761,4.0
36.0,36.0,0.005982892142331044,-0.001495723035582761,0.0
40.0,40.0,0.005982892142331044,0.0,0.0
44.0,44.0,0.005982892142331044,0.0,0.0
48.0,48.0,0.005982892142331044,0.0,0.0
52.0,52.0,0.005982892142331044,0.0,0.0
56.0,56.0,0.008974338213496566,0.0007478615177913806,4.0
60.0,60.0,0.005982892142331044,-0.0007478615177913806,0.0
64.0,64.0,0.005982892142331044,0.0,0.0
68.0,68.0,0.005982892142331044,0.0,0.0
72.0,72.0,0.005982892142331044,0.0,0.0
76.0,76.0,0.008974338213496566,0.0007478615177913806,4.0
80.0,80.0,0.008974338213496566,0.0,4.0
84.0,84.0,0.011965784284662087,0.0007478615177913804,4.0
88.0,88.0,0.005982892142331044,-0.001495723035582761,0.0
92.0,92.0,0.005982892142331044,0.0,0.0
96.0,96.0,0.005982892142331044,0.0,0.0
100.0,100.0,0.005982892142331044,0.0,0.0
104.0,104.0,0.005982892142331044,0.0,0.0
108.0,108.0,0.005982892142331044,0.0,0.0
112.0,112.0,0.005982892142331044,0.0,0.0
116.0,116.0,0.005982892142331044,0.0,0.0
120.0,120.0,0.005982892142331044,0.0,0.0
124.0,124.0,0.005982892142331044,0.0,0.0
128.0,128.0,0.005982892142331044,0.0,0.0
132.0,132.0,0.011965784284662087,0.001495723035582761,4.0
136.0,136.0,0.017948676426993132,0.0014957230355827611,2.0
140.0,140.0,0.005982892142331044,-0.0029914460711655223,0.0
144.0,144.0,0.005982892142331044,0.0,0.0
148.0,148.0,0.005982892142331044,0.0,0.0
152.0,152.0,0.005982892142331044,0.0,0.0
156.0,156.0,0.008974338213496566,0.0007478615177913806,4.0
160.0,160.0,0.008974338213496566,0.0,4.0
164.0,164.0,0.005982892142331044,-0.0007478615177913806,0.0
168.0,168.0,0.005982892142331044,0.0,0.0
172.0,172.0,0.005982892142331044,0.0,0.0
176.0,176.0,0.011965784284662087,0.001495723035582761,4.0
180.0,180.0,0.008974338213496566,-0.0007478615177913804,4.0
184.0,184.0,0.011965784284662087,0.0007478615177913804,2.0
188.0,188.0,0.005982892142331044,-0.001495723035582761,0.0
192.0,192.0,0.005982892142331044,0.0,0.0
196.0,196.0,0.005982892142331044,0.0,0.0
200.0,200.0,0.005982892142331044,0.0,0.0
204.0,204.0,0.005982892142331044,0.0,0.0
208.0,208.0,0.005982892142331044,0.0,0.0
212.0,212.0,0.005982892142331044,0.0,0.0
216.0,216.0,0.005982892142331044,0.0,0.0
220.0,220.0,0.014957230355827609,0.0022435845533741415,2.0
224.0,224.0,0.005982892142331044,-0.0022435845533741415,0.0
228.0,228.0,0.008974338213496566,0.0007478615177913806,4.0
232.0,232.0,0.005982892142331044,-0.0007478615177913806,0.0
236.0,236.0,0.008974338213496566,0.0007478615177913806,4.0
240.0,240.0,0.005982892142331044,-0.0007478615177913806,0.0
244.0,244.0,0.008974338213496566,0.0007478615177913806,4.0
248.0,248.0,0.005982892142331044,-0.0007478615177913806,0.0
252.0,252.0,0.005982892142331044,0.0,0.0
256.0,256.0,0.011965784284662087,0.001495723035582761,2.0
260.0,260.0,0.014957230355827609,0.0007478615177913804,1.3333333333333333
264.0,264.0,0.011965784284662087,-0.0007478615177913804,1.3333333333333333
268.0,268.0,0.008974338213496566,-0.0007478615177913804,4.0
272.0,272.0,0.017948676426993132,0.0022435845533741415,1.3333333333333333
276.0,276.0,0.017948676426993132,0.0,1.0
280.0,280.0,0.017948676426993132,0.0,1.3333333333333333
284.0,284.0,0.014957230355827609,-0.0007478615177913808,2.0
288.0,288.0,0.014957230355827609,0.0,2.0
292.0,292.0,0.005982892142331044,-0.0022435845533741415,0.0
296.0,296.0,0.005982892142331044,0.0,0.0
300.0,300.0,0.005982892142331044,0.0,0.0
304.0,304.0,0.005982892142331044,0.0,0.0
308.0,308.0,0.005982892142331044,0.0,0.0
312.0,312.0,0.005982892142331044,0.0,0.0
316.0,316.0,0.005982892142331044,0.0,0.0
320.0,320.0,0.005982892142331044,0.0,0.0
324.0,324.0,0.005982892142331044,0.0,0.0
328.0,328.0,0.005982892142331044,0.0,0.0
332.0,332.0,0.008974338213496566,0.0007478615177913806,4.0
336.0,336.0,0.023931568569324175,0.0037393075889569022,1.0
340.0,340.0,0.011965784284662087,-0.002991446071165522,4.0
344.0,344.0,0.005982892142331044,-0.001495723035582761,0.0
348.0,348.0,0.008974338213496566,0.0007478615177913806,4.0
352.0,352.0,0.005982892142331044,-0.0007478615177913806,0.0
356.0,356.0,0.017948676426993132,0.0029914460711655223,1.0
360.0,360.0,0.011965784284662087,-0.0014957230355827611,2.0
364.0,364.0,0.017948676426993132,0.0014957230355827611,1.3333333333333333
