,t0,LZ,dt_LZ,IOI
0.0,0.0,0.014957230355827609,0.0,1.3333333333333333
4.0,4.0,0.017948676426993132,0.0007478615177913808,0.5714285714285714
8.0,8.0,0.02094012249815865,0.0007478615177913799,0.5714285714285714
12.0,12.0,0.017948676426993132,-0.0007478615177913799,0.8
16.0,16.0,0.014957230355827609,-0.0007478615177913808,1.3333333333333333
20.0,20.0,0.029914460711655218,0.0037393075889569022,0.4444444444444444
24.0,24.0,0.014957230355827609,-0.0037393075889569022,0.8
28.0,28.0,0.017948676426993132,0.0007478615177913808,0.8
32.0,32.0,0.026923014640489698,0.0022435845533741415,0.4
36.0,36.0,0.029914460711655218,0.0007478615177913799,0.5
40.0,40.0,0.026923014640489698,-0.0007478615177913799,0.4
44.0,44.0,0.026923014640489698,0.0,0.4
48.0,48.0,0.023931568569324175,-0.0007478615177913808,0.5714285714285714
52.0,52.0,0.035897352853986264,0.0029914460711655223,0.3076923076923077
56.0,56.0,0.023931568569324175,-0.0029914460711655223,0.4
60.0,60.0,0.014957230355827609,-0.0022435845533741415,1.0
64.0,64.0,0.026923014640489698,0.0029914460711655223,0.36363636363636365
68.0,68.0,0.026923014640489698,0.0,0.5714285714285714
72.0,72.0,0.03290590678282074,0.0014957230355827598,0.2857142857142857
76.0,76.0,0.038888798925151784,0.0014957230355827616,0.26666666666666666
80.0,80.0,0.026923014640489698,-0.0029914460711655214,0.4444444444444444
84.0,84.0,0.02094012249815865,-0.0014957230355827616,1.0
88.0,88.0,0.02094012249815865,0.0,0.4444444444444444
92.0,92.0,0.02094012249815865,0.0,0.6666666666666666
96.0,96.0,0.026923014640489698,0.0014957230355827616,0.5
100.0,100.0,0.029914460711655218,0.0007478615177913799,0.4
104.0,104.0,0.03290590678282074,0.0007478615177913799,0.3076923076923077
108.0,108.0,0.029914460711655218,-0.0007478615177913799,0.3333333333333333
112.0,112.0,0.026923014640489698,-0.0007478615177913799,0.4
116.0,116.0,0.035897352853986264,0.0022435845533741415,0.2222222222222222
120.0,120.0,0.053846029280979396,0.004487169106748283,0.14814814814814814
124.0,124.0,0.03290590678282074,-0.005235030624539665,0.25
128.0,128.0,0.0418802449963173,0.0022435845533741415,0.18181818181818182
132.0,132.0,0.04487169106748283,0.0007478615177913817,0.16
136.0,136.0,0.04786313713864835,0.0007478615177913799,0.17391304347826086
140.0,140.0,0.053846029280979396,0.0014957230355827616,0.16
144.0,144.0,0.05085458320981387,-0.0007478615177913817,0.16
148.0,148.0,0.017948676426993132,-0.008226476695705184,2.0
152.0,152.0,0.029914460711655218,0.0029914460711655214,0.4
156.0,156.0,0.02094012249815865,-0.0022435845533741415,0.4444444444444444
160.0,160.0,0.026923014640489698,0.0014957230355827616,0.5
164.0,164.0,0.03290590678282074,0.0014957230355827598,0.4
168.0,168.0,0.03290590678282074,0.0,0.3076923076923077
172.0,172.0,0.038888798925151784,0.0014957230355827616,0.26666666666666666
176.0,176.0,0.035897352853986264,-0.0007478615177913799,0.2857142857142857
180.0,180.0,0.04786313713864835,0.0029914460711655214,0.18181818181818182
184.0,184.0,0.05085458320981387,0.0007478615177913799,0.2222222222222222
188.0,188.0,0.029914460711655218,-0.005235030624539663,0.3333333333333333
192.0,192.0,0.03290590678282074,0.0007478615177913799,0.4444444444444444
196.0,196.0,0.023931568569324175,-0.0022435845533741406,0.4444444444444444
200.0,200.0,0.026923014640489698,0.0007478615177913808,0.5
204.0,204.0,0.03290590678282074,0.0014957230355827598,0.3333333333333333
208.0,208.0,0.04487169106748283,0.002991446071165523,0.2222222222222222
212.0,212.0,0.03290590678282074,-0.002991446071165523,0.23529411764705882
216.0,216.0,0.0418802449963173,0.0022435845533741415,0.23529411764705882
220.0,220.0,0.04786313713864835,0.0014957230355827616,0.21052631578947367
224.0,224.0,0.05085458320981387,0.0007478615177913799,0.2
228.0,228.0,0.0418802449963173,-0.0022435845533741415,0.2222222222222222
232.0,232.0,0.053846029280979396,0.002991446071165523,0.13793103448275862
236.0,236.0,0.053846029280979396,0.0,0.15384615384615385
240.0,240.0,0.035897352853986264,-0.004487169106748283,0.36363636363636365
244.0,244.0,0.038888798925151784,0.0007478615177913799,0.21052631578947367
248.0,248.0,0.04487169106748283,0.0014957230355827616,0.2222222222222222
252.0,252.0,0.03290590678282074,-0.002991446071165523,0.3333333333333333
256.0,256.0,0.03290590678282074,0.0,0.26666666666666666
260.0,260.0,0.04487169106748283,0.002991446071165523,0.23529411764705882
264.0,264.0,0.029914460711655218,-0.003739307588956903,0.26666666666666666
