,t0,var
0.0,0.0,16.02673217300619
4.35374149659864,4.35374149659864,15.45842875578282
8.70748299319728,8.70748299319728,19.490081578763157
13.061224489795919,13.061224489795919,20.124417745359786
17.41496598639456,17.41496598639456,20.759765183161843
21.768707482993197,21.768707482993197,23.121900435945463
26.122448979591837,26.122448979591837,20.829206225597225
30.476190476190474,30.476190476190474,21.568355128421356
34.82993197278912,34.82993197278912,23.8421299138192
39.183673469387756,39.183673469387756,25.390566272582344
43.53741496598639,43.53741496598639,25.35894215062601
47.89115646258504,47.89115646258504,24.764931420402956
52.244897959183675,52.244897959183675,10.751224810018476
56.59863945578231,56.59863945578231,14.670409194011478
60.95238095238095,60.95238095238095,23.66807423636541
65.3061224489796,65.3061224489796,24.434255537981315
69.65986394557824,69.65986394557824,18.66390257750511
74.01360544217687,74.01360544217687,13.696853697693397
78.36734693877551,78.36734693877551,16.105208476975044
82.72108843537416,82.72108843537416,17.81877368794948
87.07482993197279,87.07482993197279,19.538718017139768
91.42857142857143,91.42857142857143,21.38675457416693
95.78231292517007,95.78231292517007,23.59526336321323
100.1360544217687,100.1360544217687,24.435274928837934
104.48979591836735,104.48979591836735,24.62327068473359
