,Time,Position X,Position Y,Position Z,Velocity X,Velocity Y,Velocity Z,Filtered Acc X,Filtered Acc Y,Filtered Axx Z
0,43.335,0.0,0.0,0.0,0.0,0.0,0.0,-5.59575114446803e-05,0.00103421248215033,-0.0001663740241532732
1,43.3418,-6.241083689333186e-08,1.0474755278965094e-06,-1.685557460310642e-07,-1.83561284980432e-05,0.00030808103761669457,-4.9575219420913167e-05,-0.0004945731308190063,0.008205647193405025,-0.0013204687701248324
2,43.3485,-4.79807477261094e-07,7.5356926336463585e-06,-1.2136807739524442e-06,-0.00010623988355199509,0.0016287001879796543,-0.00026240240085402555,-0.0021805459702516484,0.031993062024320784,-0.005157839512551891
3,43.3553,-2.1887040245605665e-06,3.172895053889084e-05,-5.1180071588582806e-06,-0.00039637674800679435,0.0054869639017998476,-0.0008859288888244381,-0.006521138284666281,0.08372264570885075,-0.013542750752294283
4,43.362,-7.22572956074123e-06,9.630307124887638e-05,-1.5566934558289873e-05,-0.0011072129642854586,0.013788893026547865,-0.0022331539169750366,-0.015116211402229436,0.16898218197761194,-0.027465822493507812
5,43.3688,-1.9787819509571063e-05,0.00024149273963310365,-3.914250397637082e-05,-0.002587519373606558,0.0289139506158822,-0.00470083708834456,-0.029280625237777316,0.2846433017304114,-0.04654407569293045
6,43.3755,-4.5811866933642914e-05,0.000512748225108554,-8.336582760887431e-05,-0.0051808529917855345,0.05205783609318149,-0.008500155040756725,-0.04965860867616198,0.4198401386426912,-0.06910446503338437
7,43.3823,-9.527894094732512e-05,0.000977716041066713,-0.00015950423568248588,-0.00936828642400685,0.08469740389454525,-0.01389349439266383,-0.0759294431356885,0.5590744634646905,-0.09265069906170008
8,43.389,-0.00017812803709214834,0.0016822238987479273,-0.00027540535864900985,-0.015362787052051852,0.12560344914455576,-0.020703855746585963,-0.10653889952466675,0.6860765081839995,-0.11465186478398612
9,43.3958,-0.0003103831135569033,0.0027033523127869092,-0.0004443071963077507,-0.023535764849356038,0.17472843733757007,-0.028973155329526254,-0.13858221718773686,0.7872631071918254,-0.13335810153065694
10,43.4025,-0.0005018183091850129,0.004054667214625843,-0.0006694181194297525,-0.033609069666479245,0.22864914530078814,-0.03822413515463185,-0.16804202879094693,0.8540449562506799,-0.14823515559139885
11,43.4093,-0.0007709984904900476,0.005806511419527987,-0.0009642631739439203,-0.04556157189384414,0.28659915025879,-0.0484949985260266,-0.1904332743532212,0.8839715025093223,-0.15980501797021582
12,43.416,-0.001119463739918351,0.007920958673695574,-0.0013253293221322311,-0.0584579055475174,0.3445791345678218,-0.05928594123175783,-0.20212196488956177,0.8808980505703599,-0.16866361577181968
13,43.4228,-0.0015627998442304418,0.010460710868641962,-0.0017673492945983584,-0.071935066308875,0.40240680512169164,-0.07071993302288093,-0.20208036844147517,0.8534493971496391,-0.17426070212392708
14,43.4295,-0.002088077124150029,0.013340078558312275,-0.002279649972753153,-0.08486412172693866,0.4571059380641124,-0.08220564254582771,-0.1914708980749246,0.8115533699328339,-0.1753561402077889
15,43.4363,-0.002706078515701894,0.016626939745404353,-0.0028780806459074706,-0.09690099343522846,0.5096179404916041,-0.09380337897000643,-0.16953478529179805,0.7633684021614764,-0.17247914995604036
16,43.443,-0.0033882795097852146,0.020204051131318693,-0.0035442104996026976,-0.106741094350988,0.558176503065705,-0.10504135347647718,-0.1299908995185421,0.7147197630848083,-0.16959681438095467
17,43.4498,-0.004135934788215573,0.024156625239450738,-0.004297303665977858,-0.11315751695188163,0.6043452934427848,-0.11645663663368584,-0.062448222700398355,0.6699585922401852,-0.17276640065228605
18,43.4565,-0.004896255470286582,0.028349048702450946,-0.005117148579425146,-0.11380388068142322,0.6471243970059644,-0.12827318827613357,0.04277336973040062,0.6322069444782743,-0.18692104087917177
19,43.4633,-0.0056437364012346565,0.03288947571729364,-0.006034792907828816,-0.10604345195041624,0.6882953132422096,-0.14162220243089327,0.1899747184069361,0.6025769022648336,-0.2134379638526988
20,43.47,-0.006292178213739294,0.03763111623825793,-0.007034638451414577,-0.08752126820015974,0.7271197676421988,-0.15683915386326786,0.3738274030822228,0.5792119219643747,-0.24975523279461806
21,43.4768,-0.006779665448507245,0.042704341392063146,-0.00816238962039339,-0.05585733026103671,0.7650052775949885,-0.17485236642469815,0.575826446425379,0.5570371585004978,-0.29049079357928104
22,43.4835,-0.007006305561172351,0.04794935261689152,-0.009402083296435212,-0.01179643471360007,0.8006697148905904,-0.19520544731901074,0.7653559281427926,0.5285629888740775,-0.3290425369274413
23,43.4903,-0.006896808441515524,0.05350888894678275,-0.01080748095031693,0.044001469906792275,0.8344880291954588,-0.21814680382277082,0.9081154833755551,0.4857041697219831,-0.35900667409010056
24,43.497,-0.006394395602357718,0.05919986224202155,-0.012349869841695315,0.10597251193131056,0.8643099693827435,-0.24226779061839027,0.9782390326697455,0.4220545142010756,-0.37521903661174366
25,43.5038,-0.005453285954564487,0.06516294549672652,-0.014082284967199354,0.17082444330205943,0.8895380467073782,-0.26726606982409656,0.9667776103214447,0.3345772349223671,-0.374520686994546
26,43.5105,-0.004105269685878803,0.07118433773046559,-0.015953386589332177,0.23156847272338876,0.9078924708260971,-0.2912717278273132,0.8822275133358075,0.22411840250225185,-0.35619449715696244
