Time,Time,Sum Acc X,Sum Acc Y,Sum Acc Z
43.335,43.335,5.59575114446803e-05,0.00103421248215033,0.0001663740241532732
43.3418,43.3418,0.0005505306422636866,0.009239859675555354,0.0014868427942781055
43.3485,43.3485,0.002731076612515335,0.041232921699876135,0.006644682306829996
43.3553,43.3553,0.009252214897181615,0.12495556740872689,0.02018743305912428
43.362,43.362,0.02436842629941105,0.2939377493863388,0.04765325555263209
43.3688,43.3688,0.053649051537188366,0.5785810511167502,0.09419733124556254
43.3755,43.3755,0.10330766021335035,0.9984211897594414,0.16330179627894692
43.3823,43.3823,0.17923710334903886,1.557495653224132,0.255952495340647
43.389,43.389,0.28577600287370564,2.2435721614081316,0.37060436012463316
43.3958,43.3958,0.4243582200614425,3.030835268599957,0.5039624616552901
43.4025,43.4025,0.5924002488523894,3.884880224850637,0.652197617246689
43.4093,43.4093,0.7828335232056106,4.7688517273599595,0.8120026352169049
43.416,43.416,0.9849554880951724,5.649749777930319,0.9806662509887245
43.4228,43.4228,1.1870358565366477,6.503199175079958,1.1549269531126516
43.4295,43.4295,1.3785067546115723,7.314752545012792,1.3302830933204404
43.4363,43.4363,1.5480415399033705,8.078120947174268,1.5027622432764807
43.443,43.443,1.6780324394219126,8.792840710259076,1.6723590576574354
43.4498,43.4498,1.740480662122311,9.462799302499262,1.8451254583097214
43.4565,43.4565,1.7832540318527117,10.095006246977537,2.032046499188893
43.4633,43.4633,1.9732287502596477,10.697583149242371,2.245484463041592
43.47,43.47,2.3470561533418706,11.276795071206745,2.49523969583621
43.4768,43.4768,2.9228825997672496,11.833832229707243,2.7857304894154913
43.4835,43.4835,3.688238527910042,12.36239521858132,3.1147730263429327
43.4903,43.4903,4.596354011285597,12.848099388303302,3.4737797004330333
43.497,43.497,5.574593043955343,13.270153902504378,3.848998737044777
43.5038,43.5038,6.541370654276787,13.604731137426745,4.223519424039323
43.5105,43.5105,7.423598167612594,13.828849539928997,4.579713921196285
43.5173,43.5173,8.168156708601668,13.923642035221768,4.901530758006005
43.524,43.524,8.745327624199293,13.971037346396992,5.176037772224319
43.5308,43.5308,9.145898012921965,14.166987823969832,5.3939558836288946
43.5375,43.5375,9.375376157433994,14.511689844461536,5.549368772764636
43.5443,43.5443,9.448166441021721,14.999754877755578,5.639076634581961
43.551,43.551,9.513730265176422,15.620894939841861,5.661962842052165
43.5578,43.5578,9.699614582596276,16.36087588316177,5.7054756531275395
43.5645,43.5645,9.991016926294291,17.202972870604246,5.813794192724736
43.5713,43.5713,10.376958971220413,18.129857405619596,5.984107507606744
43.578,43.578,10.848379639232368,19.125395610700753,6.211858207044533
43.5848,43.5848,11.395156060799167,20.175683231393332,6.490179191970501
43.5915,43.5915,12.00441398176665,21.269041053882468,6.810103550892079
43.5983,43.5983,12.661186461700867,22.395387170280678,7.161806062399945
43.605,43.605,13.349974557579632,23.545566786218796,7.536052724870702
43.6118,43.6118,14.055987002284143,24.71094272492625,7.92514663513515
43.6185,43.6185,14.762850704285134,25.883619342437385,8.321722756509606
43.6253,43.6253,15.43612574982857,27.054777901196452,8.710393152210166
43.632,43.632,15.99405469301581,28.204547091588715,9.053660903510766
43.6388,43.6388,16.29693596623386,29.287002864476765,9.288862484665433
43.6455,43.6455,16.413170262290404,30.229721478126244,9.347384311572812
43.6523,43.6523,17.07573404354173,30.954427191940407,9.513122590368207
43.659,43.659,18.32151941266385,31.400146353356188,9.911995077036886
43.6658,43.6658,20.07092775307274,31.536783017003366,10.50353611275378
43.6725,43.6725,22.13481146533131,31.70142319012735,11.195101306419655
43.6793,43.6793,24.25335434534505,32.12460426128178,11.85818344701396
43.686,43.686,26.15223161841829,32.74465485498903,12.359819530000314
43.6928,43.6928,27.596940970230882,33.498694176567476,12.592577338398668
43.6995,43.6995,28.43373630770319,34.33044703997093,12.68949887426257
43.7063,43.7063,28.61010016506811,35.18875657177489,13.118465836032462
43.713,43.713,29.047667608525234,36.02422336989247,13.822903724035516
43.7198,43.7198,29.973907394402566,36.78921318953824,14.699578045889595
43.7265,43.7265,31.215861531980167,37.44122788742542,15.620708799457118
43.7333,43.7333,32.587417234442654,37.94707019432881,16.459787298946832
43.74,43.74,33.92012359683749,38.28605170955983,17.11489571243935
43.7468,43.7468,35.08484166652027,38.451850360830576,17.524869979351134
43.7535,43.7535,36.002256393870866,38.45290979418114,17.6757928399912
43.7603,43.7603,36.64338100676493,38.594698242746404,17.753962391198854
43.767,43.767,37.02258214656308,38.84719539504599,17.99859564629106
43.7738,43.7738,37.185877374685376,39.17275139620733,18.32980433696116
43.7805,43.7805,37.19723402946208,39.53345359419913,18.666191248667992
43.7873,43.7873,37.269066585670295,39.89574965519035,18.938039278780124
43.794,43.794,37.361264907801896,40.233756151651924,19.096226789505195
43.8008,43.8008,37.424281304786874,40.53094214257482,19.11617663840983
43.8075,43.8075,37.42583562613917,40.780123224570296,19.235310209898756
43.8143,43.8143,37.500634677470025,40.9815139922943,19.475625294103523
43.821,43.821,37.654186025334575,41.13830116040505,19.808560198501667
43.8278,43.8278,37.884569220624044,41.25079103891215,20.20331153956659
43.8345,43.8345,38.192065651138954,41.31248403127733,20.632217444772692
43.8413,43.8413,38.580759081629004,41.31413075283797,21.071899524799083
43.848,43.848,39.054805743636315,41.39192701728619,21.501462309749176
43.8548,43.8548,39.610950482929816,41.55009340540694,21.900578812662438
43.8615,43.8615,40.231778189216854,41.776639699999095,22.24992505695132
43.8683,43.8683,40.88465874275776,42.04148423300865,22.53405793454003
43.875,43.875,41.527273119297725,42.30125494823619,22.744916478540055
43.8818,43.8818,42.11644986258602,42.508080974562674,22.883856302488876
43.8885,43.8885,42.61655705710805,42.61898031820828,22.961112083329695
43.8953,43.8953,43.005441077483965,42.6344867185756,22.993072831077587
43.902,43.902,43.277214535358134,42.789745282576135,22.998554401866116
43.9088,43.9088,43.44187200589055,43.07964141346896,23.0019182685288
43.9155,43.9155,43.52229371161633,43.482413571850124,23.003513119387105
43.9223,43.9223,43.54945186680323,43.96410141976623,23.0187468322899
43.929,43.929,43.55669245079079,44.48462303173033,23.051089477798126
43.9358,43.9358,43.574215576381086,45.00414693014617,23.09956121188365
43.9425,43.9425,43.62497365180414,45.488481676546726,23.159973812808435
43.9493,43.9493,43.72273132959967,45.912544518676405,23.226304305868673
43.956,43.956,43.872243748021496,46.261526370490536,23.291967672367896
43.9628,43.9628,44.07092636764293,46.530184937735065,23.350913874333685
43.9695,43.9695,44.311245047284416,46.72151511586028,23.398513490588236
43.9763,43.9763,44.5832116551447,46.846041505884294,23.432155263677622
43.983,43.983,44.87668622016498,46.921396054135,23.451671056101635
43.9898,43.9898,45.183752893062156,46.96961718713546,23.46017684270732
43.9965,43.9965,45.50121584404586,47.010588094931485,23.465331961989023
44.0033,44.0033,45.831377815950376,47.0547942146448,23.479390892860273
44.01,44.01,46.17894955621157,47.10000926412016,23.51694810622775
44.0168,44.0168,46.54509969745892,47.13276918502871,23.591473822374024
44.0235,44.0235,46.92150362023947,47.13330893283988,23.711792538023712
44.0303,44.0303,47.285368341064775,47.184003052070764,23.878683247305283
44.037,44.037,47.59576267698936,47.29745525524045,24.082485906255805
44.0438,44.0438,47.79402215998453,47.47384805059583,24.303496509827372
44.0505,44.0505,47.81140603109932,47.70183214738233,24.51598292080503
44.0573,44.0573,48.03826291758201,47.961372366805584,24.69464456446093
44.064,44.064,48.54650228650234,48.22805315896416,24.82087119688618
44.0708,44.0708,49.328137092021194,48.4765834534862,24.886232914074554
44.0775,44.0775,50.32459064178594,48.682541513823764,24.89240703882499
44.0843,44.0843,51.44014431943744,48.823309274485716,24.936046778689843
44.091,44.091,52.56622819828196,48.878916913900824,25.015260804075233
44.0978,44.0978,53.602743803582406,48.92537345087549,25.11310987689285
44.1045,44.1045,54.46931573033526,49.08804601099232,25.211542147514894
44.1113,44.1113,55.10819925065733,49.37917415241609,25.292802418871617
44.118,44.118,55.4833029322331,49.81001992944238,25.34078926745087
44.1248,44.1248,55.577905062116386,50.39136273835882,25.342173795478658
44.1315,44.1315,55.764162314798796,51.132934172977635,25.39735919579715
44.1383,44.1383,56.21893899061036,52.04160302623677,25.51562107566598
44.145,44.145,56.920823816823024,53.11902043402735,25.70005089237986
44.1518,44.1518,57.84153286465718,54.35965893844657,25.950375862444645
44.1585,44.1585,58.946297191020086,55.74961676000756,26.263074765700264
44.1653,44.1653,60.19393195498353,57.26618362879369,26.631559078491378
44.172,44.172,61.538294302812844,58.87799883203234,27.046435548865244
44.1788,44.1788,62.931357742846686,60.545494971789374,27.49582388552536
44.1855,44.1855,64.32656521040487,62.22153813923937,27.96555089673422
44.1923,44.1923,65.68106049625834,63.852665429518545,28.43931906656092
44.199,44.199,66.95392455856549,65.38252241515957,28.89823415971815
44.2058,44.2058,68.08131684371551,66.75502650931662,29.310379307925853
44.2125,44.2125,68.91934068820193,67.90246374839423,29.602712481741147
44.2193,44.2193,69.22183541928015,68.71778808191539,29.64744514371178
44.226,44.226,69.71734349423083,69.05398155792251,29.987848881281202
44.2328,44.2328,71.14351791705835,69.3251525156722,30.782785474739963
44.2395,44.2395,73.40724686276472,70.23330092184011,31.99173512461586
44.2463,44.2463,76.1997052734131,71.67448352436016,33.47995344371023
44.253,44.253,79.09443812441063,73.44391104319287,35.06349387737031
44.2598,44.2598,81.67452683871757,75.30515804104934,36.55532985358842
44.2665,44.2665,83.63386997352096,77.0513240892878,37.80142425307792
44.2733,44.2733,84.82467961469733,78.53839181504546,38.70418769481914
44.28,44.28,85.25108614964617,79.69410048632294,39.23070188236356
44.2868,44.2868,85.47283678440584,80.51068103720459,39.40482742969042
44.2935,44.2935,86.16292344441032,81.02831824644186,39.519939328372175
44.3003,44.3003,87.12074801345179,81.31516161741723,39.84012720093154
44.307,44.307,88.15859203855894,81.44871973108066,40.276079907247514
44.3138,44.3138,89.12543167375948,81.50162406641363,40.7466320369473
44.3205,44.3205,89.91924849063527,81.53260286243507,41.18826095316391
44.3273,44.3273,90.48827078708844,81.58213704082846,41.55982021165975
44.334,44.334,90.82443903438482,81.67200903549436,41.842886393381704
44.3408,44.3408,90.95264520297786,81.8079727466612,42.03861756973575
44.3475,44.3475,90.98695481159943,81.98428401119502,42.16232423341091
44.3543,44.3543,91.12970688988958,82.18852375336981,42.23715126498814
44.361,44.361,91.32807761383422,82.40565852698771,42.28807422798057
44.3678,44.3678,91.53767654321557,82.62105481415264,42.33709943045396
44.3745,44.3745,91.72695257145455,82.82254079894248,42.40020786844776
44.3813,44.3813,91.87877920156868,83.00156829197613,42.48612629357287
44.388,44.388,91.98945084551184,83.15345158006058,42.59663499511485
44.3948,44.3948,92.06585381195926,83.27681749540608,42.72796138589318
44.4015,44.4015,92.12176754720846,83.37260344550297,42.872739039403
44.4083,44.4083,92.17402959992519,83.44294436023368,43.02200318343226
44.415,44.415,92.23907663443495,83.49018578734959,43.16682766645466
44.4218,44.4218,92.33034584754012,83.51615308411422,43.29941819972963
44.4285,44.4285,92.45691534757647,83.52172274490339,43.413624030977445
44.4353,44.4353,92.623401292508,83.53674382770691,43.50494847392899
44.442,44.442,92.83080203857537,83.57348412626426,43.57032625398761
44.4488,44.4488,93.07786401618553,83.63372166381113,43.60802829051938
44.4555,44.4555,93.36248127852178,83.71952839291927,43.6178505835174
44.4623,44.4623,93.68259146549154,83.83288772452156,43.63428249909244
44.469,44.469,94.03620270629098,83.9753219163555,43.673402558784915
44.4758,44.4758,94.42070696265259,84.1476289369178,43.7299701781974
44.4825,44.4825,94.83212094197836,84.34987509341693,43.797673563786844
44.4893,44.4893,95.2647925188632,84.58168661402603,43.86991983862569
44.496,44.496,95.71159906965744,84.84279994905198,43.940689155241884
44.5028,44.5028,96.16425011418762,85.13359899740327,44.005368620527165
44.5095,44.5095,96.61291208701098,85.45459659933357,44.06104280306822
44.5163,44.5163,97.044705147892,85.8024535031366,44.1050248582529
44.523,44.523,97.4393115324018,86.1597884456567,44.12986200265619
44.5298,44.5298,97.75737888028617,86.48021704795873,44.14398075017623
44.5365,44.5365,97.92675639220096,86.67619179060164,44.22870904962028
44.5433,44.5433,98.00712656880542,86.73109637819212,44.407881314586824
44.55,44.55,98.43382565193532,87.17277622277136,44.67135461215651
44.5568,44.5568,99.25157252137275,88.09213659832912,44.96912704159401
44.5635,44.5635,100.42256874369276,89.48442937210919,45.23007891829615
