Time,Time,Sum Acc X,Sum Acc Y,Sum Acc Z
312.869,312.869,0.0006634967187413138,0.0012370562228368382,0.00010492027000733392
312.876,312.876,0.0041578858174015215,0.012540838637024343,0.0025260503605497764
312.883,312.883,0.0107079396013274,0.06345425184173735,0.017375245925251755
312.89,312.89,0.01284098371216355,0.21597076714807067,0.06658159024697616
312.896,312.896,0.05649519736096895,0.5606907613471801,0.1761531355899958
312.903,312.903,0.1903970201736583,1.1914286369310945,0.3578741100100766
312.91,312.91,0.45533847164724095,2.1691564836329995,0.5940392722073777
312.917,312.917,0.8575055753174675,3.493959178213396,0.8376330872673083
312.923,312.923,1.358224334444729,5.095556708765841,1.0269079752646801
312.93,312.93,1.8838174799462852,6.842748590783164,1.1035503477951811
312.937,312.937,2.348280456503225,8.568527921141529,1.1803725081829053
312.944,312.944,2.6773206091851622,10.104971493630075,1.4263176866522622
312.95,312.95,2.82309756305514,11.318315988410701,1.8308274794971058
312.957,312.957,2.878645626459005,12.133926034392728,2.361240626836363
312.964,312.964,3.126898496023635,12.544926443472997,2.9696708699813934
312.971,312.971,3.537663437009347,12.604483272805792,3.6008915172299263
312.977,312.977,4.065056972279165,12.802381870675749,4.20006688945216
312.984,312.984,4.654369437462415,13.146640446507377,4.719481461801774
312.991,312.991,5.250354672459107,13.530556472862981,5.123668947680893
312.998,312.998,5.806482859949362,13.866814834174871,5.392259865614133
313.004,313.004,6.29382771242728,14.095447902001288,5.520509879800001
313.011,313.011,6.708377097181279,14.186147697199392,5.522137234574795
313.018,313.018,7.07354367816951,14.236818279036983,5.6289537083536
313.025,313.025,7.432917725251979,14.412155953658445,5.805642638327665
313.031,313.031,7.832932124316702,14.682154664679583,6.013538418196503
313.038,313.038,8.30222803511303,15.006557784575877,6.2193778454010795
313.045,313.045,8.836693244383325,15.334063314566134,6.401993043830339
313.052,313.052,9.395899026123455,15.601465971672058,6.554712559806804
313.058,313.058,9.911398862945603,15.736943162540474,6.683551307353789
313.065,313.065,10.303109248003505,15.804901754594397,6.802747407726521
313.072,313.072,10.498195000404305,16.134968357478055,6.92925187652387
313.079,313.079,10.549219986616757,16.760971246896972,7.077405037914868
313.085,313.085,10.862857178808223,17.683966930366363,7.254791908792952
313.092,313.092,11.421358174368317,18.868616571556153,7.4612890465285275
313.099,313.099,12.172844931643146,20.24270410680536,7.691410690419204
313.106,313.106,13.014639974721243,21.6984406181882,7.930070910030359
313.112,313.112,13.771618866784472,23.090068540462426,8.13781592411748
313.119,313.119,14.227433366432662,24.236848967551058,8.249538972697234
313.126,313.126,14.231783068127683,24.959849035626085,8.296073096147381
313.133,313.133,14.710031637024212,25.14865743477888,8.528425301519984
313.139,313.139,15.527671108876731,25.48702728017294,8.93301149148292
313.146,313.146,16.4719469787116,26.231288750526033,9.468009361524555
313.153,313.153,17.335029472397647,27.192332224390636,10.078203505481486
313.16,313.16,17.9693653576208,28.171633581436037,10.705560854450228
313.166,313.166,18.306501086366346,29.00652149453746,11.295403227530398
313.173,313.173,18.347163718048023,29.59409214939796,11.798730568635984
313.18,313.18,18.55775780972368,29.896186284408973,12.173484720551993
313.187,313.187,18.955122402323745,29.9310694376465,12.387878912566174
313.193,313.193,19.473018750898586,30.10494057010225,12.425586155187505
313.2,313.2,20.05254448241673,30.40905341822741,12.561248013952614
313.207,313.207,20.644899644671025,30.76569701103147,12.846416638695153
313.214,313.214,21.2094594269312,31.115984537526785,13.239737285424436
313.22,313.22,21.70938131085719,31.430951779917553,13.689016104459567
313.227,313.227,22.10810200375809,31.713396190951112,14.140041946961727
313.234,313.234,22.369153506350088,31.991922839815732,14.545361011191863
313.241,313.241,22.459407991259994,32.311099888717024,14.871154684263058
313.247,313.247,22.564724162324264,32.72102235145748,15.101146675661726
313.254,313.254,22.877432427941315,33.2677430484789,15.236998585354526
313.261,313.261,23.393490972711767,33.985487645279434,15.29532163760393
313.268,313.268,24.091797969834065,34.89175056931187,15.302149664187388
313.274,313.274,24.93466390481473,35.98546038869275,15.318010360224525
313.281,313.281,25.87044365743414,37.24725792523546,15.330938381432256
313.288,313.288,26.83868635868169,38.63996076459372,15.340012715907848
313.295,313.295,27.775452088795966,40.106027561603746,15.385525729284915
313.301,313.301,28.61285389361837,41.56107318976353,15.486439051353937
313.308,313.308,29.271383433279098,42.889573718944646,15.6752336942585
313.315,313.315,29.65495629905684,43.95083794825091,15.989456772197165
313.322,313.322,29.66299649479403,44.59859820834104,16.44133945549125
313.328,313.328,30.10304151273461,44.715860878198306,16.989600749545975
313.335,313.335,30.999656975257366,45.173486496909334,17.542272636912866
313.342,313.342,32.28129881394358,46.148764902693046,17.991030540422635
313.349,313.349,33.80813655637534,47.48693451463542,18.25200740726355
313.355,313.355,35.40258862173923,48.969929731512075,18.290017639728514
313.362,313.362,36.88639515348633,50.365020325218396,18.459467469872152
313.369,313.369,38.114374278520536,51.47187465696307,18.782903747185955
313.376,313.376,38.99752645958489,52.156482665197565,19.186259753745055
313.382,313.382,39.5113395618821,52.36674204191358,19.590770260508588
313.389,313.389,39.68926747547655,52.6036372786275,19.925880997708685
313.396,313.396,39.77309330792621,53.19847034146612,20.139352562255734
313.403,313.403,40.0254459402763,54.02595646423831,20.204074089129232
313.409,313.409,40.35387674119686,54.95242209613735,20.28752057626248
313.416,313.416,40.68106117237484,55.858909657544146,20.49346661927047
313.423,313.423,40.95198652603378,56.65552162713853,20.779581785943844
313.43,313.43,41.13414251073311,57.28711928838408,21.099415752141738
313.436,313.436,41.21350895571445,57.73374568414603,21.413678837089503
313.443,313.443,41.235960767477316,58.00694058372078,21.695792949036925
313.45,313.45,41.34744662958271,58.1404121522478,21.933313480101077
313.457,313.457,41.53000515460538,58.17658843948239,22.127906716735826
