,Time,Position X,Position Y,Position Z,Velocity X,Velocity Y,Velocity Z,Filtered Acc X,Filtered Acc Y,Filtered Axx Z
0,312.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0006634967187413138,0.0012370562228368382,0.00010492027000733392
1,312.876,4.994929041450542e-07,1.5065492864199263e-06,3.034581241570022e-07,0.00014271225832821526,0.0004304426532660239,8.670232118835701e-05,0.0034943890986602073,0.011303782414187506,0.0024211300905424425
2,312.883,2.705132325927782e-06,1.1993890561642038e-05,2.9850838512946823e-06,0.0004874704336092566,0.002565940568223867,0.0006794764579932899,0.006550053783925879,0.05091341320471301,0.014849195564701977
3,312.89,6.648047193100691e-06,5.439380936755931e-05,1.5436504745045594e-05,0.0006390766712964838,0.00954832194774384,0.0028780723687901427,-0.00213304411083615,0.15251651530633334,0.04920634432172441
4,312.896,6.441330719082012e-06,0.00015556976079818895,4.671865168312959e-05,-0.0007079821626357146,0.02417699519563834,0.0075493099438547345,-0.0436542136488054,0.34471999419910937,0.10957154534301965
5,312.903,-1.9844610755224707e-05,0.00044199190767211496,0.0001345572177046519,-0.006802286830017981,0.057657903911139174,0.017547423205133708,-0.13390182281268936,0.6307378755839144,0.18172097442008078
6,312.91,-0.00011537424441375159,0.001038824574649968,0.0003075904528910683,-0.020491894215255907,0.11286571522526845,0.03189064399094993,-0.26494145147358267,0.9777278467019053,0.23616516219730116
7,312.917,-0.0003389582302939813,0.002105490942592059,0.0005884591084106263,-0.04338924460813996,0.19189610418901445,0.04835754330094669,-0.40216710367022657,1.3248026945803963,0.24359381505993064
8,312.923,-0.000678982268762452,0.003515151212644301,0.0009168092950195888,-0.06995210154747575,0.2779906524928225,0.06109251890151818,-0.5007187591272614,1.6015975305524455,0.18927488799737188
9,312.93,-0.0012919393296795287,0.005863380749832546,0.001376401956741774,-0.10517848728584961,0.3929320724176253,0.07021967016186953,-0.5255931455015563,1.7471918820173233,0.07664237253050094
10,312.937,-0.002147125630581138,0.009031118367721575,0.001867918049696984,-0.13916045582872122,0.5121358184071646,0.07021349925380439,-0.46446297655693985,1.725779330358365,-0.07682216038772408
11,312.944,-0.0032165735127968114,0.013007964704894844,0.002320638032009776,-0.1663960819469672,0.6241059922129574,0.0591350671211867,-0.3290401526819373,1.5364435724885448,-0.24594517846935696
12,312.95,-0.004256857291075235,0.016995296540501678,0.002618039376535823,-0.18036517748080358,0.7050046196622328,0.039998714387961404,-0.14577695386997783,1.213344494780626,-0.4045097928448437
13,312.957,-0.005530252862013224,0.022174070154469015,0.002785716717122476,-0.18346212850121907,0.7746449843273778,0.00790909720819103,0.055548063403864964,0.8156100459820265,-0.5304131473392573
14,312.964,-0.006777991711136253,0.027743939552649168,0.002704269475522321,-0.1730346855336774,0.8167462722943862,-0.031179737665361494,0.2482528695646298,0.41100040908026947,-0.6084302431450305
15,312.971,-0.007910065736477786,0.03351769218795456,0.002337090237412016,-0.15041503599224393,0.83289733779169,-0.07372861608036504,0.4107649409857124,0.05955682933279578,-0.6312206472485329
