,Time,Position X,Position Y,Position Z,Velocity X,Velocity Y,Velocity Z,Filtered Acc X,Filtered Acc Y,Filtered Axx Z
0,101.338,0.0,0.0,0.0,0.0,0.0,0.0,1.2490483971752457e-05,0.0008093858171049186,8.79332322702119e-05
1,101.345,1.0861719656006445e-08,8.679128635737541e-07,9.13325121555322e-08,3.103348473142481e-06,0.0002479751038780383,2.609500347299055e-05,7.792479467343113e-05,0.0064153065782991065,0.0006723381425613536
2,101.351,5.668814195658555e-08,5.1266548820066695e-06,5.290851758521307e-07,1.2172125627049976e-05,0.0011716055689328798,0.00011982255109253674,0.00023032784185066736,0.02497939208892523,0.002513511854448928
3,101.358,2.2295887363327886e-07,2.4168468420687265e-05,2.4246524347856924e-06,3.533379770911417e-05,0.004268912584971973,0.00042176809431666536,0.0004444816593419679,0.06525987022030606,0.006283595741603981
4,101.365,5.991595563633788e-07,7.768639382329387e-05,7.583299064983244e-06,7.215211164248434e-05,0.011021923244364313,0.0010521309428845739,0.0006282106735842639,0.1314873999455282,0.01208186759395295
5,101.372,1.2477883590405082e-06,0.00019720893612217515,1.872274384474496e-05,0.00011317040340799165,0.023127374555291652,0.002130567565616499,0.000566846959041935,0.22120188483043482,0.019338112659421893
6,101.378,1.9472557774430583e-06,0.00038429150244477945,3.560034650351026e-05,0.00011998540272618282,0.03923348088557409,0.0034952999873050553,-0.0003352014491688418,0.3262533736007259,0.027049879899658083
7,101.385,2.3248669969455684e-06,0.0007504192141518044,6.741731901702019e-05,-1.2096482868399915e-05,0.06537443674492972,0.005595263587977,-0.003512971127442462,0.4353568124708815,0.03413203239368934
8,101.392,4.542353665187579e-07,0.0013248514700528481,0.00011544497092072285,-0.000522369697254249,0.09874906494129868,0.008126922670241812,-0.011353710865651739,0.5370046010717614,0.03962721937550056
9,101.399,-7.722615093588608e-06,0.002155298657005329,0.0001822246062707905,-0.001813873291346186,0.1385215599020977,0.010952973144049595,-0.026273922106173197,0.6217570544162592,0.04270905167689067
10,101.405,-2.5286804683755638e-05,0.00310162044821987,0.000255479783208996,-0.004040856572042601,0.1769190371694039,0.013465419168684647,-0.0494224431390543,0.683393949147811,0.04269034650818299
11,101.412,-6.916596838959751e-05,0.004508543391699481,0.00035956804349373617,-0.008496047343903263,0.22505894668162646,0.016274083769791284,-0.08037842148873778,0.7191502285912933,0.039139391507919195
12,101.419,-0.00015242889786972106,0.006257978048235996,0.00048202970762871195,-0.015293361079020476,0.27477952661517807,0.01871496312596211,-0.11765960766571079,0.7294463850365446,0.031975015732474917
13,101.426,-0.0002927176971190731,0.008355223168519606,0.0006194587811646702,-0.024789152992194315,0.32443336489399693,0.020550486455712193,-0.15899790573203615,0.7172057272337261,0.021502495657355264
14,101.432,-0.00047326246144966354,0.010425747526038563,0.0007454073029070077,-0.035392435118000214,0.36574142094562917,0.02143235412506535,-0.20141338408339518,0.686877422181234,0.008472663013992727
15,101.439,-0.0007742375099134002,0.013145755175392829,0.0008957373357497622,-0.05060043587175198,0.4114036217280406,0.021519083830063856,-0.24166789979093717,0.6434793337656128,-0.005945814833024629
16,101.446,-0.0011907537294087941,0.01617398526569762,0.0010431935696402878,-0.06840419826970409,0.45380497550128096,0.020611268710056217,-0.27704024790007986,0.5918734632273914,-0.020503150774336284
17,101.453,-0.0017396077778652516,0.0194861507860935,0.0011808768951881937,-0.0884112441463146,0.4925280303254375,0.018726824303603073,-0.30586001079015923,0.536313017349677,-0.03439966390321992
18,101.459,-0.0023259740871106093,0.0225310358174188,0.0012860018412671728,-0.10704419226879722,0.5224336467829572,0.01631482438938864,-0.32748396574555566,0.48019504801136625,-0.047585516704304553
19,101.466,-0.003155721355202926,0.02629692563769786,0.001387207021036375,-0.13002645575789085,0.5535348732981893,0.012600941258992845,-0.34209851113416667,0.4259313783064314,-0.06061753590068962
20,101.473,-0.0041491632675546945,0.030267880699751566,0.0014592047635517411,-0.1538140906281258,0.5810237158592015,0.00796984231681133,-0.35094825873898633,0.37494914842048044,-0.07430836910628326
21,101.48,-0.0053108859010107074,0.03441947590213997,0.0014953139945674072,-0.17810666178764073,0.6051463419652103,0.002347080830514465,-0.3568097031541483,0.3278575070047843,-0.0895093751588793
22,101.486,-0.006443130745072469,0.03810441786337903,0.0014920409422552483,-0.19930828623293234,0.6231676451144289,-0.0034380982679007403,-0.36384496979025827,0.28469632633680625,-0.10713198889561389
23,101.493,-0.007927171842363802,0.04253024396066906,0.0014397050723200077,-0.2247034558508636,0.641354096970101,-0.011515007427901949,-0.37603692137440115,0.24516138262878828,-0.1281867317105006
24,101.5,-0.009592585408628186,0.04707424857849932,0.001325294900355488,-0.25112899165290586,0.6569329366947579,-0.021173613133366076,-0.3938644298813691,0.20872420155995192,-0.15321432064995227
25,101.507,-0.011447178143381222,0.05171880744842834,0.0011369417034402139,-0.2787546468475831,0.6700838832840144,-0.032641585985245206,-0.41100209857949344,0.17442532567038863,-0.18090218926557694
26,101.513,-0.013192618539537111,0.0557671015784653,0.0009068359268847514,-0.3030588185376911,0.679347493394921,-0.04406033953323938,-0.4151098319338849,0.14044978835619146,-0.20722741489737176
27,101.52,-0.015411229186839343,0.0605519385006347,0.0005463164558894588,-0.3308299378352089,0.6877487700838483,-0.058945223608408294,-0.3939947566449826,0.10431929877020854,-0.2264399456673906
28,101.527,-0.017815532821130287,0.06538641384583868,7.849646214140447e-05,-0.3561139576759987,0.6935298999734453,-0.07471763174808314,-0.3426488136661745,0.06411246916548036,-0.2330852056960377
29,101.534,-0.02038139371662612,0.07025120909264432,-0.0004993847907058878,-0.3769891553222868,0.6964115991128849,-0.09039129763673949,-0.2655448288773523,0.019845111789063372,-0.2235631149739783
30,101.54,-0.022682058952631826,0.07442912470410837,-0.0010788376090306595,-0.3898992566795859,0.696226938041744,-0.10275964180484373,-0.17327649329684075,-0.02612184139400428,-0.1968435875562357
31,101.547,-0.025441474553571694,0.07929117471087146,-0.0018403733332466863,-0.39850520073284285,0.6929302067495402,-0.11482199368573587,-0.07745552610597715,-0.06992759713446155,-0.15459000614681281
32,101.554,-0.028238834216569756,0.08412034950188954,-0.002674808364005122,-0.4007404172660322,0.6868340192546405,-0.12358801510221823,0.012333053580038274,-0.10768329503405373,-0.10080582704439942
33,101.561,-0.03103181477695121,0.08889883637088054,-0.003556961044329304,-0.3972540285566695,0.6784479433132412,-0.12845560784736798,0.08924200618218407,-0.13664292212888696,-0.04101026553844078
34,101.567,-0.033394303595589696,0.09294373042093398,-0.004329646144075997,-0.3902422443246616,0.6698500733743794,-0.12910609206879678,0.14909232926108684,-0.15560332366289004,0.018899955309146572
35,101.574,-0.03608520918499408,0.09759420576048197,-0.00522225558999917,-0.3785879240760427,0.6588571664955238,-0.12592517819478447,0.19045336527448867,-0.16467225839761224,0.07377517181698148
36,101.581,-0.038686632464395514,0.10216662295195304,-0.0060804584523245775,-0.36467587003812113,0.6475477453524204,-0.11927563961229959,0.21487083639075513,-0.1648248872883775,0.11995746536522577
37,101.588,-0.04118634515105585,0.10666071283572419,-0.0068823099862418005,-0.34952775472291364,0.6364779357267385,-0.1098247986500655,0.22646570026629304,-0.15769123699453352,0.1553904133627369
38,101.594,-0.0432431894072812,0.11045281582965943,-0.007511726335894326,-0.33608699735217984,0.6275563955849633,-0.09998065123410158,0.23039290658835215,-0.14555673391550428,0.17921747740402347
39,101.601,-0.045540360900743045,0.11481246764755754,-0.008167075030332763,-0.3202477150650206,0.6180584095278913,-0.08726183289103254,0.23108060627275842,-0.1311647053138599,0.19134210186281359
40,101.608,-0.04772654986730018,0.1191090254168147,-0.008731824084091224,-0.30437770395085884,0.6095295245447089,-0.0740950396112696,0.23128818324835912,-0.11732221742810721,0.19226911471700078
41,101.615,-0.049801543864638635,0.12334883310956801,-0.009205391493896362,-0.288477723860907,0.6018441019578328,-0.06120993461894762,0.2319537448593988,-0.10659064015573988,0.18313518432902356
42,101.621,-0.0514914106342028,0.12694157166413075,-0.009541859828385391,-0.2748111993271277,0.5957354162297062,-0.05094617687739117,0.2325788098790937,-0.10104688907617183,0.1657354881757246
43,101.628,-0.053359276772256485,0.13108732236220333,-0.009861454314638958,-0.25886484011640093,0.5887647832187518,-0.04036653348070539,0.23201436226766137,-0.10204075366623488,0.14249976608478007
44,101.635,-0.05511591500348976,0.13518319561831832,-0.010112920010162917,-0.24303179737846145,0.5814847185275539,-0.031480808097517424,0.22927736289341838,-0.1100621033948312,0.1163836121237858
45,101.642,-0.05676268528480445,0.13922537431880813,-0.010308422121694253,-0.22747399728349837,0.5734234816139092,-0.024376938054366283,0.2239952369672747,-0.12480001024832607,0.09058585810189888
46,101.648,-0.05808865826578899,0.14264207654532235,-0.010440679039623214,-0.21451699637799773,0.5654772605574554,-0.01970870125528597,0.21642022619633225,-0.1452963378574153,0.06809003356617448
47,101.655,-0.059539379040095125,0.1465625299128064,-0.010564314026861586,-0.19997465342345844,0.5546522730086215,-0.015615580812795139,0.207267284815624,-0.17008695668036264,0.05116200291600583
48,101.662,-0.060890570522813985,0.15040095396306868,-0.010662554521527708,-0.18608005592451077,0.5420403127798117,-0.012453131948933938,0.19754832496921598,-0.19735933825509608,0.0409751507751539
49,101.669,-0.06214677297873107,0.15414447571783285,-0.010740301082655763,-0.1728349314808442,0.5275373314399318,-0.009760171230539764,0.18834505040606475,-0.22518138199665752,0.03748358366664153
50,101.675,-0.06315122582492455,0.15726760414656646,-0.010792061139427683,-0.1619826839169703,0.513505478137899,-0.007493181026766225,0.1805287091983359,-0.25176889501034444,0.03957263851502272
51,101.682,-0.06424244515233367,0.16079877655547825,-0.01083430236178928,-0.14979426677112717,0.49540092440761047,-0.00457573964796703,0.17457776434867897,-0.2757027326322876,0.04542628360989427
52,101.689,-0.06524954199815261,0.16419790073774984,-0.010854510276320466,-0.1379476891775185,0.4757774133855502,-0.0011979502180937689,0.1705692996661695,-0.2960233343612062,0.05298476340929913
