,Time,Position X,Position Y,Position Z,Velocity X,Velocity Y,Velocity Z,Filtered Acc X,Filtered Acc Y,Filtered Axx Z
0,312.869,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015488220589434374,0.0012940190509442733,0.00012240715221240064
1,312.876,-1.6894499191653978e-07,1.3543279890122067e-06,1.2646796899886014e-07,-4.826999769079742e-05,0.0003869508540063533,3.6133705428513354e-05,-0.0012514520582793081,0.00997969693359447,0.0009303392838075
2,312.883,-1.2373818328846975e-06,9.852111352201041e-06,9.149910712134786e-07,-0.0002569976711570295,0.0020409872497601502,0.00018915860948978807,-0.004829776305450053,0.038210238197963195,0.003528002877922853
3,312.89,-5.004094203322587e-06,4.0683592199477095e-05,3.7195649043714943e-06,-0.0008192058632530272,0.006768007278026713,0.0006121481999833581,-0.011550018224518196,0.09951030357036121,0.008795692646273709
4,312.896,-1.258007415827329e-05,0.00010791378158218586,9.56297241070848e-06,-0.0017061207883851488,0.01564205584943587,0.0013356543021196701,-0.018596699398315524,0.20212340319551658,0.015796670771504276
5,312.903,-2.9302399834717454e-05,0.0002830089549205355,2.3326163276854476e-05,-0.003071686547738341,0.03438513653291399,0.002596685945347805,-0.021188716164512213,0.3439515469211235,0.02094316956212454
6,312.91,-5.5745392164704453e-05,0.00062625258992645,4.6339065186947025e-05,-0.004483454117966833,0.06368447346870579,0.00397842888610251,-0.019942777558842655,0.5096772788762652,0.019313564119428795
7,312.917,-9.252884214510684e-05,0.0012140077674487073,7.73306786227864e-05,-0.006026103019368825,0.1042455772531828,0.004876317809917176,-0.02500191088983879,0.6720602967128185,0.006846204254111194
8,312.923,-0.00013533703945990498,0.0019692571557627125,0.00010557813662250974,-0.008243296085495752,0.1475042188502835,0.00453950152327898,-0.050361679670863725,0.7983243095456607,-0.018294771863389524
9,312.93,-0.0002118003038157482,0.0032009284169328455,0.00012852514475001294,-0.013603350873300984,0.204401855769503,0.0020167865131458184,-0.10580217088830934,0.8593740575005736,-0.05520389660957405
10,312.937,-0.0003429924309160925,0.004835660550697719,0.00012396125611907749,-0.02388011401248489,0.262664468162984,-0.003320754693412162,-0.19360874311032752,0.8380925273005382,-0.10030402641217043
11,312.944,-0.0005704795163969874,0.006863107137353833,7.090439935818907e-05,-0.04111619612486722,0.3166059851669207,-0.011838347238259413,-0.3085601819811742,0.7334800281708774,-0.14785389397395718
12,312.95,-0.0008831871613995401,0.008876877720810115,-3.000533926091367e-05,-0.06311968554314015,0.35465087598832745,-0.021798232301599555,-0.43935031475237996,0.559686371553988,-0.19068798197712175
13,312.957,-0.001446432191878278,0.01146771381086031,-0.0002320750989936986,-0.0978074660220985,0.3855880068826283,-0.035935984764869165,-0.5712694608644155,0.3416591700436222,-0.22121188664728852
14,312.964,-0.0022825293485650515,0.014221034493930758,-0.0005381514719899852,-0.1410774358882375,0.40107504542265143,-0.05151440751972167,-0.6893902479223509,0.10955180967821666,-0.2326615492308836
15,312.971,-0.0034467442693925905,0.017028853820139883,-0.0009531771145124439,-0.1915553986336788,0.4011590477793827,-0.06706434748661036,-0.7812725237800934,-0.1071044221042972,-0.22038204777078887
16,312.977,-0.004739009035438449,0.019401316728493864,-0.001391116609372671,-0.23919952338363143,0.3896619216756601,-0.07891548413415131,-0.8381770249165061,-0.28368910758479643,-0.18244449162158413
17,312.984,-0.006616707161304402,0.022046669843175683,-0.001979779385762994,-0.297285655434829,0.36615325394717657,-0.08927388054867792,-0.854147849418942,-0.40123002465030505,-0.1193447873594925
18,312.991,-0.008899109310966087,0.02450817506047598,-0.0026230842956687164,-0.3548292444680435,0.33713395099526194,-0.09452752228139713,-0.8223701702972235,-0.4442400813315364,-0.0337187455555761
19,312.998,-0.011569601329465558,0.026766917203118253,-0.0032804619201452405,-0.4081684751026886,0.30822094690206936,-0.0932946561403327,-0.731654923013569,-0.39813303408859485,0.0696379910548344
20,313.004,-0.01413345458781062,0.028558950749836214,-0.003817912450680836,-0.4464492776749184,0.2891235686677317,-0.08585552070401034,-0.5695302446038812,-0.2509971729391699,0.1832222427758428
21,313.011,-0.017367069931891122,0.030552121462909112,-0.004361485055944792,-0.477440820633136,0.2803537779241182,-0.06945093794272342,-0.3334005788153718,-0.004508478651688547,0.29472115747588734
22,313.018,-0.02075440025343287,0.03255164545388342,-0.004765902178684968,-0.4903678426716739,0.29093879092991615,-0.04609681141246811,-0.04322496285084846,0.31290017512809787,0.3856954557531319
23,313.025,-0.02416135353088876,0.034703573255458246,-0.004989988255493892,-0.4830473794578843,0.32389772380530846,-0.017927781961464637,0.2565048207252611,0.6473500595994672,0.4350021452474527
24,313.031,-0.026991703347232006,0.03678693118246453,-0.0050215710324731455,-0.460402559318693,0.37055491852680345,0.007400189635097119,0.5132048538011463,0.9385532040455147,0.4259092973770529
25,313.038,-0.030070066917032682,0.03963052682598174,-0.004876239506591046,-0.4191298891951576,0.4419009796203891,0.0341231034740446,0.689264028422533,1.1400963739313734,0.3526560883248762
26,313.045,-0.03282843682034508,0.043008314730780206,-0.0045681461894729,-0.3689757974649646,0.5231812788927694,0.05390355855964847,0.7719628425609946,1.2279847393167722,0.22364250455676857
27,313.052,-0.03522628167141787,0.046962218253003486,-0.004156758816789827,-0.31612273141248665,0.6065054417416466,0.06363569077828869,0.7678979677037663,1.1996438261047264,0.05990072430566571
28,313.058,-0.03699396801395308,0.05080153345388042,-0.003779421826329242,-0.27310604943534994,0.6732662918900119,0.062143306042497355,0.694262300323162,1.0695935501885367,-0.11062768800881101
29,313.065,-0.038753339464016164,0.0557467445587178,-0.003388924836888058,-0.22957150772517299,0.7396511666339443,0.049427262369189706,0.5741056427168256,0.8645131090357056,-0.2598510519511305
30,313.072,-0.04023935600127224,0.061102400667795924,-0.00311794990800948,-0.1950046457762601,0.7905362931015693,0.027994145881777323,0.4329912018846351,0.6180122754909346,-0.364597415958679
31,313.079,-0.04151699682092246,0.06675422557918839,-0.003015051198977472,-0.17003558840925653,0.8242708244379832,0.001405485270203951,0.2944760158265454,0.36483482567845643,-0.4100565356690247
32,313.085,-0.042495656423479924,0.0717439817908835,-0.0030774253824221937,-0.15618427911143046,0.8389812461348694,-0.022196879751875596,0.17633747290783924,0.13518035779246373,-0.39220060692266756
