,Time,Position X,Position Y,Position Z,Velocity X,Velocity Y,Velocity Z,Filtered Acc X,Filtered Acc Y,Filtered Axx Z
0,287.874,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002548060776683634,0.0004646476409060976,-0.00013189959259955124
1,287.881,-2.3201077059022022e-07,4.922510930090393e-07,-1.390992496196455e-07,-6.628879159769671e-05,0.00014064316943219568,-3.974264274876447e-05,-0.0016765012232284081,0.003632955790970297,-0.0010259923261948763
2,287.888,-1.4921843634810014e-06,3.565208031426101e-06,-1.0120645070863077e-06,-0.00029376080637084066,0.0007373445272577659,-0.0002096760022415322,-0.004950838818564849,0.013751788462750943,-0.003924973439532501
3,287.894,-4.430019995368206e-06,1.2229388483232363e-05,-3.506685285395156e-06,-0.0006855177375868849,0.0021507156233305314,-0.00062186425719078,-0.008365190991620879,0.034289458924345796,-0.01008552810609486
4,287.901,-1.110706310238716e-05,3.9166273437538004e-05,-1.1470592636642028e-05,-0.0012222088644171672,0.005545537220751294,-0.001653537843163843,-0.007271170248088875,0.06461781602008583,-0.019972022811535404
5,287.908,-2.0066559730748297e-05,9.771551251637257e-05,-2.9390801131691183e-05,-0.0013376473151127564,0.011182816801760916,-0.0034665217268465423,0.003907899968795694,0.09962290928965206,-0.03284880747582511
6,287.915,-2.5423387332915453e-05,0.00020380588178378723,-6.32234887712525e-05,-0.0001928748569339086,0.01912871727462161,-0.006199960455878356,0.029444758196196717,0.13187890610689787,-0.04678924364341862
7,287.921,-1.771167497991277e-05,0.00034383193295550865,-0.000109763399305129,0.0027634456412802162,0.027546633116171525,-0.009313343055486709,0.07104217323053982,0.154250602664853,-0.05903631349121227
8,287.928,2.5455717352569828e-05,0.0005746239774635778,-0.00019005026747157837,0.009570095025134569,0.03839395102894397,-0.013625762134911002,0.1272678477056759,0.16178328142006287,-0.06660493372139237
9,287.935,0.00013099862900191876,0.0008811595341712893,-0.00030147278680092547,0.020585022588943576,0.049187636601768156,-0.018209243387736853,0.19364930148248097,0.1526880379052777,-0.06693364186099528
10,287.942,0.0003299884163902728,0.0012592605204263553,-0.00044401295859347676,0.03626920237911696,0.0588412166138878,-0.022516519981534415,0.26330533906863707,0.1285665921413232,-0.05855778032393569
11,287.948,0.0005998024740834612,0.0016319550087718197,-0.0005879570949025565,0.053668816852368434,0.06539027950185078,-0.02546485878838428,0.3281169601988069,0.09403959474865266,-0.04165784909976221
12,287.955,0.0010605985629569747,0.002107691567084268,-0.0007733901673565729,0.07798720853996997,0.0705344514444659,-0.027516019055582562,0.38039327629768593,0.055834563314977735,-0.018102190325287284
