,Time,Position X,Position Y,Position Z,Velocity X,Velocity Y,Velocity Z,Filtered Acc X,Filtered Acc Y,Filtered Axx Z
0,191.869,0.0,0.0,0.0,0.0,0.0,0.0,0.001791141745532314,-0.0007404379772205411,-0.00010392160429451091
1,191.876,1.9023808950149813e-06,-7.733337743990627e-07,-1.1386449823485092e-07,0.0005435373985753205,-0.0002209525069710029,-3.253271378136273e-05,0.014044683902659246,-0.005696957841530584,-0.0008439108441341277
2,191.882,1.1024647286267237e-05,-4.612729428188163e-06,-8.247567335482025e-07,0.0024972180651753164,-0.001058846044291982,-0.00020443136465641212,0.05236197778778964,-0.02278349631698931,-0.0049990171987429975
3,191.889,4.942781774266561e-05,-2.2402471523089708e-05,-5.847422941569567e-06,0.008475116350930663,-0.004023937411390542,-0.0012306161233486665,0.12180258796973424,-0.06360369625412872,-0.024898618114073772
4,191.896,0.00014493170415310353,-7.416344250668256e-05,-2.880169606122673e-05,0.01881170833785718,-0.010764911441114036,-0.00532774762514675,0.1793514244886078,-0.1327928897285914,-0.09447027957450027
5,191.903,0.00031070939679217447,-0.00018962748113275012,-0.00010926943484524594,0.028553346701843535,-0.022224813880595978,-0.017663034884556592,0.10446876353189412,-0.20108849074788568,-0.26491521785839417
6,191.909,0.00047044309762459165,-0.00035821599147405005,-0.00028829911679086246,0.024691220242293522,-0.03397135623316854,-0.04201352576398,-0.23574452911102894,-0.19818283203043724,-0.5627711269322153
7,191.916,0.000515641574689931,-0.000628428402624668,-0.0007636368613753472,-0.011777369652205803,-0.04323218980980997,-0.09379725840291855,-0.8267586817414689,-0.07162922922055984,-0.9459349227935627
8,191.923,0.00015725847756742383,-0.0009216919800130062,-0.0016920065345072885,-0.09061780095415166,-0.04055740372965534,-0.17145121963458942,-1.47023749073594,0.14955845013997157,-1.3164937420589433
9,191.93,-0.0008887938253116259,-0.0011416800221772615,-0.0032394017527294272,-0.20825428558250614,-0.022296322602944115,-0.2706616998571343,-1.957071955354808,0.38247356390001086,-1.573978691660566
10,191.936,-0.002505192021893072,-0.0011920079639304618,-0.0051480963245234355,-0.3305451132779555,0.005520342018544615,-0.36556982407417765,-2.1996593679630343,0.5630298996166735,-1.6519997419207213
11,191.943,-0.005346664311504175,-0.001005216646438285,-0.008089092589500664,-0.48130411232463677,0.04784860583632489,-0.47471482306157314,-2.1926662200402527,0.6701934398738043,-1.527912401874342
12,191.95,-0.009213943145841445,-0.0005045676918233309,-0.011742270897944067,-0.6236326974897084,0.09519395262556915,-0.5690504079257482,-1.954041376060289,0.7092013524180928,-1.2205311794706981
13,191.957,-0.01399780231110653,0.00033052214238597755,-0.01596602393525626,-0.7431842068707675,0.14340314286263417,-0.6377361741625872,-1.529061835418616,0.6953613018458308,-0.7806113757426334
14,191.963,-0.018679920960961056,0.0013092750106067478,-0.01988581811390103,-0.8175220097473483,0.18284781321094357,-0.6688618853856203,-0.9977202589281805,0.645384360478813,-0.2773683700771901
15,191.97,-0.0245769074373324,0.002735524751079929,-0.024575315254592542,-0.8673312692146887,0.22465211263824564,-0.6709944405252831,-0.45346001064996294,0.5725734080404266,0.21523691147770457
16,191.977,-0.030699732793741902,0.004435209008328553,-0.029170543200681458,-0.8820474040439186,0.2609719608610141,-0.6419278297848973,0.02470911700070291,0.4855962515489485,0.6316114950442584
17,191.984,-0.03682468915523593,0.006367146009154157,-0.03347700402943439,-0.867940127810267,0.2910100393744784,-0.5884895498579189,0.3863028343250812,0.3895556246470969,0.9252993745315667
18,191.99,-0.04194444605563841,0.008172996942757553,-0.0368314409178369,-0.8386455056571616,0.3109402718266305,-0.5296560796095404,0.6094372044276797,0.28788374734882255,1.074482074735895
19,191.997,-0.0476580621021099,0.01040631118410019,-0.040280007842728095,-0.7938162219049557,0.32714951141366694,-0.45564875607295585,0.6966527229517392,0.18436837856354685,1.081702716387088
20,192.004,-0.05305043325555533,0.012728692948999979,-0.04322312322967637,-0.7468612505131794,0.33638813570277865,-0.3852413544865081,0.671368580141668,0.0847966206721795,0.9695992525154519
21,192.011,-0.05812908443477005,0.01509333964982634,-0.04571030531955157,-0.7041819435471338,0.3392252073899846,-0.3253820997630413,0.5720823133414024,-0.002139249334395209,0.7743851057202942
22,192.017,-0.06226464990331027,0.01712284734461696,-0.04754672050841358,-0.6743398792995549,0.33727735754019617,-0.2867562965242728,0.4422655780580675,-0.06406921974146351,0.5385268210085749
23,192.024,-0.0668932715935392,0.019466204342599852,-0.04945284510985083,-0.6481234607649062,0.33225321331158014,-0.2578507324574095,0.32154319411270826,-0.08230796100869588,0.30362953111232877
24,192.031,-0.07136217020851668,0.021778612353523484,-0.05120895650999685,-0.6287047149420352,0.3284347898089849,-0.24389538186966633,0.24421709020914578,-0.028940849094435245,0.10295610466203164
25,192.038,-0.07570507827261168,0.024089269851509765,-0.05290923199342218,-0.6121261605127932,0.3317530667580521,-0.24189761339436647,0.23879493091151172,0.12561801492621663,-0.044751621689517226
26,192.044,-0.07932844416575718,0.026125109918596894,-0.05437641068976745,-0.5956624705356628,0.3468602889376315,-0.24716195205403962,0.3208147889258724,0.38788463139299256,-0.13418609437298276
27,192.051,-0.08340151252969905,0.02868630497742908,-0.05614264215392045,-0.5680713477373323,0.3849097278740136,-0.2574756091342205,0.4830456468403212,0.7206762194147882,-0.16629971533531018
28,192.058,-0.08723697850502432,0.03159400401597462,-0.05798230266813386,-0.5277760737833921,0.4458614259955458,-0.2681416806406626,0.6909470433651251,1.0551362029571618,-0.1444536002044939
29,192.065,-0.09074129899887784,0.03500077425892727,-0.059885757711137466,-0.4734583530311815,0.5275015005616586,-0.27570261735997953,0.8915861138633667,1.3234268731494874,-0.07583239288070785
30,192.071,-0.09341194378147276,0.03841305180583773,-0.061544292677712664,-0.4167565745004243,0.6099243484084509,-0.27714237149839815,1.035737981886458,1.4781702691566418,0.026894371625790787
31,192.078,-0.09607304961409259,0.04303956064217452,-0.06346350243021572,-0.3435593776761272,0.7119353191154024,-0.2712032720735118,1.096843970862654,1.4938937517410906,0.14613979906107144
32,192.085,-0.09821719977247648,0.048366770039460216,-0.06531285630759526,-0.2690549532902582,0.8101245086794243,-0.25718355003455157,1.0738237287031889,1.3668236350453318,0.26232128278354266
33,192.092,-0.09985364385181093,0.05433608608402722,-0.06703866224357467,-0.1985004979478251,0.8953943611956442,-0.23590386024492893,0.9817626144526634,1.1174921103536413,0.3576571368051309
34,192.098,-0.10088371152889217,0.059876691227557996,-0.06838553460466393,-0.14485539441257497,0.9514740199812105,-0.2130535934514727,0.8416634462730718,0.7886857990433576,0.4190357805334558
35,192.105,-0.10171538371445803,0.06668404617356036,-0.06977372452809075,-0.09276523003560896,0.9934845360259708,-0.18357209895751822,0.6759704152142217,0.435280038858206,0.43990015999241566
36,192.112,-0.10222244971976677,0.07370399684178323,-0.07095526495207533,-0.052110771481070635,1.0122156548934163,-0.15401087932355043,0.5084870281535594,0.11044640675142894,0.4213585524686379
