Time,Time,Sum Acc X,Sum Acc Y,Sum Acc Z
312.869,312.869,0.00015488220589434374,0.0012940190509442733,0.00012240715221240064
312.876,312.876,0.0014063342641736519,0.011273715984538744,0.0010527464360199008
312.883,312.883,0.006236110569623705,0.04948395418250194,0.004580749313942754
312.89,312.89,0.017786128794141903,0.14899425775286315,0.013376441960216463
312.896,312.896,0.03638282819245743,0.3511176609483797,0.02917311273172074
312.903,312.903,0.057571544356969644,0.6950692078695032,0.05011628229384528
312.91,312.91,0.0775143219158123,1.2047464867457685,0.06942984641327407
312.917,312.917,0.10251623280565109,1.876806783458587,0.07627605066738527
312.923,312.923,0.1528779124765148,2.675131093004248,0.0945708225307748
312.93,312.93,0.2586800833648242,3.5345051505048213,0.14977471914034884
312.937,312.937,0.4522888264751517,4.372597677805359,0.2500787455525193
312.944,312.944,0.7608490084563259,5.106077705976237,0.3979326395264765
312.95,312.95,1.2001993232087058,5.665764077530224,0.5886206215035983
312.957,312.957,1.7714687840731214,6.007423247573846,0.8098325081508868
312.964,312.964,2.460859031995472,6.116975057252063,1.0424940573817705
312.971,312.971,3.2421315557755657,6.22407947935636,1.2628761051525594
312.977,312.977,4.080308580692072,6.507768586941156,1.4453205967741436
312.984,312.984,4.934456430111013,6.908998611591461,1.5646653841336362
312.991,312.991,5.756826600408237,7.353238692922997,1.5983841296892123
312.998,312.998,6.4884815234218065,7.751371727011592,1.6680221207440467
313.004,313.004,7.058011768025688,8.002368899950762,1.8512443635198894
313.011,313.011,7.39141234684106,8.00687737860245,2.1459655209957766
313.018,313.018,7.434637309691908,8.319777553730548,2.5316609767489084
313.025,313.025,7.691142130417169,8.967127613330016,2.966663121996361
313.031,313.031,8.204346984218315,9.905680817375531,3.392572419373414
313.038,313.038,8.893611012640848,11.045777191306904,3.7452285076982905
313.045,313.045,9.665573855201842,12.273761930623676,3.9688710122550592
313.052,313.052,10.433471822905608,13.473405756728402,4.028771736560725
313.058,313.058,11.12773412322877,14.54299930691694,4.139399424569536
313.065,313.065,11.701839765945595,15.407512415952645,4.399250476520667
313.072,313.072,12.13483096783023,16.02552469144358,4.763847892479346
313.079,313.079,12.429306983656774,16.390359517122036,5.17390442814837
313.085,313.085,12.605644456564614,16.5255398749145,5.566105035071038
313.092,313.092,12.695719047717347,16.574664168097865,5.8842533461318896
313.099,313.099,12.739039706213301,16.750559826962853,6.088028956655215
313.106,313.106,12.77871217811788,16.99325519695148,6.15834407307337
313.112,313.112,12.851376538279744,17.249757473074638,6.21737839589221
313.119,313.119,12.974834476756927,17.481930883216297,6.380661539928306
313.126,313.126,13.143030536727158,17.672166148407367,6.608390577254112
313.133,313.133,13.32865193587102,17.826132340907026,6.854745102131556
313.139,313.139,13.489573531605355,17.970471101880968,7.0768637759786035
313.146,313.146,13.578982759318272,18.14516436299207,7.241973495626442
313.153,313.153,13.601245446122336,18.393621585381943,7.331383364324877
313.16,313.16,13.760879278227721,18.753700949205495,7.3413688846953296
313.166,313.166,14.066290868860209,19.251326159813363,7.401145362936355
313.173,313.173,14.508795376687237,19.897142166973804,7.510880964482362
313.18,313.18,15.064192328933649,20.685929508182674,7.644762860867201
313.187,313.187,15.696174820254383,21.597933790342875,7.775075871751538
313.193,313.193,16.360689247160312,22.599561356860065,7.8747408957786345
313.2,313.2,17.006439857661775,23.639481206401754,7.917222806605916
313.207,313.207,17.569518811271926,24.640306619672653,7.95775300014689
313.214,313.214,17.968812461604447,25.49622959763487,8.099625397066852
313.22,313.22,18.114510583087558,26.092317246149694,8.339465383230444
313.227,313.227,18.29202712874215,26.34399328966813,8.641378544270438
313.234,313.234,18.807748643317275,26.459284943936105,8.941351195659776
313.241,313.241,19.61176204232033,26.899111262665233,9.165938738258504
313.247,313.247,20.610223737482052,27.572154246786084,9.254364661483432
313.254,313.254,21.694789745506792,28.35814526732111,9.334203613585338
313.261,313.261,22.762274710578673,29.12938247223105,9.579674788298192
313.268,313.268,23.72648408207849,29.77317849282178,9.956958901985816
313.274,313.274,24.528016913534728,30.209555886928733,10.411182096363273
313.281,313.281,25.140333445536204,30.39975064441165,10.878732340959152
313.288,313.288,25.568183467696173,30.453901536709242,11.298024728272095
313.295,313.295,25.839605159016454,30.717377998488868,11.61721770052802
313.301,313.301,25.995139951710456,31.133310430909216,11.79953567276015
313.308,313.308,26.07423427893689,31.63501846329871,11.8272097175807
313.315,313.315,26.099735422095847,32.15626061262137,11.95095695774048
313.322,313.322,26.131357154082202,32.63849324342029,12.203465524625772
313.328,313.328,26.246992063803084,33.0355280745481,12.548127714340067
313.335,313.335,26.482538050057418,33.31772706075042,12.942436945433695
313.342,313.342,26.863978992244558,33.47671801759602,13.346257387913145
313.349,313.349,27.390038474812197,33.52835201305195,13.72808315486041
313.355,313.355,28.02114481310053,33.5448869990831,14.068359270432216
313.362,313.362,28.678650547705352,33.5709206074376,14.360226300488474
313.369,313.369,29.255515581768837,33.60816910449706,14.60823865266191
313.376,313.376,29.635286254128932,33.78839893911973,14.825285589104052
313.382,313.382,29.71387042734711,34.18831350550227,15.027716315324865
313.389,313.389,30.008816207725868,34.87006053725051,15.229138512353654
313.396,313.396,30.70623654522351,35.87141667188442,15.434798657805127
313.403,313.403,31.79129431492093,37.20007347743421,15.638817605102053
313.409,313.409,33.21314194607248,38.831311544965274,15.824478537833237
313.416,313.416,34.893976269471914,40.707878854198896,15.96595273228399
313.423,313.423,36.73586825201259,42.74095562435901,16.03136319014003
313.43,313.43,38.63295041901421,44.81084338147174,16.070680738843482
313.436,313.436,40.48193773166787,46.761944820943675,16.222320857640153
313.443,313.443,42.15136330610546,48.39062730516087,16.460998688872806
313.45,313.45,43.45329028069543,49.46698062339813,16.739603053547494
313.457,313.457,44.2261380142839,49.827211068684534,17.013883504250074
313.463,313.463,44.45397747341806,50.18914923737391,17.258235223326146
313.47,313.47,44.64773023250486,51.122420563949056,17.465261187485886
313.477,313.477,45.09636226109987,52.387917651199764,17.63785418527154
313.484,313.484,45.65744174130134,53.72786453900871,17.78293196503974
313.49,313.49,46.23511984062908,54.91811322048151,17.908350263072226
313.497,313.497,46.78182703477781,55.80208556436097,18.02155943406317
313.504,313.504,47.28730857354397,56.3027460657525,18.128764926655197
313.511,313.511,47.76213187839587,56.41762478639066,18.233358281070533
313.517,313.517,48.22450516802539,56.63154631886478,18.334724884583895
313.524,313.524,48.69250519880553,57.07995870421254,18.429267749740614
313.531,313.531,49.17873366359653,57.65584478678909,18.51243458759626
313.538,313.538,49.686182727133634,58.259697381903116,18.579356310118516
313.544,313.544,50.207238002256474,58.81160861519319,18.624332997056538
313.551,313.551,50.726537088326104,59.25706221563949,18.641217513893707
313.558,313.558,51.22556671795329,59.56891915760704,18.657118554466457
313.565,313.565,51.687061419592254,59.745769192573746,18.70692721017305
313.571,313.571,52.09846046021935,59.80665743192157,18.7872890852679
313.578,313.578,52.45369861125664,59.82991300842436,18.891013848692705
313.585,313.585,52.75310070361055,59.90095756758827,19.00850532998304
313.592,313.592,53.002044818599096,59.98594563763808,19.128978615412667
313.598,313.598,53.2091032262406,60.058417529174385,19.241154932359663
313.605,313.605,53.38431898131328,60.101798712085326,19.33392337039294
