Time,Time,Sum Acc X,Sum Acc Y,Sum Acc Z
84.3345,84.3345,0.0003467365308475333,0.0009247982164352924,5.9954527709025073e-05
84.3413,84.3413,0.003106440617523031,0.008210058088300182,0.0005447109108229125
84.348,84.348,0.013899564369338153,0.036367135347433174,0.0024854510454715814
84.3548,84.3548,0.04226676567752506,0.10928085234275649,0.007739224685339037
84.3615,84.3615,0.09995998163442094,0.25467093272551733,0.01878961790528752
84.3683,84.3683,0.19838571416374134,0.4963429867716904,0.03834756120713939
84.375,84.375,0.34621078369137204,0.8479534156547757,0.06892722949304883
84.3818,84.3818,0.5473818235627369,1.309956283068079,0.11241180062629445
84.3885,84.3885,0.7998360974249129,1.869856265375312,0.1696331654270769
84.3953,84.3953,1.0954104081272682,2.504926534089441,0.2401415119123808
84.402,84.402,1.421103510006223,3.186272167199128,0.32230382910747246
84.4088,84.4088,1.7611782265804017,3.8833097963662437,0.41361765483390395
84.4155,84.4155,2.099402671768753,4.567981843719982,0.5109670422619772
84.4223,84.4223,2.4210206645030294,5.218131535845611,0.6106284443621769
84.429,84.429,2.714468190208916,5.819429913397928,0.7080623388720617
84.4358,84.4358,2.9730088251203313,6.365420914856701,0.797844049732482
84.4425,84.4425,3.1958268869984723,6.855935775941752,0.8742542824212113
84.4493,84.4493,3.387582140199134,7.2947055846450946,0.9326491174244173
84.456,84.456,3.5562296008311356,7.68698225129247,0.9709640356874991
84.4628,84.4628,3.7100979017879703,8.03777870768162,0.9904045450034431
84.4695,84.4695,3.855425010248526,8.351063722415818,0.9948960658040702
84.4763,84.4763,3.9950504357533894,8.629751398102782,1.0001281894607832
84.483,84.483,4.128398022806017,8.876034765429837,1.0100898319455407
84.4898,84.4898,4.252365150008823,9.091779956834296,1.0211287593740512
84.4965,84.4965,4.362511493057016,9.278889128595763,1.0315645609838082
84.5033,84.5033,4.4542084461492255,9.439494119490353,1.0419202852452547
84.51,84.51,4.523713780490293,9.575883991875155,1.0546601953316406
84.5168,84.5168,4.569058000526545,9.690300171353183,1.0733609004286564
84.5235,84.5235,4.5904833683379405,9.784777941763425,1.1015749069934488
84.5303,84.5303,4.590682414151436,9.861020597705854,1.1418075130040404
84.537,84.537,4.608847868083104,9.92022735653918,1.194848962107398
84.5438,84.5438,4.640873735943742,9.96290533274314,1.2595519198096734
84.5505,84.5505,4.68292136995759,9.988707220206615,1.3330765495004897
