,Name,Duration,Participant,Music_Imp,Dance_Imp,Baile_Level,Guitarra_Level,Step,Artist,Rounds,Q1a,Q1b,Q2a,Q2b,Q2c,Q2d,Q2e,Q2f,Q2g,Q2h,Q2i,Q2j,Q3a,Q3b,Q4a,Q4b,Q4c,Q5a,Q5b,Q6a,Q6b,Abs_Av,Perf_Av,SFS,Dance_mode,Music_mode,Palo,p_LZ,p_dt_LZ,p_LZ_avg,p_dt_LZ_avg,p_IOI,p_IOI_avg,p_ncounts,p_ncounts_avg,norm_p_LZ,norm_p_dt_LZ,norm_p_LZ_avg,norm_p_dt_LZ_avg,norm_p_IOI,norm_p_IOI_avg,norm_p_ncounts,norm_p_ncounts_avg,g_LZ,g_dt_LZ,g_LZ_avg,g_dt_LZ_avg,g_IOI,g_IOI_avg,g_ncounts,g_ncounts_avg,norm_g_LZ,norm_g_dt_LZ,norm_g_LZ_avg,norm_g_dt_LZ_avg,norm_g_IOI,norm_g_IOI_avg,norm_g_ncounts,norm_g_ncounts_avg,annot_frac,number,Condition,Pair
418,P9_D1_G4_M1_R1_T1,6.7,P9,MI,DI,Z3,A1,14.32,P,1.0,7,6,1,6,7,7,7,6,7.0,7,7,1,7,7,7.0,5.0,7.0,6.0,6.0,6.0,6.0,3.75,6.833333333333333,5.291666666666666,D1,M1,R1,0.04609175231656211,-0.006228615177913775,0.05746935604155134,-6.643856189774469e-05,0.30208333333333326,0.3285529100529101,23,623,0.2500000000000003,-0.07500000000000001,0.41851851851851873,-0.0013333333333333827,0.40625,0.3285529100529101,0.1875,0.3461111111111111,0.058548982672389734,-0.00124572303558275,0.05400377700202019,-4.489092020118471e-05,0.26875,0.31848991848991853,33,,0.48437500000000067,2.0122792321330962e-16,0.42736486486486536,-0.0007507507507508217,0.275,0.31848991848991853,0.5,0.42905405405405406,,9,D1_M1,P9_G4
419,P9_D1_G4_M1_R1_T1,3.6,P9,MI,DI,Z2,A2,14.33,P,0.5,7,6,1,6,7,7,7,6,7.0,7,7,1,7,7,7.0,5.0,7.0,6.0,6.0,6.0,6.0,3.75,6.833333333333333,5.291666666666666,D1,M1,R1,0.03488024499631725,-0.0024914460711655253,0.05746935604155134,-6.643856189774469e-05,0.5833333333333333,0.3285529100529101,5,623,0.30555555555555586,0.2499999999999994,0.41851851851851873,-0.0013333333333333827,0.6249999999999999,0.3285529100529101,0.22916666666666666,0.3461111111111111,0.05730325963680697,0.0024914460711655245,0.05400377700202019,-4.489092020118471e-05,0.22916666666666666,0.31848991848991853,18,,0.5937500000000008,0.1666666666666661,0.42736486486486536,-0.0007507507507508217,0.20238095238095236,0.31848991848991853,0.65625,0.42905405405405406,,10,D1_M1,P9_G4
420,P9_D1_G4_M1_R1_T1,6.6,P9,MI,DI,Z2,A2,14.35,P,1.0,7,6,1,6,7,7,7,6,7.0,7,7,1,7,7,7.0,5.0,7.0,6.0,6.0,6.0,6.0,3.75,6.833333333333333,5.291666666666666,D1,M1,R1,0.05356609053005869,1.2576745200831851e-17,0.05746935604155134,-6.643856189774469e-05,0.44166666666666665,0.3285529100529101,24,623,0.3888888888888893,0.024999999999999946,0.41851851851851873,-0.0013333333333333827,0.34791666666666665,0.3285529100529101,0.28125,0.3461111111111111,0.06726904392146907,-0.0024914460711655123,0.05400377700202019,-4.489092020118471e-05,0.23035714285714284,0.31848991848991853,38,,0.5937500000000008,-2.0122792321330962e-16,0.42736486486486536,-0.0007507507507508217,0.23035714285714284,0.31848991848991853,0.59375,0.42905405405405406,,11,D1_M1,P9_G4
421,P9_D1_G4_M1_R1_T1,6.8,P9,MI,DI,Z2,A2,14.36,P,1.0,7,6,1,6,7,7,7,6,7.0,7,7,1,7,7,7.0,5.0,7.0,6.0,6.0,6.0,6.0,3.75,6.833333333333333,5.291666666666666,D1,M1,R1,0.04360030624539658,-0.003737169106748263,0.05746935604155134,-6.643856189774469e-05,0.41041666666666665,0.3285529100529101,22,623,0.27777777777777807,0.02499999999999994,0.41851851851851873,-0.0013333333333333827,0.38958333333333334,0.3285529100529101,0.23958333333333331,0.3461111111111111,0.054811813565641444,-2.47198095326695e-17,0.05400377700202019,-4.489092020118471e-05,0.30624999999999997,0.31848991848991853,28,,0.4531250000000006,0.020833333333332954,0.42736486486486536,-0.0007507507507508217,0.2958333333333333,0.31848991848991853,0.453125,0.42905405405405406,,12,D1_M1,P9_G4
422,P9_D1_G4_M1_R1_T1,6.5,P9,MI,DI,Z3,A1,14.37,P,1.0,7,6,1,6,7,7,7,6,7.0,7,7,1,7,7,7.0,5.0,7.0,6.0,6.0,6.0,6.0,3.75,6.833333333333333,5.291666666666666,D1,M1,R1,0.052320367494475925,0.0024914460711655253,0.05746935604155134,-6.643856189774469e-05,0.394047619047619,0.3285529100529101,30,623,0.4166666666666671,0.10000000000000009,0.41851851851851873,-0.0013333333333333827,0.3494047619047619,0.3285529100529101,0.3645833333333333,0.3461111111111111,0.062286151779138,0.0,0.05400377700202019,-4.489092020118471e-05,0.2729166666666667,0.31848991848991853,31,,0.5000000000000004,-0.041666666666666324,0.42736486486486536,-0.0007507507507508217,0.29375,0.31848991848991853,0.46875,0.42905405405405406,,13,D1_M1,P9_G4
423,P9_D1_G4_M1_R1_T1,6.4,P9,MI,DI,Z3,A2,14.38,P,1.0,7,6,1,6,7,7,7,6,7.0,7,7,1,7,7,7.0,5.0,7.0,6.0,6.0,6.0,6.0,3.75,6.833333333333333,5.291666666666666,D1,M1,R1,0.06353187481472078,2.47198095326695e-17,0.05746935604155134,-6.643856189774469e-05,0.2953869047619047,0.3285529100529101,45,623,0.5138888888888893,0.050000000000000225,0.41851851851851873,-0.0013333333333333827,0.2016369047619047,0.3285529100529101,0.5,0.3461111111111111,0.05730325963680698,0.002491446071165525,0.05400377700202019,-4.489092020118471e-05,0.3145833333333333,0.31848991848991853,29,,0.4531250000000006,-0.020833333333333162,0.42736486486486536,-0.0007507507507508217,0.3520833333333333,0.31848991848991853,0.40625,0.42905405405405406,,14,D1_M1,P9_G4
424,P9_D1_G4_M1_R1_T1,6.8,P9,MI,DI,Z3,A2,14.39,P,1.0,7,6,1,6,7,7,7,6,7.0,7,7,1,7,7,7.0,5.0,7.0,6.0,6.0,6.0,6.0,3.75,6.833333333333333,5.291666666666666,D1,M1,R1,0.05481181356564145,-0.0049828921423310125,0.05746935604155134,-6.643856189774469e-05,0.30625,0.3285529100529101,28,623,0.4027777777777782,0.025000000000000196,0.41851851851851873,-0.0013333333333333827,0.28541666666666665,0.3285529100529101,0.3020833333333333,0.3461111111111111,0.05356609053005869,0.0024914460711655123,0.05400377700202019,-4.489092020118471e-05,0.31249999999999994,0.31848991848991853,28,,0.40625000000000056,-0.020833333333333162,0.42736486486486536,-0.0007507507507508217,0.3020833333333333,0.31848991848991853,0.453125,0.42905405405405406,,15,D1_M1,P9_G4
425,P9_D1_G4_M1_R1_T1,6.5,P9,MI,DI,Z3,A2,14.4,P,1.0,7,6,1,6,7,7,7,6,7.0,7,7,1,7,7,7.0,5.0,7.0,6.0,6.0,6.0,6.0,3.75,6.833333333333333,5.291666666666666,D1,M1,R1,0.04733747535214487,-0.0024914460711655123,0.05746935604155134,-6.643856189774469e-05,0.35416666666666663,0.3285529100529101,24,623,0.29166666666666696,-0.025000000000000154,0.41851851851851873,-0.0013333333333333827,0.375,0.3285529100529101,0.23958333333333331,0.3461111111111111,0.059794705707972504,0.0024914460711655,0.05400377700202019,-4.489092020118471e-05,0.23541666666666666,0.31848991848991853,35,,0.5312500000000006,0.04166666666666633,0.42736486486486536,-0.0007507507507508217,0.2220238095238095,0.31848991848991853,0.59375,0.42905405405405406,,16,D1_M1,P9_G4
426,P9_D1_G4_M1_R1_T1,3.6,P9,MI,DI,Z2,A1,14.41,P,0.5,7,6,1,6,7,7,7,6,7.0,7,7,1,7,7,7.0,5.0,7.0,6.0,6.0,6.0,6.0,3.75,6.833333333333333,5.291666666666666,D1,M1,R1,0.0498289214233104,0.009965784284662025,0.05746935604155134,-6.643856189774469e-05,0.37499999999999994,0.3285529100529101,13,623,0.5000000000000002,0.29999999999999893,0.41851851851851873,-0.0013333333333333827,0.3194444444444444,0.3285529100529101,0.3958333333333333,0.3461111111111111,0.07474338213496562,-0.0024914460711655245,0.05400377700202019,-4.489092020118471e-05,0.17738095238095236,0.31848991848991853,23,,0.5937500000000004,-0.12499999999999938,0.42736486486486536,-0.0007507507507508217,0.2107142857142857,0.31848991848991853,0.65625,0.42905405405405406,,17,D1_M1,P9_G4
427,P9_D1_G4_M1_R1_T1,6.2,P9,MI,DI,Z3,A1,14.42,P,1.0,7,6,1,6,7,7,7,6,7.0,7,7,1,7,7,7.0,5.0,7.0,6.0,6.0,6.0,6.0,3.75,6.833333333333333,5.291666666666666,D1,M1,R1,0.08969205856195873,0.005694733876949757,0.05746935604155134,-6.643856189774469e-05,0.11626984126984126,0.3285529100529101,62,623,0.7777777777777778,1.9825411154020654e-16,0.41851851851851873,-0.0013333333333333827,0.10833333333333332,0.3285529100529101,0.7738095238095238,0.3461111111111111,0.052676288361785284,-0.0014236834692374287,0.05400377700202019,-4.489092020118471e-05,0.37380952380952376,0.31848991848991853,24,,0.4285714285714292,0.023809523809523614,0.42736486486486536,-0.0007507507507508217,0.3656462585034013,0.31848991848991853,0.4642857142857143,0.42905405405405406,,18,D1_M1,P9_G4
