,t0,LZ,CTW
mean,363263.0,0.1241782502430488,0.14711312963425388
0.0,0.0,0.10769205856195879,0.17568290055988076
1.3333333333333333,1.3333333333333333,0.11367495070428983,0.12841427069777941
2.6666666666666665,2.6666666666666665,0.005982892142331044,0.0006453183779762532
4.0,4.0,0.005982892142331044,0.0006453183779762532
5.333333333333333,5.333333333333333,0.005982892142331044,0.0006453183779762532
6.666666666666667,6.666666666666667,0.005982892142331044,0.0006453183779762532
8.0,8.0,0.005982892142331044,0.0006453183779762532
9.333333333333334,9.333333333333334,0.005982892142331044,0.0006453183779762532
10.666666666666666,10.666666666666666,0.005982892142331044,0.0006453183779762532
12.0,12.0,0.005982892142331044,0.0006453183779762532
13.333333333333334,13.333333333333334,0.005982892142331044,0.0006453183779762532
14.666666666666666,14.666666666666666,0.005982892142331044,0.0006453183779762532
16.0,16.0,0.005982892142331044,0.0006453183779762532
17.333333333333332,17.333333333333332,0.035897352853986264,0.04925454857135108
18.666666666666668,18.666666666666668,0.029914460711655218,0.021513513485090886
20.0,20.0,0.005982892142331044,0.0006453183779762532
21.333333333333332,21.333333333333332,0.005982892142331044,0.0006453183779762532
22.666666666666668,22.666666666666668,0.005982892142331044,0.0006453183779762532
24.0,24.0,0.005982892142331044,0.0006453183779762532
25.333333333333332,25.333333333333332,0.005982892142331044,0.0006453183779762532
26.666666666666668,26.666666666666668,0.005982892142331044,0.0006453183779762532
28.0,28.0,0.13461507320244848,0.1590699684097361
29.333333333333332,29.333333333333332,0.40384521960734543,0.4438026788910246
30.666666666666668,30.666666666666668,0.29615316104538664,0.3888899820574582
32.0,32.0,0.30811894533004874,0.34588047536209054
33.333333333333336,33.333333333333336,0.41581100389200754,0.4233311018309283
34.666666666666664,34.666666666666664,0.4098281117496764,0.4538821507909898
36.0,36.0,0.3230761756858764,0.5001881245463057
37.333333333333336,37.333333333333336,0.2841873767607246,0.38883325372402594
38.666666666666664,38.666666666666664,0.19743544069692445,0.24399834686399766
40.0,40.0,0.005982892142331044,0.0006453183779762532
41.333333333333336,41.333333333333336,0.005982892142331044,0.0006453183779762532
42.666666666666664,42.666666666666664,0.005982892142331044,0.0006453183779762532
44.0,44.0,0.005982892142331044,0.0006453183779762532
45.333333333333336,45.333333333333336,0.005982892142331044,0.0006453183779762532
46.666666666666664,46.666666666666664,0.005982892142331044,0.0006453183779762532
48.0,48.0,0.005982892142331044,0.0006453183779762532
49.333333333333336,49.333333333333336,0.005982892142331044,0.0006453183779762532
50.666666666666664,50.666666666666664,0.005982892142331044,0.0006453183779762532
52.0,52.0,0.08675193606380013,0.11131745029136061
53.333333333333336,53.333333333333336,0.13162362713128295,0.1551584862157327
54.666666666666664,54.666666666666664,0.005982892142331044,0.0006453183779762532
56.0,56.0,0.1645295339141037,0.22851891865035218
57.333333333333336,57.333333333333336,0.03290590678282074,0.039818454774263067
58.666666666666664,58.666666666666664,0.005982892142331044,0.0006453183779762532
60.0,60.0,0.005982892142331044,0.0006453183779762532
61.333333333333336,61.333333333333336,0.005982892142331044,0.0006453183779762532
62.666666666666664,62.666666666666664,0.08675193606380013,0.11459750577369406
64.0,64.0,0.038888798925151784,0.05350758673777498
65.33333333333333,65.33333333333333,0.10470061249079327,0.10558499774191317
66.66666666666667,66.66666666666667,0.07777759785030357,0.08883859128861969
68.0,68.0,0.1226492889177864,0.11947404330914568
69.33333333333333,69.33333333333333,0.3709393128245247,0.40845468747592445
70.66666666666667,70.66666666666667,0.37991365103802127,0.44122468975356993
72.0,72.0,0.338033406041704,0.5557032406079094
73.33333333333333,73.33333333333333,0.3410248521128695,0.4073270469290575
74.66666666666667,74.66666666666667,0.29914460711655216,0.32656402765330156
76.0,76.0,0.059828921423310436,0.0677184260442979
77.33333333333333,77.33333333333333,0.20341833283925548,0.2218549133868069
78.66666666666667,78.66666666666667,0.12863218106011742,0.18125005354401072
80.0,80.0,0.11367495070428983,0.12675979837083876
81.33333333333333,81.33333333333333,0.20940122498158653,0.28344423847811856
82.66666666666667,82.66666666666667,0.0418802449963173,0.05179206904042666
84.0,84.0,0.029914460711655218,0.020860122661900307
85.33333333333333,85.33333333333333,0.017948676426993132,0.02548823446662027
86.66666666666667,86.66666666666667,0.029914460711655218,0.020103029846086192
88.0,88.0,0.005982892142331044,0.0006453183779762532
89.33333333333333,89.33333333333333,0.005982892142331044,0.0006453183779762532
90.66666666666667,90.66666666666667,0.008974338213496566,0.0034320767054000084
92.0,92.0,0.035897352853986264,0.04098917843552434
93.33333333333333,93.33333333333333,0.017948676426993132,0.012806114721844114
94.66666666666667,94.66666666666667,0.005982892142331044,0.0006453183779762532
96.0,96.0,0.005982892142331044,0.0006453183779762532
97.33333333333333,97.33333333333333,0.005982892142331044,0.0006453183779762532
98.66666666666667,98.66666666666667,0.005982892142331044,0.0006453183779762532
100.0,100.0,0.005982892142331044,0.0006453183779762532
101.33333333333333,101.33333333333333,0.0957262742772967,0.12625955079294654
102.66666666666667,102.66666666666667,0.059828921423310436,0.05916613359038932
104.0,104.0,0.23632423962207622,0.26002729393917734
105.33333333333333,105.33333333333333,0.4008537735361799,0.4328087006964612
106.66666666666667,106.66666666666667,0.3051274992588832,0.3556210754517019
108.0,108.0,0.275213038547228,0.3164249006441217
109.33333333333333,109.33333333333333,0.344016298184035,0.38263675430228117
110.66666666666667,110.66666666666667,0.2602558081914004,0.39664330056786756
112.0,112.0,0.3709393128245247,0.42114310440474784
113.33333333333333,113.33333333333333,0.4546998028171593,0.4887719439950519
