,t0,LZ,CTW
mean,40000.0,0.33145222468513985,0.3826360648361832
0.0,0.0,0.3978623274650144,0.4371009914636512
0.3333333333333333,0.3333333333333333,0.3888879892515178,0.588380075406924
0.6666666666666666,0.6666666666666666,0.1944439946257589,0.1989723401876447
1.0,1.0,0.12564073498895192,0.16411254523938337
1.3333333333333333,1.3333333333333333,0.11367495070428983,0.1000602199389049
1.6666666666666667,1.6666666666666667,0.21837556319508308,0.2698397241387393
2.0,2.0,0.42478534210550406,0.40686534770812416
2.3333333333333335,2.3333333333333335,0.43675112639016617,0.4777518095995284
2.6666666666666665,2.6666666666666665,0.6940154885104011,0.8501311346060781
3.0,3.0,0.32008472961471085,0.33314646007285365
