,t0,var
0.0,0.0,53.15159824618989
4.0,4.0,55.63084900207072
8.0,8.0,54.61714375025388
12.0,12.0,54.514521721297896
16.0,16.0,53.15283472395871
20.0,20.0,50.24840755204767
24.0,24.0,50.19645121827156
28.0,28.0,50.68812790728262
32.0,32.0,54.33024394510139
36.0,36.0,54.86823923517623
40.0,40.0,54.51575644607618
44.0,44.0,54.308524215589635
48.0,48.0,55.199575148933334
52.0,52.0,55.29926822474587
56.0,56.0,53.594766265747026
60.0,60.0,54.64868604885761
64.0,64.0,54.63166094666701
68.0,68.0,55.38879699022561
72.0,72.0,53.712715214067934
76.0,76.0,54.85421990634282
80.0,80.0,55.91295499428166
84.0,84.0,55.09217872606935
88.0,88.0,54.505086914004984
92.0,92.0,53.84577728649642
96.0,96.0,54.9506960546612
100.0,100.0,54.995396431163954
104.0,104.0,55.78984617600772
108.0,108.0,55.23419810009433
112.0,112.0,55.3056397294141
