,t0,var
0.0,0.0,51.754757696339865
4.0,4.0,53.267538254043274
8.0,8.0,51.98935405252002
12.0,12.0,53.55314905352007
16.0,16.0,52.52787596180068
20.0,20.0,50.59428697224931
24.0,24.0,50.64039464942624
28.0,28.0,50.73142300517668
32.0,32.0,51.03163561637308
36.0,36.0,53.86062364678565
40.0,40.0,55.00276564986599
44.0,44.0,55.53420865695473
48.0,48.0,55.727890834411724
52.0,52.0,55.6702418043045
56.0,56.0,53.736479232935615
60.0,60.0,54.23732335113486
64.0,64.0,55.331271161403095
68.0,68.0,55.55609771999191
72.0,72.0,54.89954776012952
76.0,76.0,53.036897541279295
80.0,80.0,55.54784920852718
84.0,84.0,54.93543146307276
88.0,88.0,54.48387048249372
92.0,92.0,55.20337175850925
96.0,96.0,54.988445872390585
100.0,100.0,55.59826306175894
104.0,104.0,55.30716904757089
108.0,108.0,55.26515227919897
112.0,112.0,55.25153889844537
116.0,116.0,55.16202931559952
