,t0,var
0.0,0.0,8.60018444035322
4.35374149659864,4.35374149659864,1.8636966263006074
8.70748299319728,8.70748299319728,3.054895460095785
13.061224489795919,13.061224489795919,2.045316076116248
17.41496598639456,17.41496598639456,2.035425645608824
21.768707482993197,21.768707482993197,2.188008954039867
26.122448979591837,26.122448979591837,2.5404974408121066
30.476190476190474,30.476190476190474,3.062642111304152
34.82993197278912,34.82993197278912,3.3772624464884817
39.183673469387756,39.183673469387756,13.218026762105223
43.53741496598639,43.53741496598639,17.49878209169361
47.89115646258504,47.89115646258504,17.71091144207667
52.244897959183675,52.244897959183675,17.360760388645424
56.59863945578231,56.59863945578231,17.15936322066195
60.95238095238095,60.95238095238095,16.262694151770056
65.3061224489796,65.3061224489796,16.124819629284428
69.65986394557824,69.65986394557824,16.133957966122644
74.01360544217687,74.01360544217687,17.699198640397213
78.36734693877551,78.36734693877551,16.897806575840953
82.72108843537416,82.72108843537416,16.6166671546616
87.07482993197279,87.07482993197279,15.02046894856309
91.42857142857143,91.42857142857143,15.279681886443894
95.78231292517007,95.78231292517007,16.80214701548156
100.1360544217687,100.1360544217687,14.957795053814584
104.48979591836735,104.48979591836735,15.458605350497205
108.84353741496598,108.84353741496598,16.453929943637494
113.19727891156462,113.19727891156462,13.602321419714798
117.55102040816327,117.55102040816327,16.412700960783305
121.9047619047619,121.9047619047619,15.401390000339013
126.25850340136054,126.25850340136054,15.50197327494453
130.6122448979592,130.6122448979592,16.16427089419343
