,t0,var
0.0,0.0,2.5072020051729096
4.35374149659864,4.35374149659864,2.7882643804245504
8.70748299319728,8.70748299319728,2.7086030383975856
13.061224489795919,13.061224489795919,16.000899134481724
17.41496598639456,17.41496598639456,16.662396934141032
21.768707482993197,21.768707482993197,14.550067704003371
26.122448979591837,26.122448979591837,14.596507652518024
30.476190476190474,30.476190476190474,16.301831500598304
34.82993197278912,34.82993197278912,19.081046131976834
39.183673469387756,39.183673469387756,16.250885146763743
43.53741496598639,43.53741496598639,16.72393789918727
47.89115646258504,47.89115646258504,17.93140104224785
52.244897959183675,52.244897959183675,19.014188398044915
56.59863945578231,56.59863945578231,18.14792186153236
60.95238095238095,60.95238095238095,17.95938256463432
65.3061224489796,65.3061224489796,15.212319262828297
69.65986394557824,69.65986394557824,16.018337403585008
74.01360544217687,74.01360544217687,17.808690960080693
78.36734693877551,78.36734693877551,18.216563958605388
82.72108843537416,82.72108843537416,17.24268544277306
87.07482993197279,87.07482993197279,15.770956095865083
91.42857142857143,91.42857142857143,10.286716816341121
95.78231292517007,95.78231292517007,4.39619178327345
100.1360544217687,100.1360544217687,3.1761618279264745
104.48979591836735,104.48979591836735,10.671197599124714
108.84353741496598,108.84353741496598,16.48438288741893
