,t0,LZ,dt_LZ,IOI,nCounts
0.0,0.0,0.06976048999263461,0.0,166.66666666666666,6
1.0,1.0,0.049828921423310434,-0.019931568569324175,250.0,4
2.0,2.0,0.049828921423310434,0.0,500.0,2
3.0,3.0,0.029897352853986262,-0.01993156856932417,1000.0,1
4.0,4.0,0.019931568569324175,-0.009965784284662087,0.0,0
5.0,5.0,0.019931568569324175,0.0,0.0,0
6.0,6.0,0.019931568569324175,0.0,0.0,0
7.0,7.0,0.019931568569324175,0.0,0.0,0
8.0,8.0,0.049828921423310434,0.02989735285398626,333.3333333333333,3
9.0,9.0,0.029897352853986262,-0.01993156856932417,1000.0,1
10.0,10.0,0.0797262742772967,0.04982892142331044,200.0,5
11.0,11.0,0.06976048999263461,-0.009965784284662091,200.0,5
12.0,12.0,0.03986313713864835,-0.02989735285398626,500.0,2
13.0,13.0,0.06976048999263461,0.02989735285398626,166.66666666666666,6
14.0,14.0,0.03986313713864835,-0.02989735285398626,333.3333333333333,3
15.0,15.0,0.06976048999263461,0.02989735285398626,200.0,5
16.0,16.0,0.049828921423310434,-0.019931568569324175,500.0,2
17.0,17.0,0.059794705707972524,0.009965784284662091,166.66666666666666,6
18.0,18.0,0.049828921423310434,-0.009965784284662091,333.3333333333333,3
19.0,19.0,0.06976048999263461,0.019931568569324175,250.0,4
20.0,20.0,0.059794705707972524,-0.009965784284662084,333.3333333333333,3
21.0,21.0,0.059794705707972524,0.0,250.0,4
22.0,22.0,0.06976048999263461,0.009965784284662084,250.0,4
23.0,23.0,0.049828921423310434,-0.019931568569324175,500.0,2
24.0,24.0,0.059794705707972524,0.009965784284662091,250.0,4
25.0,25.0,0.0797262742772967,0.019931568569324175,166.66666666666666,6
26.0,26.0,0.059794705707972524,-0.019931568569324175,250.0,4
27.0,27.0,0.0797262742772967,0.019931568569324175,200.0,5
28.0,28.0,0.049828921423310434,-0.029897352853986266,250.0,4
29.0,29.0,0.059794705707972524,0.009965784284662091,250.0,4
30.0,30.0,0.0797262742772967,0.019931568569324175,200.0,5
31.0,31.0,0.049828921423310434,-0.029897352853986266,200.0,5
32.0,32.0,0.03986313713864835,-0.009965784284662084,333.3333333333333,3
33.0,33.0,0.059794705707972524,0.019931568569324175,333.3333333333333,3
34.0,34.0,0.03986313713864835,-0.019931568569324175,500.0,2
35.0,35.0,0.03986313713864835,0.0,1000.0,1
36.0,36.0,0.049828921423310434,0.009965784284662084,250.0,4
37.0,37.0,0.059794705707972524,0.009965784284662091,250.0,4
38.0,38.0,0.06976048999263461,0.009965784284662084,200.0,5
39.0,39.0,0.059794705707972524,-0.009965784284662084,200.0,5
40.0,40.0,0.049828921423310434,-0.009965784284662091,333.3333333333333,3
41.0,41.0,0.06976048999263461,0.019931568569324175,166.66666666666666,6
42.0,42.0,0.049828921423310434,-0.019931568569324175,250.0,4
43.0,43.0,0.059794705707972524,0.009965784284662091,200.0,5
44.0,44.0,0.06976048999263461,0.009965784284662084,200.0,5
45.0,45.0,0.059794705707972524,-0.009965784284662084,333.3333333333333,3
46.0,46.0,0.049828921423310434,-0.009965784284662091,333.3333333333333,3
47.0,47.0,0.059794705707972524,0.009965784284662091,250.0,4
48.0,48.0,0.059794705707972524,0.0,333.3333333333333,3
49.0,49.0,0.049828921423310434,-0.009965784284662091,250.0,4
50.0,50.0,0.06976048999263461,0.019931568569324175,200.0,5
51.0,51.0,0.059794705707972524,-0.009965784284662084,333.3333333333333,3
52.0,52.0,0.06976048999263461,0.009965784284662084,200.0,5
53.0,53.0,0.049828921423310434,-0.019931568569324175,250.0,4
54.0,54.0,0.059794705707972524,0.009965784284662091,250.0,4
55.0,55.0,0.059794705707972524,0.0,200.0,5
56.0,56.0,0.049828921423310434,-0.009965784284662091,250.0,4
57.0,57.0,0.059794705707972524,0.009965784284662091,333.3333333333333,3
58.0,58.0,0.06976048999263461,0.009965784284662084,166.66666666666666,6
59.0,59.0,0.06976048999263461,0.0,200.0,5
60.0,60.0,0.059794705707972524,-0.009965784284662084,200.0,5
61.0,61.0,0.049828921423310434,-0.009965784284662091,333.3333333333333,3
62.0,62.0,0.0797262742772967,0.029897352853986266,250.0,4
63.0,63.0,0.06976048999263461,-0.009965784284662091,200.0,5
64.0,64.0,0.03986313713864835,-0.02989735285398626,333.3333333333333,3
65.0,65.0,0.049828921423310434,0.009965784284662084,250.0,4
66.0,66.0,0.059794705707972524,0.009965784284662091,200.0,5
67.0,67.0,0.059794705707972524,0.0,333.3333333333333,3
68.0,68.0,0.06976048999263461,0.009965784284662084,250.0,4
69.0,69.0,0.059794705707972524,-0.009965784284662084,250.0,4
70.0,70.0,0.08969205856195879,0.029897352853986266,200.0,5
71.0,71.0,0.059794705707972524,-0.029897352853986266,250.0,4
72.0,72.0,0.06976048999263461,0.009965784284662084,142.85714285714286,7
73.0,73.0,0.049828921423310434,-0.019931568569324175,200.0,5
74.0,74.0,0.049828921423310434,0.0,333.3333333333333,3
75.0,75.0,0.049828921423310434,0.0,333.3333333333333,3
76.0,76.0,0.029897352853986262,-0.01993156856932417,500.0,2
77.0,77.0,0.049828921423310434,0.01993156856932417,333.3333333333333,3
78.0,78.0,0.059794705707972524,0.009965784284662091,200.0,5
79.0,79.0,0.03986313713864835,-0.019931568569324175,250.0,4
80.0,80.0,0.0797262742772967,0.03986313713864835,200.0,5
81.0,81.0,0.049828921423310434,-0.029897352853986266,333.3333333333333,3
82.0,82.0,0.049828921423310434,0.0,333.3333333333333,3
83.0,83.0,0.03986313713864835,-0.009965784284662084,500.0,2
84.0,84.0,0.06976048999263461,0.02989735285398626,166.66666666666666,6
85.0,85.0,0.059794705707972524,-0.009965784284662084,250.0,4
86.0,86.0,0.06976048999263461,0.009965784284662084,125.0,8
87.0,87.0,0.059794705707972524,-0.009965784284662084,250.0,4
88.0,88.0,0.06976048999263461,0.009965784284662084,166.66666666666666,6
89.0,89.0,0.06976048999263461,0.0,166.66666666666666,6
90.0,90.0,0.06976048999263461,0.0,200.0,5
91.0,91.0,0.059794705707972524,-0.009965784284662084,142.85714285714286,7
92.0,92.0,0.0797262742772967,0.019931568569324175,250.0,4
93.0,93.0,0.03986313713864835,-0.03986313713864835,333.3333333333333,3
94.0,94.0,0.049828921423310434,0.009965784284662084,333.3333333333333,3
95.0,95.0,0.049828921423310434,0.0,500.0,2
96.0,96.0,0.059794705707972524,0.009965784284662091,250.0,4
97.0,97.0,0.03986313713864835,-0.019931568569324175,333.3333333333333,3
98.0,98.0,0.059794705707972524,0.019931568569324175,250.0,4
99.0,99.0,0.049828921423310434,-0.009965784284662091,250.0,4
100.0,100.0,0.059794705707972524,0.009965784284662091,250.0,4
101.0,101.0,0.06976048999263461,0.009965784284662084,200.0,5
102.0,102.0,0.049828921423310434,-0.019931568569324175,333.3333333333333,3
103.0,103.0,0.059794705707972524,0.009965784284662091,250.0,4
104.0,104.0,0.059794705707972524,0.0,250.0,4
105.0,105.0,0.06976048999263461,0.009965784284662084,166.66666666666666,6
106.0,106.0,0.059794705707972524,-0.009965784284662084,200.0,5
107.0,107.0,0.03986313713864835,-0.019931568569324175,333.3333333333333,3
108.0,108.0,0.049828921423310434,0.009965784284662084,333.3333333333333,3
109.0,109.0,0.0797262742772967,0.029897352853986266,200.0,5
110.0,110.0,0.059794705707972524,-0.019931568569324175,250.0,4
111.0,111.0,0.03986313713864835,-0.019931568569324175,333.3333333333333,3
112.0,112.0,0.06976048999263461,0.02989735285398626,250.0,4
113.0,113.0,0.0797262742772967,0.009965784284662091,200.0,5
114.0,114.0,0.029897352853986262,-0.04982892142331044,500.0,2
115.0,115.0,0.03986313713864835,0.009965784284662087,500.0,2
116.0,116.0,0.059794705707972524,0.019931568569324175,250.0,4
117.0,117.0,0.059794705707972524,0.0,200.0,5
118.0,118.0,0.06976048999263461,0.009965784284662084,250.0,4
119.0,119.0,0.06976048999263461,0.0,166.66666666666666,6
120.0,120.0,0.049828921423310434,-0.019931568569324175,333.3333333333333,3
121.0,121.0,0.059794705707972524,0.009965784284662091,200.0,5
122.0,122.0,0.059794705707972524,0.0,333.3333333333333,3
123.0,123.0,0.049828921423310434,-0.009965784284662091,500.0,2
124.0,124.0,0.059794705707972524,0.009965784284662091,333.3333333333333,3
125.0,125.0,0.049828921423310434,-0.009965784284662091,333.3333333333333,3
126.0,126.0,0.06976048999263461,0.019931568569324175,250.0,4
127.0,127.0,0.0797262742772967,0.009965784284662091,200.0,5
128.0,128.0,0.06976048999263461,-0.009965784284662091,250.0,4
129.0,129.0,0.0797262742772967,0.009965784284662091,250.0,4
130.0,130.0,0.06976048999263461,-0.009965784284662091,250.0,4
131.0,131.0,0.09965784284662087,0.02989735285398626,125.0,8
132.0,132.0,0.03986313713864835,-0.05979470570797252,500.0,2
133.0,133.0,0.08969205856195879,0.04982892142331044,142.85714285714286,7
134.0,134.0,0.08969205856195879,0.0,142.85714285714286,7
135.0,135.0,0.08969205856195879,0.0,166.66666666666666,6
136.0,136.0,0.06976048999263461,-0.019931568569324182,125.0,8
137.0,137.0,0.0797262742772967,0.009965784284662091,166.66666666666666,6
138.0,138.0,0.029897352853986262,-0.04982892142331044,1000.0,1
