,t0,LZ,dt_LZ,IOI,nCounts
0.0,0.0,0.059794705707972524,0.0,0.3333333333333333,3
1.0,1.0,0.029897352853986262,-0.029897352853986262,1.0,1
2.0,2.0,0.029897352853986262,0.0,1.0,1
3.0,3.0,0.06976048999263461,0.03986313713864835,0.16666666666666666,6
4.0,4.0,0.059794705707972524,-0.009965784284662084,0.25,4
5.0,5.0,0.0797262742772967,0.019931568569324175,0.16666666666666666,6
6.0,6.0,0.049828921423310434,-0.029897352853986266,0.2,5
7.0,7.0,0.06976048999263461,0.019931568569324175,0.2,5
8.0,8.0,0.049828921423310434,-0.019931568569324175,0.5,2
9.0,9.0,0.03986313713864835,-0.009965784284662084,1.0,1
10.0,10.0,0.049828921423310434,0.009965784284662084,0.25,4
11.0,11.0,0.0797262742772967,0.029897352853986266,0.25,4
12.0,12.0,0.049828921423310434,-0.029897352853986266,0.3333333333333333,3
13.0,13.0,0.059794705707972524,0.009965784284662091,0.3333333333333333,3
14.0,14.0,0.03986313713864835,-0.019931568569324175,1.0,1
15.0,15.0,0.06976048999263461,0.02989735285398626,0.2,5
16.0,16.0,0.049828921423310434,-0.019931568569324175,0.3333333333333333,3
17.0,17.0,0.03986313713864835,-0.009965784284662084,0.3333333333333333,3
18.0,18.0,0.059794705707972524,0.019931568569324175,0.25,4
19.0,19.0,0.03986313713864835,-0.019931568569324175,0.5,2
20.0,20.0,0.049828921423310434,0.009965784284662084,0.25,4
21.0,21.0,0.06976048999263461,0.019931568569324175,0.25,4
22.0,22.0,0.059794705707972524,-0.009965784284662084,0.25,4
23.0,23.0,0.059794705707972524,0.0,0.3333333333333333,3
24.0,24.0,0.06976048999263461,0.009965784284662084,0.25,4
25.0,25.0,0.059794705707972524,-0.009965784284662084,0.3333333333333333,3
26.0,26.0,0.049828921423310434,-0.009965784284662091,0.5,2
27.0,27.0,0.029897352853986262,-0.01993156856932417,0.5,2
28.0,28.0,0.06976048999263461,0.03986313713864835,0.14285714285714285,7
29.0,29.0,0.049828921423310434,-0.019931568569324175,0.2,5
30.0,30.0,0.0797262742772967,0.029897352853986266,0.1111111111111111,9
31.0,31.0,0.06976048999263461,-0.009965784284662091,0.16666666666666666,6
32.0,32.0,0.03986313713864835,-0.02989735285398626,1.0,1
33.0,33.0,0.06976048999263461,0.02989735285398626,0.16666666666666666,6
34.0,34.0,0.059794705707972524,-0.009965784284662084,0.25,4
35.0,35.0,0.049828921423310434,-0.009965784284662091,0.2,5
36.0,36.0,0.059794705707972524,0.009965784284662091,0.25,4
37.0,37.0,0.059794705707972524,0.0,0.25,4
38.0,38.0,0.059794705707972524,0.0,0.5,2
39.0,39.0,0.06976048999263461,0.009965784284662084,0.25,4
40.0,40.0,0.0797262742772967,0.009965784284662091,0.125,8
41.0,41.0,0.0797262742772967,0.0,0.2,5
42.0,42.0,0.059794705707972524,-0.019931568569324175,0.16666666666666666,6
43.0,43.0,0.059794705707972524,0.0,0.25,4
44.0,44.0,0.049828921423310434,-0.009965784284662091,0.2,5
45.0,45.0,0.0797262742772967,0.029897352853986266,0.14285714285714285,7
46.0,46.0,0.059794705707972524,-0.019931568569324175,0.3333333333333333,3
47.0,47.0,0.049828921423310434,-0.009965784284662091,0.3333333333333333,3
48.0,48.0,0.059794705707972524,0.009965784284662091,0.3333333333333333,3
49.0,49.0,0.06976048999263461,0.009965784284662084,0.16666666666666666,6
50.0,50.0,0.059794705707972524,-0.009965784284662084,0.25,4
51.0,51.0,0.029897352853986262,-0.029897352853986262,1.0,1
52.0,52.0,0.06976048999263461,0.03986313713864835,0.16666666666666666,6
53.0,53.0,0.059794705707972524,-0.009965784284662084,0.2,5
54.0,54.0,0.06976048999263461,0.009965784284662084,0.2,5
55.0,55.0,0.0797262742772967,0.009965784284662091,0.125,8
56.0,56.0,0.059794705707972524,-0.019931568569324175,0.25,4
57.0,57.0,0.059794705707972524,0.0,0.14285714285714285,7
58.0,58.0,0.059794705707972524,0.0,0.2,5
59.0,59.0,0.08969205856195879,0.029897352853986266,0.14285714285714285,7
60.0,60.0,0.0797262742772967,-0.009965784284662091,0.16666666666666666,6
61.0,61.0,0.06976048999263461,-0.009965784284662091,0.2,5
62.0,62.0,0.0797262742772967,0.009965784284662091,0.16666666666666666,6
63.0,63.0,0.0797262742772967,0.0,0.125,8
64.0,64.0,0.08969205856195879,0.009965784284662091,0.1111111111111111,9
65.0,65.0,0.06976048999263461,-0.019931568569324182,0.2,5
66.0,66.0,0.06976048999263461,0.0,0.16666666666666666,6
67.0,67.0,0.0797262742772967,0.009965784284662091,0.2,5
68.0,68.0,0.049828921423310434,-0.029897352853986266,0.25,4
69.0,69.0,0.049828921423310434,0.0,0.25,4
70.0,70.0,0.06976048999263461,0.019931568569324175,0.25,4
71.0,71.0,0.06976048999263461,0.0,0.16666666666666666,6
72.0,72.0,0.059794705707972524,-0.009965784284662084,0.2,5
73.0,73.0,0.0797262742772967,0.019931568569324175,0.14285714285714285,7
74.0,74.0,0.0797262742772967,0.0,0.16666666666666666,6
75.0,75.0,0.059794705707972524,-0.019931568569324175,0.3333333333333333,3
76.0,76.0,0.06976048999263461,0.009965784284662084,0.25,4
77.0,77.0,0.06976048999263461,0.0,0.25,4
78.0,78.0,0.049828921423310434,-0.019931568569324175,0.5,2
79.0,79.0,0.049828921423310434,0.0,0.3333333333333333,3
80.0,80.0,0.049828921423310434,0.0,0.3333333333333333,3
81.0,81.0,0.049828921423310434,0.0,0.2,5
82.0,82.0,0.06976048999263461,0.019931568569324175,0.25,4
83.0,83.0,0.059794705707972524,-0.009965784284662084,0.2,5
84.0,84.0,0.059794705707972524,0.0,0.25,4
85.0,85.0,0.059794705707972524,0.0,0.16666666666666666,6
86.0,86.0,0.03986313713864835,-0.019931568569324175,0.5,2
87.0,87.0,0.059794705707972524,0.019931568569324175,0.3333333333333333,3
88.0,88.0,0.0797262742772967,0.019931568569324175,0.125,8
89.0,89.0,0.06976048999263461,-0.009965784284662091,0.14285714285714285,7
90.0,90.0,0.06976048999263461,0.0,0.25,4
91.0,91.0,0.0797262742772967,0.009965784284662091,0.125,8
92.0,92.0,0.03986313713864835,-0.03986313713864835,0.5,2
93.0,93.0,0.0797262742772967,0.03986313713864835,0.125,8
94.0,94.0,0.06976048999263461,-0.009965784284662091,0.16666666666666666,6
95.0,95.0,0.059794705707972524,-0.009965784284662084,0.2,5
96.0,96.0,0.049828921423310434,-0.009965784284662091,0.25,4
97.0,97.0,0.049828921423310434,0.0,0.5,2
98.0,98.0,0.0797262742772967,0.029897352853986266,0.125,8
99.0,99.0,0.059794705707972524,-0.019931568569324175,0.3333333333333333,3
100.0,100.0,0.0797262742772967,0.019931568569324175,0.2,5
101.0,101.0,0.049828921423310434,-0.029897352853986266,0.25,4
102.0,102.0,0.049828921423310434,0.0,0.2,5
103.0,103.0,0.059794705707972524,0.009965784284662091,0.2,5
104.0,104.0,0.0797262742772967,0.019931568569324175,0.25,4
105.0,105.0,0.059794705707972524,-0.019931568569324175,0.16666666666666666,6
106.0,106.0,0.06976048999263461,0.009965784284662084,0.2,5
107.0,107.0,0.0797262742772967,0.009965784284662091,0.125,8
108.0,108.0,0.08969205856195879,0.009965784284662091,0.16666666666666666,6
109.0,109.0,0.059794705707972524,-0.029897352853986266,0.25,4
110.0,110.0,0.06976048999263461,0.009965784284662084,0.16666666666666666,6
111.0,111.0,0.049828921423310434,-0.019931568569324175,0.3333333333333333,3
112.0,112.0,0.0797262742772967,0.029897352853986266,0.16666666666666666,6
113.0,113.0,0.06976048999263461,-0.009965784284662091,0.2,5
114.0,114.0,0.03986313713864835,-0.02989735285398626,0.3333333333333333,3
115.0,115.0,0.06976048999263461,0.02989735285398626,0.14285714285714285,7
116.0,116.0,0.059794705707972524,-0.009965784284662084,0.16666666666666666,6
117.0,117.0,0.049828921423310434,-0.009965784284662091,0.2,5
118.0,118.0,0.059794705707972524,0.009965784284662091,0.5,2
119.0,119.0,0.03986313713864835,-0.019931568569324175,0.5,2
120.0,120.0,0.059794705707972524,0.019931568569324175,0.3333333333333333,3
121.0,121.0,0.0797262742772967,0.019931568569324175,0.2,5
122.0,122.0,0.06976048999263461,-0.009965784284662091,0.2,5
123.0,123.0,0.059794705707972524,-0.009965784284662084,0.2,5
124.0,124.0,0.06976048999263461,0.009965784284662084,0.2,5
125.0,125.0,0.06976048999263461,0.0,0.16666666666666666,6
126.0,126.0,0.029897352853986262,-0.03986313713864835,0.5,2
127.0,127.0,0.049828921423310434,0.01993156856932417,0.16666666666666666,6
128.0,128.0,0.06976048999263461,0.019931568569324175,0.2,5
129.0,129.0,0.0797262742772967,0.009965784284662091,0.14285714285714285,7
130.0,130.0,0.06976048999263461,-0.009965784284662091,0.16666666666666666,6
131.0,131.0,0.06976048999263461,0.0,0.16666666666666666,6
132.0,132.0,0.059794705707972524,-0.009965784284662084,0.25,4
133.0,133.0,0.06976048999263461,0.009965784284662084,0.14285714285714285,7
134.0,134.0,0.059794705707972524,-0.009965784284662084,0.14285714285714285,7
135.0,135.0,0.059794705707972524,0.0,0.2,5
136.0,136.0,0.059794705707972524,0.0,0.2,5
137.0,137.0,0.0797262742772967,0.019931568569324175,0.16666666666666666,6
138.0,138.0,0.06976048999263461,-0.009965784284662091,0.14285714285714285,7
139.0,139.0,0.059794705707972524,-0.009965784284662084,0.16666666666666666,6
140.0,140.0,0.0797262742772967,0.019931568569324175,0.14285714285714285,7
141.0,141.0,0.0797262742772967,0.0,0.2,5
142.0,142.0,0.08969205856195879,0.009965784284662091,0.14285714285714285,7
143.0,143.0,0.06976048999263461,-0.019931568569324182,0.16666666666666666,6
144.0,144.0,0.06976048999263461,0.0,0.2,5
145.0,145.0,0.06976048999263461,0.0,0.16666666666666666,6
146.0,146.0,0.059794705707972524,-0.009965784284662084,0.14285714285714285,7
147.0,147.0,0.06976048999263461,0.009965784284662084,0.16666666666666666,6
148.0,148.0,0.0797262742772967,0.009965784284662091,0.14285714285714285,7
149.0,149.0,0.059794705707972524,-0.019931568569324175,0.16666666666666666,6
150.0,150.0,0.0797262742772967,0.019931568569324175,0.16666666666666666,6
151.0,151.0,0.059794705707972524,-0.019931568569324175,0.14285714285714285,7
152.0,152.0,0.03986313713864835,-0.019931568569324175,0.25,4
153.0,153.0,0.03986313713864835,0.0,0.3333333333333333,3
154.0,154.0,0.03986313713864835,0.0,0.5,2
155.0,155.0,0.059794705707972524,0.019931568569324175,0.2,5
156.0,156.0,0.06976048999263461,0.009965784284662084,0.16666666666666666,6
157.0,157.0,0.059794705707972524,-0.009965784284662084,0.3333333333333333,3
158.0,158.0,0.06976048999263461,0.009965784284662084,0.2,5
159.0,159.0,0.0797262742772967,0.009965784284662091,0.16666666666666666,6
160.0,160.0,0.059794705707972524,-0.019931568569324175,0.25,4
161.0,161.0,0.049828921423310434,-0.009965784284662091,0.25,4
162.0,162.0,0.059794705707972524,0.009965784284662091,0.2,5
163.0,163.0,0.0797262742772967,0.019931568569324175,0.16666666666666666,6
164.0,164.0,0.049828921423310434,-0.029897352853986266,0.3333333333333333,3
165.0,165.0,0.08969205856195879,0.03986313713864836,0.125,8
166.0,166.0,0.0797262742772967,-0.009965784284662091,0.14285714285714285,7
167.0,167.0,0.06976048999263461,-0.009965784284662091,0.14285714285714285,7
168.0,168.0,0.0797262742772967,0.009965784284662091,0.14285714285714285,7
169.0,169.0,0.0797262742772967,0.0,0.14285714285714285,7
170.0,170.0,0.0797262742772967,0.0,0.1111111111111111,9
171.0,171.0,0.059794705707972524,-0.019931568569324175,0.125,8
172.0,172.0,0.06976048999263461,0.009965784284662084,0.1111111111111111,9
173.0,173.0,0.0797262742772967,0.009965784284662091,0.125,8
174.0,174.0,0.0797262742772967,0.0,0.14285714285714285,7
175.0,175.0,0.059794705707972524,-0.019931568569324175,0.125,8
176.0,176.0,0.06976048999263461,0.009965784284662084,0.16666666666666666,6
177.0,177.0,0.059794705707972524,-0.009965784284662084,0.25,4
178.0,178.0,0.08969205856195879,0.029897352853986266,0.125,8
179.0,179.0,0.06976048999263461,-0.019931568569324182,0.14285714285714285,7
180.0,180.0,0.0797262742772967,0.009965784284662091,0.1111111111111111,9
181.0,181.0,0.059794705707972524,-0.019931568569324175,0.14285714285714285,7
182.0,182.0,0.019931568569324175,-0.03986313713864835,0.0,0
