,t0,LZ,CTW
mean,155379.0,0.1555455884935163,0.2065632526368675
0.0,0.0,0.03137686696345811,0.030774482294629153
4.35374149659864,4.35374149659864,0.05229477827243018,0.05611205143643798
8.70748299319728,8.70748299319728,0.04183582261794414,0.044042591246397304
13.061224489795919,13.061224489795919,0.058570151665121806,0.0598576913219295
17.41496598639456,17.41496598639456,0.11923209446114082,0.1740801246381004
21.768707482993197,21.768707482993197,0.004183582261794414,0.0004299302129161915
26.122448979591837,26.122448979591837,0.08576343636678549,0.1867579465597421
30.476190476190474,30.476190476190474,0.37861419469239455,0.4162033240798436
34.82993197278912,34.82993197278912,0.34096195433624477,0.6030079310401895
39.183673469387756,39.183673469387756,0.5187642004625074,0.7354029268417552
43.53741496598639,43.53741496598639,0.21127090422061792,0.24972427085130364
47.89115646258504,47.89115646258504,0.24473956231497324,0.2929167907384486
52.244897959183675,52.244897959183675,0.12132388559203802,0.14563488437019692
56.59863945578231,56.59863945578231,0.010458955654486035,0.006283617811380124
60.95238095238095,60.95238095238095,0.39116494147777775,0.6484305924356268
65.3061224489796,65.3061224489796,0.004183582261794414,0.0004299302129161915
69.65986394557824,69.65986394557824,0.004183582261794414,0.0004299302129161915
74.01360544217687,74.01360544217687,0.004183582261794414,0.0004299302129161915
78.36734693877551,78.36734693877551,0.004183582261794414,0.0004299302129161915
82.72108843537416,82.72108843537416,0.004183582261794414,0.0004299302129161915
87.07482993197279,87.07482993197279,0.012550746785383244,0.04864869162857654
91.42857142857143,91.42857142857143,0.24683135344587046,0.27969227329981655
95.78231292517007,95.78231292517007,0.16525149934087935,0.2233437046553647
100.1360544217687,100.1360544217687,0.26984105588573976,0.35397283138823415
104.48979591836735,104.48979591836735,0.5626918142113487,0.6066150080062165
