Time, Value
8.479453959945678,7
55.95163786076355,6
66.34555697711181,5
69.56466099046325,4
75.99710796376037,6
76.76073506484985,7
95.14321411062622,6
96.32410300572205,5
100.8912949370575,4
111.10470398855591,5
111.65017502098084,6
114.43407703051759,5
118.98328100190734,6
120.23594709918213,5
127.5918040629425,7
160.2650971773834,6
171.35424207820128,7
